"","inferred_pair","true_pair","sites","error","missing_index","Genotype","lost_rate","lost_br","Method"
"1","58","58","20","0.05","0","Binary","0","0","MO"
"2","45","45","20","0.05","0","Binary","0","0","MO"
"3","33","33","20","0.05","0","Binary","0","0","MO"
"4","71","71","20","0.05","0","Binary","0","0","MO"
"5","51","51","20","0.05","0","Binary","0","0","MO"
"6","35","35","20","0.05","0","Binary","0","0","MO"
"7","43","43","20","0.05","0","Binary","0","0","MO"
"8","44","44","20","0.05","0","Binary","0","0","MO"
"9","56","56","20","0.05","0","Binary","0","0","MO"
"10","51","51","20","0.05","0","Binary","0","0","MO"
"11","67","67","20","0.05","0","Binary","0","0","MO"
"12","61","67","20","0.05","0","Binary","0","0","MO"
"13","65","65","20","0.05","0","Binary","0","0","MO"
"14","51","51","20","0.05","0","Binary","0","0","MO"
"15","84","84","20","0.05","0","Binary","0","0","MO"
"16","57","57","20","0.05","0","Binary","0","0","MO"
"17","49","49","20","0.05","0","Binary","0","0","MO"
"18","48","48","20","0.05","0","Binary","0","0","MO"
"19","70","73","20","0.05","0","Binary","0","0","MO"
"20","56","56","20","0.05","0","Binary","0","0","MO"
"21","48","57","20","0.05","0","Binary","0","0","MO"
"22","53","53","20","0.05","0","Binary","0","0","MO"
"23","36","36","20","0.05","0","Binary","0","0","MO"
"24","57","57","20","0.05","0","Binary","0","0","MO"
"25","78","78","20","0.05","0","Binary","0","0","MO"
"26","59","59","20","0.05","0","Binary","0","0","MO"
"27","113","113","20","0.05","0","Binary","0","0","MO"
"28","67","67","20","0.05","0","Binary","0","0","MO"
"29","106","106","20","0.05","0","Binary","0","0","MO"
"30","49","49","20","0.05","0","Binary","0","0","MO"
"31","48","51","20","0.05","0","Binary","0","0","MO"
"32","54","54","20","0.05","0","Binary","0","0","MO"
"33","44","44","20","0.05","0","Binary","0","0","MO"
"34","81","81","20","0.05","0","Binary","0","0","MO"
"35","59","59","20","0.05","0","Binary","0","0","MO"
"36","34","34","20","0.05","0","Binary","0","0","MO"
"37","41","41","20","0.05","0","Binary","0","0","MO"
"38","44","44","20","0.05","0","Binary","0","0","MO"
"39","55","60","20","0.05","0","Binary","0","0","MO"
"40","56","56","20","0.05","0","Binary","0","0","MO"
"41","53","53","20","0.05","0","Binary","0","0","MO"
"42","27","27","20","0.05","0","Binary","0","0","MO"
"43","51","51","20","0.05","0","Binary","0","0","MO"
"44","64","64","20","0.05","0","Binary","0","0","MO"
"45","79","79","20","0.05","0","Binary","0","0","MO"
"46","67","67","20","0.05","0","Binary","0","0","MO"
"47","114","114","20","0.05","0","Binary","0","0","MO"
"48","51","51","20","0.05","0","Binary","0","0","MO"
"49","41","47","20","0.05","0","Binary","0","0","MO"
"50","72","72","20","0.05","0","Binary","0","0","MO"
"51","82","82","20","0.05","0","Binary","0","0","MO"
"52","39","39","20","0.05","0","Binary","0","0","MO"
"53","40","40","20","0.05","0","Binary","0","0","MO"
"54","55","62","20","0.05","0","Binary","0","0","MO"
"55","49","49","20","0.05","0","Binary","0","0","MO"
"56","76","76","20","0.05","0","Binary","0","0","MO"
"57","39","39","20","0.05","0","Binary","0","0","MO"
"58","40","40","20","0.05","0","Binary","0","0","MO"
"59","61","61","20","0.05","0","Binary","0","0","MO"
"60","51","51","20","0.05","0","Binary","0","0","MO"
"61","34","39","20","0.05","0","Binary","0","0","MO"
"62","103","103","20","0.05","0","Binary","0","0","MO"
"63","69","69","20","0.05","0","Binary","0","0","MO"
"64","74","74","20","0.05","0","Binary","0","0","MO"
"65","49","49","20","0.05","0","Binary","0","0","MO"
"66","54","54","20","0.05","0","Binary","0","0","MO"
"67","52","52","20","0.05","0","Binary","0","0","MO"
"68","70","70","20","0.05","0","Binary","0","0","MO"
"69","52","52","20","0.05","0","Binary","0","0","MO"
"70","39","39","20","0.05","0","Binary","0","0","MO"
"71","54","54","20","0.05","0","Binary","0","0","MO"
"72","66","66","20","0.05","0","Binary","0","0","MO"
"73","35","35","20","0.05","0","Binary","0","0","MO"
"74","68","68","20","0.05","0","Binary","0","0","MO"
"75","77","77","20","0.05","0","Binary","0","0","MO"
"76","77","77","20","0.05","0","Binary","0","0","MO"
"77","43","43","20","0.05","0","Binary","0","0","MO"
"78","47","47","20","0.05","0","Binary","0","0","MO"
"79","65","65","20","0.05","0","Binary","0","0","MO"
"80","76","76","20","0.05","0","Binary","0","0","MO"
"81","56","56","20","0.05","0","Binary","0","0","MO"
"82","62","62","20","0.05","0","Binary","0","0","MO"
"83","42","42","20","0.05","0","Binary","0","0","MO"
"84","53","53","20","0.05","0","Binary","0","0","MO"
"85","61","61","20","0.05","0","Binary","0","0","MO"
"86","108","108","20","0.05","0","Binary","0","0","MO"
"87","42","42","20","0.05","0","Binary","0","0","MO"
"88","73","73","20","0.05","0","Binary","0","0","MO"
"89","66","66","20","0.05","0","Binary","0","0","MO"
"90","61","61","20","0.05","0","Binary","0","0","MO"
"91","82","82","20","0.05","0","Binary","0","0","MO"
"92","98","98","20","0.05","0","Binary","0","0","MO"
"93","69","69","20","0.05","0","Binary","0","0","MO"
"94","139","139","20","0.05","0","Binary","0","0","MO"
"95","40","40","20","0.05","0","Binary","0","0","MO"
"96","79","79","20","0.05","0","Binary","0","0","MO"
"97","83","83","20","0.05","0","Binary","0","0","MO"
"98","68","68","20","0.05","0","Binary","0","0","MO"
"99","52","52","20","0.05","0","Binary","0","0","MO"
"100","83","83","20","0.05","0","Binary","0","0","MO"
