"","inferred_pair","true_pair","sites","error","missing_index","Genotype","lost_rate","lost_br","Method"
"1","928","1103","80","0.4","0","Binary","0","0","MO"
"2","843","1169","80","0.4","0","Binary","0","0","MO"
"3","844","945","80","0.4","0","Binary","0","0","MO"
"4","1323","1571","80","0.4","0","Binary","0","0","MO"
"5","484","1166","80","0.4","0","Binary","0","0","MO"
"6","360","742","80","0.4","0","Binary","0","0","MO"
"7","669","958","80","0.4","0","Binary","0","0","MO"
"8","670","797","80","0.4","0","Binary","0","0","MO"
"9","809","961","80","0.4","0","Binary","0","0","MO"
"10","419","980","80","0.4","0","Binary","0","0","MO"
"11","1769","2236","80","0.4","0","Binary","0","0","MO"
"12","1171","1260","80","0.4","0","Binary","0","0","MO"
"13","1321","1567","80","0.4","0","Binary","0","0","MO"
"14","618","959","80","0.4","0","Binary","0","0","MO"
"15","690","982","80","0.4","0","Binary","0","0","MO"
"16","698","986","80","0.4","0","Binary","0","0","MO"
"17","1040","1267","80","0.4","0","Binary","0","0","MO"
"18","953","1101","80","0.4","0","Binary","0","0","MO"
"19","446","737","80","0.4","0","Binary","0","0","MO"
"20","941","1285","80","0.4","0","Binary","0","0","MO"
"21","464","932","80","0.4","0","Binary","0","0","MO"
"22","922","1555","80","0.4","0","Binary","0","0","MO"
"23","1521","1667","80","0.4","0","Binary","0","0","MO"
"24","828","914","80","0.4","0","Binary","0","0","MO"
"25","721","1362","80","0.4","0","Binary","0","0","MO"
"26","1147","1331","80","0.4","0","Binary","0","0","MO"
"27","400","889","80","0.4","0","Binary","0","0","MO"
"28","720","999","80","0.4","0","Binary","0","0","MO"
"29","791","924","80","0.4","0","Binary","0","0","MO"
"30","463","1028","80","0.4","0","Binary","0","0","MO"
"31","860","1094","80","0.4","0","Binary","0","0","MO"
"32","646","913","80","0.4","0","Binary","0","0","MO"
"33","987","1167","80","0.4","0","Binary","0","0","MO"
"34","551","698","80","0.4","0","Binary","0","0","MO"
"35","1082","1107","80","0.4","0","Binary","0","0","MO"
"36","628","822","80","0.4","0","Binary","0","0","MO"
"37","923","1044","80","0.4","0","Binary","0","0","MO"
"38","1055","1258","80","0.4","0","Binary","0","0","MO"
"39","1004","1359","80","0.4","0","Binary","0","0","MO"
"40","765","931","80","0.4","0","Binary","0","0","MO"
"41","396","902","80","0.4","0","Binary","0","0","MO"
"42","875","980","80","0.4","0","Binary","0","0","MO"
"43","845","1082","80","0.4","0","Binary","0","0","MO"
"44","674","1273","80","0.4","0","Binary","0","0","MO"
"45","612","807","80","0.4","0","Binary","0","0","MO"
"46","1121","1162","80","0.4","0","Binary","0","0","MO"
"47","412","636","80","0.4","0","Binary","0","0","MO"
"48","447","557","80","0.4","0","Binary","0","0","MO"
"49","433","797","80","0.4","0","Binary","0","0","MO"
"50","617","845","80","0.4","0","Binary","0","0","MO"
"51","809","1018","80","0.4","0","Binary","0","0","MO"
"52","637","1298","80","0.4","0","Binary","0","0","MO"
"53","670","1006","80","0.4","0","Binary","0","0","MO"
"54","478","830","80","0.4","0","Binary","0","0","MO"
"55","754","1100","80","0.4","0","Binary","0","0","MO"
"56","857","1235","80","0.4","0","Binary","0","0","MO"
"57","869","1109","80","0.4","0","Binary","0","0","MO"
"58","884","1309","80","0.4","0","Binary","0","0","MO"
"59","1222","1438","80","0.4","0","Binary","0","0","MO"
"60","667","765","80","0.4","0","Binary","0","0","MO"
"61","1086","1482","80","0.4","0","Binary","0","0","MO"
"62","487","794","80","0.4","0","Binary","0","0","MO"
"63","918","1158","80","0.4","0","Binary","0","0","MO"
"64","1193","1356","80","0.4","0","Binary","0","0","MO"
"65","604","779","80","0.4","0","Binary","0","0","MO"
"66","1242","1853","80","0.4","0","Binary","0","0","MO"
"67","1153","1383","80","0.4","0","Binary","0","0","MO"
"68","1115","1775","80","0.4","0","Binary","0","0","MO"
"69","400","637","80","0.4","0","Binary","0","0","MO"
"70","813","1208","80","0.4","0","Binary","0","0","MO"
"71","492","599","80","0.4","0","Binary","0","0","MO"
"72","854","1081","80","0.4","0","Binary","0","0","MO"
"73","936","1463","80","0.4","0","Binary","0","0","MO"
"74","683","1041","80","0.4","0","Binary","0","0","MO"
"75","501","1130","80","0.4","0","Binary","0","0","MO"
"76","593","789","80","0.4","0","Binary","0","0","MO"
"77","702","846","80","0.4","0","Binary","0","0","MO"
"78","975","1083","80","0.4","0","Binary","0","0","MO"
"79","654","876","80","0.4","0","Binary","0","0","MO"
"80","543","891","80","0.4","0","Binary","0","0","MO"
"81","783","902","80","0.4","0","Binary","0","0","MO"
"82","766","897","80","0.4","0","Binary","0","0","MO"
"83","505","746","80","0.4","0","Binary","0","0","MO"
"84","838","1120","80","0.4","0","Binary","0","0","MO"
"85","593","1061","80","0.4","0","Binary","0","0","MO"
"86","863","1011","80","0.4","0","Binary","0","0","MO"
"87","759","1364","80","0.4","0","Binary","0","0","MO"
"88","684","1022","80","0.4","0","Binary","0","0","MO"
"89","789","1086","80","0.4","0","Binary","0","0","MO"
"90","1180","1406","80","0.4","0","Binary","0","0","MO"
"91","501","775","80","0.4","0","Binary","0","0","MO"
"92","830","1277","80","0.4","0","Binary","0","0","MO"
"93","579","1635","80","0.4","0","Binary","0","0","MO"
"94","1404","1678","80","0.4","0","Binary","0","0","MO"
"95","535","768","80","0.4","0","Binary","0","0","MO"
"96","1480","1846","80","0.4","0","Binary","0","0","MO"
"97","1428","1530","80","0.4","0","Binary","0","0","MO"
"98","633","899","80","0.4","0","Binary","0","0","MO"
"99","778","1236","80","0.4","0","Binary","0","0","MO"
"100","728","1362","80","0.4","0","Binary","0","0","MO"
