"","inferred_pair","true_pair","sites","error","missing_index","Genotype","lost_rate","lost_br","Method"
"1","220","251","40","0.2","0","Binary","0","0","MO"
"2","208","217","40","0.2","0","Binary","0","0","MO"
"3","186","186","40","0.2","0","Binary","0","0","MO"
"4","231","251","40","0.2","0","Binary","0","0","MO"
"5","160","160","40","0.2","0","Binary","0","0","MO"
"6","239","267","40","0.2","0","Binary","0","0","MO"
"7","301","301","40","0.2","0","Binary","0","0","MO"
"8","307","307","40","0.2","0","Binary","0","0","MO"
"9","219","234","40","0.2","0","Binary","0","0","MO"
"10","204","217","40","0.2","0","Binary","0","0","MO"
"11","236","255","40","0.2","0","Binary","0","0","MO"
"12","506","509","40","0.2","0","Binary","0","0","MO"
"13","328","331","40","0.2","0","Binary","0","0","MO"
"14","186","210","40","0.2","0","Binary","0","0","MO"
"15","225","231","40","0.2","0","Binary","0","0","MO"
"16","126","129","40","0.2","0","Binary","0","0","MO"
"17","268","277","40","0.2","0","Binary","0","0","MO"
"18","285","308","40","0.2","0","Binary","0","0","MO"
"19","250","250","40","0.2","0","Binary","0","0","MO"
"20","201","201","40","0.2","0","Binary","0","0","MO"
"21","245","263","40","0.2","0","Binary","0","0","MO"
"22","237","252","40","0.2","0","Binary","0","0","MO"
"23","247","248","40","0.2","0","Binary","0","0","MO"
"24","251","262","40","0.2","0","Binary","0","0","MO"
"25","264","264","40","0.2","0","Binary","0","0","MO"
"26","226","239","40","0.2","0","Binary","0","0","MO"
"27","148","155","40","0.2","0","Binary","0","0","MO"
"28","214","224","40","0.2","0","Binary","0","0","MO"
"29","193","203","40","0.2","0","Binary","0","0","MO"
"30","304","307","40","0.2","0","Binary","0","0","MO"
"31","184","189","40","0.2","0","Binary","0","0","MO"
"32","181","189","40","0.2","0","Binary","0","0","MO"
"33","225","225","40","0.2","0","Binary","0","0","MO"
"34","146","189","40","0.2","0","Binary","0","0","MO"
"35","190","193","40","0.2","0","Binary","0","0","MO"
"36","275","352","40","0.2","0","Binary","0","0","MO"
"37","266","266","40","0.2","0","Binary","0","0","MO"
"38","183","208","40","0.2","0","Binary","0","0","MO"
"39","240","240","40","0.2","0","Binary","0","0","MO"
"40","398","418","40","0.2","0","Binary","0","0","MO"
"41","307","315","40","0.2","0","Binary","0","0","MO"
"42","286","304","40","0.2","0","Binary","0","0","MO"
"43","172","172","40","0.2","0","Binary","0","0","MO"
"44","163","165","40","0.2","0","Binary","0","0","MO"
"45","322","353","40","0.2","0","Binary","0","0","MO"
"46","255","255","40","0.2","0","Binary","0","0","MO"
"47","193","204","40","0.2","0","Binary","0","0","MO"
"48","216","283","40","0.2","0","Binary","0","0","MO"
"49","172","192","40","0.2","0","Binary","0","0","MO"
"50","272","305","40","0.2","0","Binary","0","0","MO"
"51","279","289","40","0.2","0","Binary","0","0","MO"
"52","450","450","40","0.2","0","Binary","0","0","MO"
"53","488","492","40","0.2","0","Binary","0","0","MO"
"54","168","173","40","0.2","0","Binary","0","0","MO"
"55","273","273","40","0.2","0","Binary","0","0","MO"
"56","384","387","40","0.2","0","Binary","0","0","MO"
"57","228","242","40","0.2","0","Binary","0","0","MO"
"58","175","186","40","0.2","0","Binary","0","0","MO"
"59","148","194","40","0.2","0","Binary","0","0","MO"
"60","324","343","40","0.2","0","Binary","0","0","MO"
"61","300","304","40","0.2","0","Binary","0","0","MO"
"62","209","209","40","0.2","0","Binary","0","0","MO"
"63","116","118","40","0.2","0","Binary","0","0","MO"
"64","306","316","40","0.2","0","Binary","0","0","MO"
"65","156","213","40","0.2","0","Binary","0","0","MO"
"66","239","244","40","0.2","0","Binary","0","0","MO"
"67","393","393","40","0.2","0","Binary","0","0","MO"
"68","360","386","40","0.2","0","Binary","0","0","MO"
"69","325","335","40","0.2","0","Binary","0","0","MO"
"70","504","635","40","0.2","0","Binary","0","0","MO"
"71","231","245","40","0.2","0","Binary","0","0","MO"
"72","274","280","40","0.2","0","Binary","0","0","MO"
"73","214","227","40","0.2","0","Binary","0","0","MO"
"74","330","333","40","0.2","0","Binary","0","0","MO"
"75","189","212","40","0.2","0","Binary","0","0","MO"
"76","354","376","40","0.2","0","Binary","0","0","MO"
"77","186","189","40","0.2","0","Binary","0","0","MO"
"78","227","238","40","0.2","0","Binary","0","0","MO"
"79","361","367","40","0.2","0","Binary","0","0","MO"
"80","130","138","40","0.2","0","Binary","0","0","MO"
"81","154","168","40","0.2","0","Binary","0","0","MO"
"82","226","252","40","0.2","0","Binary","0","0","MO"
"83","148","161","40","0.2","0","Binary","0","0","MO"
"84","316","329","40","0.2","0","Binary","0","0","MO"
"85","248","261","40","0.2","0","Binary","0","0","MO"
"86","159","159","40","0.2","0","Binary","0","0","MO"
"87","199","212","40","0.2","0","Binary","0","0","MO"
"88","171","174","40","0.2","0","Binary","0","0","MO"
"89","257","285","40","0.2","0","Binary","0","0","MO"
"90","246","267","40","0.2","0","Binary","0","0","MO"
"91","290","297","40","0.2","0","Binary","0","0","MO"
"92","199","219","40","0.2","0","Binary","0","0","MO"
"93","317","329","40","0.2","0","Binary","0","0","MO"
"94","205","213","40","0.2","0","Binary","0","0","MO"
"95","266","280","40","0.2","0","Binary","0","0","MO"
"96","235","244","40","0.2","0","Binary","0","0","MO"
"97","233","245","40","0.2","0","Binary","0","0","MO"
"98","175","175","40","0.2","0","Binary","0","0","MO"
"99","338","354","40","0.2","0","Binary","0","0","MO"
"100","192","192","40","0.2","0","Binary","0","0","MO"
