"","inferred_pair","true_pair","sites","error","missing_index","Genotype","lost_rate","lost_br","Method"
"1","137","179","40","0.4","0","Binary","0","0","MO"
"2","118","150","40","0.4","0","Binary","0","0","MO"
"3","94","151","40","0.4","0","Binary","0","0","MO"
"4","146","161","40","0.4","0","Binary","0","0","MO"
"5","116","126","40","0.4","0","Binary","0","0","MO"
"6","89","210","40","0.4","0","Binary","0","0","MO"
"7","124","155","40","0.4","0","Binary","0","0","MO"
"8","261","273","40","0.4","0","Binary","0","0","MO"
"9","83","149","40","0.4","0","Binary","0","0","MO"
"10","67","111","40","0.4","0","Binary","0","0","MO"
"11","79","141","40","0.4","0","Binary","0","0","MO"
"12","153","175","40","0.4","0","Binary","0","0","MO"
"13","94","136","40","0.4","0","Binary","0","0","MO"
"14","130","172","40","0.4","0","Binary","0","0","MO"
"15","288","309","40","0.4","0","Binary","0","0","MO"
"16","127","172","40","0.4","0","Binary","0","0","MO"
"17","117","130","40","0.4","0","Binary","0","0","MO"
"18","163","263","40","0.4","0","Binary","0","0","MO"
"19","67","141","40","0.4","0","Binary","0","0","MO"
"20","184","211","40","0.4","0","Binary","0","0","MO"
"21","134","218","40","0.4","0","Binary","0","0","MO"
"22","131","171","40","0.4","0","Binary","0","0","MO"
"23","125","176","40","0.4","0","Binary","0","0","MO"
"24","142","158","40","0.4","0","Binary","0","0","MO"
"25","94","212","40","0.4","0","Binary","0","0","MO"
"26","184","190","40","0.4","0","Binary","0","0","MO"
"27","129","158","40","0.4","0","Binary","0","0","MO"
"28","104","176","40","0.4","0","Binary","0","0","MO"
"29","132","157","40","0.4","0","Binary","0","0","MO"
"30","82","153","40","0.4","0","Binary","0","0","MO"
"31","126","160","40","0.4","0","Binary","0","0","MO"
"32","92","145","40","0.4","0","Binary","0","0","MO"
"33","88","147","40","0.4","0","Binary","0","0","MO"
"34","80","115","40","0.4","0","Binary","0","0","MO"
"35","134","210","40","0.4","0","Binary","0","0","MO"
"36","70","134","40","0.4","0","Binary","0","0","MO"
"37","165","184","40","0.4","0","Binary","0","0","MO"
"38","120","175","40","0.4","0","Binary","0","0","MO"
"39","118","132","40","0.4","0","Binary","0","0","MO"
"40","149","180","40","0.4","0","Binary","0","0","MO"
"41","165","183","40","0.4","0","Binary","0","0","MO"
"42","66","122","40","0.4","0","Binary","0","0","MO"
"43","168","188","40","0.4","0","Binary","0","0","MO"
"44","93","117","40","0.4","0","Binary","0","0","MO"
"45","182","184","40","0.4","0","Binary","0","0","MO"
"46","168","182","40","0.4","0","Binary","0","0","MO"
"47","470","532","40","0.4","0","Binary","0","0","MO"
"48","121","151","40","0.4","0","Binary","0","0","MO"
"49","111","199","40","0.4","0","Binary","0","0","MO"
"50","140","206","40","0.4","0","Binary","0","0","MO"
"51","161","174","40","0.4","0","Binary","0","0","MO"
"52","132","165","40","0.4","0","Binary","0","0","MO"
"53","212","235","40","0.4","0","Binary","0","0","MO"
"54","134","180","40","0.4","0","Binary","0","0","MO"
"55","130","166","40","0.4","0","Binary","0","0","MO"
"56","158","164","40","0.4","0","Binary","0","0","MO"
"57","146","161","40","0.4","0","Binary","0","0","MO"
"58","106","163","40","0.4","0","Binary","0","0","MO"
"59","184","188","40","0.4","0","Binary","0","0","MO"
"60","122","132","40","0.4","0","Binary","0","0","MO"
"61","80","125","40","0.4","0","Binary","0","0","MO"
"62","100","125","40","0.4","0","Binary","0","0","MO"
"63","83","124","40","0.4","0","Binary","0","0","MO"
"64","109","147","40","0.4","0","Binary","0","0","MO"
"65","75","112","40","0.4","0","Binary","0","0","MO"
"66","142","147","40","0.4","0","Binary","0","0","MO"
"67","75","112","40","0.4","0","Binary","0","0","MO"
"68","218","227","40","0.4","0","Binary","0","0","MO"
"69","187","220","40","0.4","0","Binary","0","0","MO"
"70","168","200","40","0.4","0","Binary","0","0","MO"
"71","106","107","40","0.4","0","Binary","0","0","MO"
"72","155","166","40","0.4","0","Binary","0","0","MO"
"73","233","320","40","0.4","0","Binary","0","0","MO"
"74","144","149","40","0.4","0","Binary","0","0","MO"
"75","113","166","40","0.4","0","Binary","0","0","MO"
"76","225","249","40","0.4","0","Binary","0","0","MO"
"77","158","199","40","0.4","0","Binary","0","0","MO"
"78","247","286","40","0.4","0","Binary","0","0","MO"
"79","117","187","40","0.4","0","Binary","0","0","MO"
"80","224","270","40","0.4","0","Binary","0","0","MO"
"81","112","162","40","0.4","0","Binary","0","0","MO"
"82","272","272","40","0.4","0","Binary","0","0","MO"
"83","99","158","40","0.4","0","Binary","0","0","MO"
"84","88","151","40","0.4","0","Binary","0","0","MO"
"85","127","173","40","0.4","0","Binary","0","0","MO"
"86","113","126","40","0.4","0","Binary","0","0","MO"
"87","99","162","40","0.4","0","Binary","0","0","MO"
"88","128","142","40","0.4","0","Binary","0","0","MO"
"89","169","186","40","0.4","0","Binary","0","0","MO"
"90","171","186","40","0.4","0","Binary","0","0","MO"
"91","176","201","40","0.4","0","Binary","0","0","MO"
"92","77","187","40","0.4","0","Binary","0","0","MO"
"93","225","267","40","0.4","0","Binary","0","0","MO"
"94","85","155","40","0.4","0","Binary","0","0","MO"
"95","221","244","40","0.4","0","Binary","0","0","MO"
"96","155","188","40","0.4","0","Binary","0","0","MO"
"97","123","131","40","0.4","0","Binary","0","0","MO"
"98","156","235","40","0.4","0","Binary","0","0","MO"
"99","97","114","40","0.4","0","Binary","0","0","MO"
"100","276","280","40","0.4","0","Binary","0","0","MO"
