"","X1","X2","X3","X4","X5","X6","X7","X8","X9"
"1","309","80","0.4","1","0","Ternary","0","0","MO"
"2","100","80","0.4","1","0","Ternary","0","0","MO"
"3","87","80","0.4","1","0","Ternary","0","0","MO"
"4","131","80","0.4","1","0","Ternary","0","0","MO"
"5","112","80","0.4","1","0","Ternary","0","0","MO"
"6","241","80","0.4","1","0","Ternary","0","0","MO"
"7","89","80","0.4","1","0","Ternary","0","0","MO"
"8","102","80","0.4","1","0","Ternary","0","0","MO"
"9","447","80","0.4","1","0","Ternary","0","0","MO"
"10","185","80","0.4","1","0","Ternary","0","0","MO"
"11","143","80","0.4","1","0","Ternary","0","0","MO"
"12","394","80","0.4","1","0","Ternary","0","0","MO"
"13","196","80","0.4","1","0","Ternary","0","0","MO"
"14","60","80","0.4","1","0","Ternary","0","0","MO"
"15","299","80","0.4","1","0","Ternary","0","0","MO"
"16","275","80","0.4","1","0","Ternary","0","0","MO"
"17","295","80","0.4","1","0","Ternary","0","0","MO"
"18","72","80","0.4","1","0","Ternary","0","0","MO"
"19","78","80","0.4","1","0","Ternary","0","0","MO"
"20","135","80","0.4","1","0","Ternary","0","0","MO"
"21","35","80","0.4","1","0","Ternary","0","0","MO"
"22","175","80","0.4","1","0","Ternary","0","0","MO"
"23","127","80","0.4","1","0","Ternary","0","0","MO"
"24","71","80","0.4","1","0","Ternary","0","0","MO"
"25","93","80","0.4","1","0","Ternary","0","0","MO"
"26","286","80","0.4","1","0","Ternary","0","0","MO"
"27","301","80","0.4","1","0","Ternary","0","0","MO"
"28","281","80","0.4","1","0","Ternary","0","0","MO"
"29","109","80","0.4","1","0","Ternary","0","0","MO"
"30","232","80","0.4","1","0","Ternary","0","0","MO"
"31","238","80","0.4","1","0","Ternary","0","0","MO"
"32","118","80","0.4","1","0","Ternary","0","0","MO"
"33","155","80","0.4","1","0","Ternary","0","0","MO"
"34","152","80","0.4","1","0","Ternary","0","0","MO"
"35","368","80","0.4","1","0","Ternary","0","0","MO"
"36","107","80","0.4","1","0","Ternary","0","0","MO"
"37","61","80","0.4","1","0","Ternary","0","0","MO"
"38","317","80","0.4","1","0","Ternary","0","0","MO"
"39","143","80","0.4","1","0","Ternary","0","0","MO"
"40","70","80","0.4","1","0","Ternary","0","0","MO"
"41","82","80","0.4","1","0","Ternary","0","0","MO"
"42","481","80","0.4","1","0","Ternary","0","0","MO"
"43","497","80","0.4","1","0","Ternary","0","0","MO"
"44","327","80","0.4","1","0","Ternary","0","0","MO"
"45","180","80","0.4","1","0","Ternary","0","0","MO"
"46","30","80","0.4","1","0","Ternary","0","0","MO"
"47","52","80","0.4","1","0","Ternary","0","0","MO"
"48","137","80","0.4","1","0","Ternary","0","0","MO"
"49","107","80","0.4","1","0","Ternary","0","0","MO"
"50","365","80","0.4","1","0","Ternary","0","0","MO"
"51","59","80","0.4","1","0","Ternary","0","0","MO"
"52","217","80","0.4","1","0","Ternary","0","0","MO"
"53","172","80","0.4","1","0","Ternary","0","0","MO"
"54","226","80","0.4","1","0","Ternary","0","0","MO"
"55","97","80","0.4","1","0","Ternary","0","0","MO"
"56","96","80","0.4","1","0","Ternary","0","0","MO"
"57","510","80","0.4","1","0","Ternary","0","0","MO"
"58","172","80","0.4","1","0","Ternary","0","0","MO"
"59","188","80","0.4","1","0","Ternary","0","0","MO"
"60","28","80","0.4","1","0","Ternary","0","0","MO"
"61","61","80","0.4","1","0","Ternary","0","0","MO"
"62","77","80","0.4","1","0","Ternary","0","0","MO"
"63","278","80","0.4","1","0","Ternary","0","0","MO"
"64","200","80","0.4","1","0","Ternary","0","0","MO"
"65","113","80","0.4","1","0","Ternary","0","0","MO"
"66","218","80","0.4","1","0","Ternary","0","0","MO"
"67","155","80","0.4","1","0","Ternary","0","0","MO"
"68","138","80","0.4","1","0","Ternary","0","0","MO"
"69","35","80","0.4","1","0","Ternary","0","0","MO"
"70","156","80","0.4","1","0","Ternary","0","0","MO"
"71","188","80","0.4","1","0","Ternary","0","0","MO"
"72","106","80","0.4","1","0","Ternary","0","0","MO"
"73","145","80","0.4","1","0","Ternary","0","0","MO"
"74","163","80","0.4","1","0","Ternary","0","0","MO"
"75","65","80","0.4","1","0","Ternary","0","0","MO"
"76","262","80","0.4","1","0","Ternary","0","0","MO"
"77","156","80","0.4","1","0","Ternary","0","0","MO"
"78","188","80","0.4","1","0","Ternary","0","0","MO"
"79","102","80","0.4","1","0","Ternary","0","0","MO"
"80","75","80","0.4","1","0","Ternary","0","0","MO"
"81","119","80","0.4","1","0","Ternary","0","0","MO"
"82","113","80","0.4","1","0","Ternary","0","0","MO"
"83","127","80","0.4","1","0","Ternary","0","0","MO"
"84","107","80","0.4","1","0","Ternary","0","0","MO"
"85","170","80","0.4","1","0","Ternary","0","0","MO"
"86","114","80","0.4","1","0","Ternary","0","0","MO"
"87","73","80","0.4","1","0","Ternary","0","0","MO"
"88","276","80","0.4","1","0","Ternary","0","0","MO"
"89","129","80","0.4","1","0","Ternary","0","0","MO"
"90","181","80","0.4","1","0","Ternary","0","0","MO"
"91","68","80","0.4","1","0","Ternary","0","0","MO"
"92","128","80","0.4","1","0","Ternary","0","0","MO"
"93","188","80","0.4","1","0","Ternary","0","0","MO"
"94","77","80","0.4","1","0","Ternary","0","0","MO"
"95","93","80","0.4","1","0","Ternary","0","0","MO"
"96","122","80","0.4","1","0","Ternary","0","0","MO"
"97","283","80","0.4","1","0","Ternary","0","0","MO"
"98","251","80","0.4","1","0","Ternary","0","0","MO"
"99","154","80","0.4","1","0","Ternary","0","0","MO"
"100","396","80","0.4","1","0","Ternary","0","0","MO"
