"","X1","X2","X3","X4","X5","X6","X7","X8","X9"
"1","31","20","0.4","0.01","0","Ternary","0","0","MO"
"2","11","20","0.4","0.01","0","Ternary","0","0","MO"
"3","7","20","0.4","0.01","0","Ternary","0","0","MO"
"4","11","20","0.4","0.01","0","Ternary","0","0","MO"
"5","2","20","0.4","0.01","0","Ternary","0","0","MO"
"6","4","20","0.4","0.01","0","Ternary","0","0","MO"
"7","3","20","0.4","0.01","0","Ternary","0","0","MO"
"8","43","20","0.4","0.01","0","Ternary","0","0","MO"
"9","39","20","0.4","0.01","0","Ternary","0","0","MO"
"10","9","20","0.4","0.01","0","Ternary","0","0","MO"
"11","5","20","0.4","0.01","0","Ternary","0","0","MO"
"12","2","20","0.4","0.01","0","Ternary","0","0","MO"
"13","6","20","0.4","0.01","0","Ternary","0","0","MO"
"14","4","20","0.4","0.01","0","Ternary","0","0","MO"
"15","22","20","0.4","0.01","0","Ternary","0","0","MO"
"16","1","20","0.4","0.01","0","Ternary","0","0","MO"
"17","11","20","0.4","0.01","0","Ternary","0","0","MO"
"18","16","20","0.4","0.01","0","Ternary","0","0","MO"
"19","0","20","0.4","0.01","0","Ternary","0","0","MO"
"20","1","20","0.4","0.01","0","Ternary","0","0","MO"
"21","17","20","0.4","0.01","0","Ternary","0","0","MO"
"22","12","20","0.4","0.01","0","Ternary","0","0","MO"
"23","1","20","0.4","0.01","0","Ternary","0","0","MO"
"24","29","20","0.4","0.01","0","Ternary","0","0","MO"
"25","8","20","0.4","0.01","0","Ternary","0","0","MO"
"26","1","20","0.4","0.01","0","Ternary","0","0","MO"
"27","3","20","0.4","0.01","0","Ternary","0","0","MO"
"28","4","20","0.4","0.01","0","Ternary","0","0","MO"
"29","4","20","0.4","0.01","0","Ternary","0","0","MO"
"30","3","20","0.4","0.01","0","Ternary","0","0","MO"
"31","13","20","0.4","0.01","0","Ternary","0","0","MO"
"32","15","20","0.4","0.01","0","Ternary","0","0","MO"
"33","23","20","0.4","0.01","0","Ternary","0","0","MO"
"34","14","20","0.4","0.01","0","Ternary","0","0","MO"
"35","18","20","0.4","0.01","0","Ternary","0","0","MO"
"36","11","20","0.4","0.01","0","Ternary","0","0","MO"
"37","3","20","0.4","0.01","0","Ternary","0","0","MO"
"38","6","20","0.4","0.01","0","Ternary","0","0","MO"
"39","8","20","0.4","0.01","0","Ternary","0","0","MO"
"40","3","20","0.4","0.01","0","Ternary","0","0","MO"
"41","5","20","0.4","0.01","0","Ternary","0","0","MO"
"42","3","20","0.4","0.01","0","Ternary","0","0","MO"
"43","2","20","0.4","0.01","0","Ternary","0","0","MO"
"44","1","20","0.4","0.01","0","Ternary","0","0","MO"
"45","11","20","0.4","0.01","0","Ternary","0","0","MO"
"46","8","20","0.4","0.01","0","Ternary","0","0","MO"
"47","5","20","0.4","0.01","0","Ternary","0","0","MO"
"48","2","20","0.4","0.01","0","Ternary","0","0","MO"
"49","17","20","0.4","0.01","0","Ternary","0","0","MO"
"50","2","20","0.4","0.01","0","Ternary","0","0","MO"
"51","5","20","0.4","0.01","0","Ternary","0","0","MO"
"52","4","20","0.4","0.01","0","Ternary","0","0","MO"
"53","6","20","0.4","0.01","0","Ternary","0","0","MO"
"54","4","20","0.4","0.01","0","Ternary","0","0","MO"
"55","3","20","0.4","0.01","0","Ternary","0","0","MO"
"56","12","20","0.4","0.01","0","Ternary","0","0","MO"
"57","1","20","0.4","0.01","0","Ternary","0","0","MO"
"58","39","20","0.4","0.01","0","Ternary","0","0","MO"
"59","3","20","0.4","0.01","0","Ternary","0","0","MO"
"60","24","20","0.4","0.01","0","Ternary","0","0","MO"
"61","3","20","0.4","0.01","0","Ternary","0","0","MO"
"62","1","20","0.4","0.01","0","Ternary","0","0","MO"
"63","11","20","0.4","0.01","0","Ternary","0","0","MO"
"64","13","20","0.4","0.01","0","Ternary","0","0","MO"
"65","1","20","0.4","0.01","0","Ternary","0","0","MO"
"66","16","20","0.4","0.01","0","Ternary","0","0","MO"
"67","24","20","0.4","0.01","0","Ternary","0","0","MO"
"68","1","20","0.4","0.01","0","Ternary","0","0","MO"
"69","1","20","0.4","0.01","0","Ternary","0","0","MO"
"70","7","20","0.4","0.01","0","Ternary","0","0","MO"
"71","25","20","0.4","0.01","0","Ternary","0","0","MO"
"72","15","20","0.4","0.01","0","Ternary","0","0","MO"
"73","4","20","0.4","0.01","0","Ternary","0","0","MO"
"74","5","20","0.4","0.01","0","Ternary","0","0","MO"
"75","1","20","0.4","0.01","0","Ternary","0","0","MO"
"76","37","20","0.4","0.01","0","Ternary","0","0","MO"
"77","4","20","0.4","0.01","0","Ternary","0","0","MO"
"78","24","20","0.4","0.01","0","Ternary","0","0","MO"
"79","11","20","0.4","0.01","0","Ternary","0","0","MO"
"80","10","20","0.4","0.01","0","Ternary","0","0","MO"
"81","37","20","0.4","0.01","0","Ternary","0","0","MO"
"82","4","20","0.4","0.01","0","Ternary","0","0","MO"
"83","2","20","0.4","0.01","0","Ternary","0","0","MO"
"84","13","20","0.4","0.01","0","Ternary","0","0","MO"
"85","15","20","0.4","0.01","0","Ternary","0","0","MO"
"86","7","20","0.4","0.01","0","Ternary","0","0","MO"
"87","6","20","0.4","0.01","0","Ternary","0","0","MO"
"88","12","20","0.4","0.01","0","Ternary","0","0","MO"
"89","2","20","0.4","0.01","0","Ternary","0","0","MO"
"90","5","20","0.4","0.01","0","Ternary","0","0","MO"
"91","10","20","0.4","0.01","0","Ternary","0","0","MO"
"92","7","20","0.4","0.01","0","Ternary","0","0","MO"
"93","7","20","0.4","0.01","0","Ternary","0","0","MO"
"94","4","20","0.4","0.01","0","Ternary","0","0","MO"
"95","8","20","0.4","0.01","0","Ternary","0","0","MO"
"96","4","20","0.4","0.01","0","Ternary","0","0","MO"
"97","19","20","0.4","0.01","0","Ternary","0","0","MO"
"98","13","20","0.4","0.01","0","Ternary","0","0","MO"
"99","7","20","0.4","0.01","0","Ternary","0","0","MO"
"100","8","20","0.4","0.01","0","Ternary","0","0","MO"
