"","X1","X2","X3","X4","X5","X6","X7","X8","X9"
"1","25","40","0.1","1","0","Ternary","0","0","MO"
"2","13","40","0.1","1","0","Ternary","0","0","MO"
"3","22","40","0.1","1","0","Ternary","0","0","MO"
"4","36","40","0.1","1","0","Ternary","0","0","MO"
"5","19","40","0.1","1","0","Ternary","0","0","MO"
"6","29","40","0.1","1","0","Ternary","0","0","MO"
"7","45","40","0.1","1","0","Ternary","0","0","MO"
"8","23","40","0.1","1","0","Ternary","0","0","MO"
"9","24","40","0.1","1","0","Ternary","0","0","MO"
"10","17","40","0.1","1","0","Ternary","0","0","MO"
"11","55","40","0.1","1","0","Ternary","0","0","MO"
"12","96","40","0.1","1","0","Ternary","0","0","MO"
"13","2","40","0.1","1","0","Ternary","0","0","MO"
"14","26","40","0.1","1","0","Ternary","0","0","MO"
"15","13","40","0.1","1","0","Ternary","0","0","MO"
"16","41","40","0.1","1","0","Ternary","0","0","MO"
"17","23","40","0.1","1","0","Ternary","0","0","MO"
"18","43","40","0.1","1","0","Ternary","0","0","MO"
"19","8","40","0.1","1","0","Ternary","0","0","MO"
"20","33","40","0.1","1","0","Ternary","0","0","MO"
"21","15","40","0.1","1","0","Ternary","0","0","MO"
"22","22","40","0.1","1","0","Ternary","0","0","MO"
"23","54","40","0.1","1","0","Ternary","0","0","MO"
"24","26","40","0.1","1","0","Ternary","0","0","MO"
"25","21","40","0.1","1","0","Ternary","0","0","MO"
"26","23","40","0.1","1","0","Ternary","0","0","MO"
"27","10","40","0.1","1","0","Ternary","0","0","MO"
"28","19","40","0.1","1","0","Ternary","0","0","MO"
"29","6","40","0.1","1","0","Ternary","0","0","MO"
"30","22","40","0.1","1","0","Ternary","0","0","MO"
"31","29","40","0.1","1","0","Ternary","0","0","MO"
"32","17","40","0.1","1","0","Ternary","0","0","MO"
"33","9","40","0.1","1","0","Ternary","0","0","MO"
"34","19","40","0.1","1","0","Ternary","0","0","MO"
"35","28","40","0.1","1","0","Ternary","0","0","MO"
"36","8","40","0.1","1","0","Ternary","0","0","MO"
"37","30","40","0.1","1","0","Ternary","0","0","MO"
"38","36","40","0.1","1","0","Ternary","0","0","MO"
"39","2","40","0.1","1","0","Ternary","0","0","MO"
"40","37","40","0.1","1","0","Ternary","0","0","MO"
"41","17","40","0.1","1","0","Ternary","0","0","MO"
"42","44","40","0.1","1","0","Ternary","0","0","MO"
"43","15","40","0.1","1","0","Ternary","0","0","MO"
"44","10","40","0.1","1","0","Ternary","0","0","MO"
"45","11","40","0.1","1","0","Ternary","0","0","MO"
"46","25","40","0.1","1","0","Ternary","0","0","MO"
"47","20","40","0.1","1","0","Ternary","0","0","MO"
"48","27","40","0.1","1","0","Ternary","0","0","MO"
"49","24","40","0.1","1","0","Ternary","0","0","MO"
"50","22","40","0.1","1","0","Ternary","0","0","MO"
"51","13","40","0.1","1","0","Ternary","0","0","MO"
"52","33","40","0.1","1","0","Ternary","0","0","MO"
"53","13","40","0.1","1","0","Ternary","0","0","MO"
"54","6","40","0.1","1","0","Ternary","0","0","MO"
"55","34","40","0.1","1","0","Ternary","0","0","MO"
"56","13","40","0.1","1","0","Ternary","0","0","MO"
"57","15","40","0.1","1","0","Ternary","0","0","MO"
"58","5","40","0.1","1","0","Ternary","0","0","MO"
"59","7","40","0.1","1","0","Ternary","0","0","MO"
"60","21","40","0.1","1","0","Ternary","0","0","MO"
"61","10","40","0.1","1","0","Ternary","0","0","MO"
"62","22","40","0.1","1","0","Ternary","0","0","MO"
