"","X1","X2","X3","X4","X5","X6","X7","X8","X9"
"1","147","80","0.05","1","0","Ternary","0","0","MO"
"2","63","80","0.05","1","0","Ternary","0","0","MO"
"3","97","80","0.05","1","0","Ternary","0","0","MO"
"4","31","80","0.05","1","0","Ternary","0","0","MO"
"5","98","80","0.05","1","0","Ternary","0","0","MO"
"6","56","80","0.05","1","0","Ternary","0","0","MO"
"7","70","80","0.05","1","0","Ternary","0","0","MO"
"8","68","80","0.05","1","0","Ternary","0","0","MO"
"9","110","80","0.05","1","0","Ternary","0","0","MO"
"10","180","80","0.05","1","0","Ternary","0","0","MO"
"11","108","80","0.05","1","0","Ternary","0","0","MO"
"12","88","80","0.05","1","0","Ternary","0","0","MO"
"13","80","80","0.05","1","0","Ternary","0","0","MO"
"14","145","80","0.05","1","0","Ternary","0","0","MO"
"15","48","80","0.05","1","0","Ternary","0","0","MO"
"16","87","80","0.05","1","0","Ternary","0","0","MO"
"17","50","80","0.05","1","0","Ternary","0","0","MO"
"18","65","80","0.05","1","0","Ternary","0","0","MO"
"19","106","80","0.05","1","0","Ternary","0","0","MO"
"20","44","80","0.05","1","0","Ternary","0","0","MO"
"21","106","80","0.05","1","0","Ternary","0","0","MO"
"22","58","80","0.05","1","0","Ternary","0","0","MO"
"23","70","80","0.05","1","0","Ternary","0","0","MO"
"24","72","80","0.05","1","0","Ternary","0","0","MO"
"25","99","80","0.05","1","0","Ternary","0","0","MO"
"26","98","80","0.05","1","0","Ternary","0","0","MO"
"27","70","80","0.05","1","0","Ternary","0","0","MO"
"28","157","80","0.05","1","0","Ternary","0","0","MO"
"29","168","80","0.05","1","0","Ternary","0","0","MO"
"30","127","80","0.05","1","0","Ternary","0","0","MO"
"31","73","80","0.05","1","0","Ternary","0","0","MO"
"32","82","80","0.05","1","0","Ternary","0","0","MO"
"33","106","80","0.05","1","0","Ternary","0","0","MO"
"34","56","80","0.05","1","0","Ternary","0","0","MO"
"35","140","80","0.05","1","0","Ternary","0","0","MO"
"36","147","80","0.05","1","0","Ternary","0","0","MO"
"37","65","80","0.05","1","0","Ternary","0","0","MO"
"38","180","80","0.05","1","0","Ternary","0","0","MO"
"39","104","80","0.05","1","0","Ternary","0","0","MO"
"40","113","80","0.05","1","0","Ternary","0","0","MO"
"41","124","80","0.05","1","0","Ternary","0","0","MO"
"42","85","80","0.05","1","0","Ternary","0","0","MO"
"43","186","80","0.05","1","0","Ternary","0","0","MO"
"44","57","80","0.05","1","0","Ternary","0","0","MO"
"45","114","80","0.05","1","0","Ternary","0","0","MO"
"46","48","80","0.05","1","0","Ternary","0","0","MO"
"47","149","80","0.05","1","0","Ternary","0","0","MO"
"48","67","80","0.05","1","0","Ternary","0","0","MO"
"49","77","80","0.05","1","0","Ternary","0","0","MO"
"50","171","80","0.05","1","0","Ternary","0","0","MO"
"51","72","80","0.05","1","0","Ternary","0","0","MO"
"52","83","80","0.05","1","0","Ternary","0","0","MO"
"53","59","80","0.05","1","0","Ternary","0","0","MO"
"54","45","80","0.05","1","0","Ternary","0","0","MO"
"55","161","80","0.05","1","0","Ternary","0","0","MO"
"56","94","80","0.05","1","0","Ternary","0","0","MO"
"57","101","80","0.05","1","0","Ternary","0","0","MO"
"58","97","80","0.05","1","0","Ternary","0","0","MO"
"59","115","80","0.05","1","0","Ternary","0","0","MO"
"60","143","80","0.05","1","0","Ternary","0","0","MO"
"61","65","80","0.05","1","0","Ternary","0","0","MO"
"62","55","80","0.05","1","0","Ternary","0","0","MO"
"63","76","80","0.05","1","0","Ternary","0","0","MO"
"64","80","80","0.05","1","0","Ternary","0","0","MO"
"65","103","80","0.05","1","0","Ternary","0","0","MO"
"66","104","80","0.05","1","0","Ternary","0","0","MO"
"67","90","80","0.05","1","0","Ternary","0","0","MO"
"68","198","80","0.05","1","0","Ternary","0","0","MO"
"69","88","80","0.05","1","0","Ternary","0","0","MO"
"70","200","80","0.05","1","0","Ternary","0","0","MO"
"71","119","80","0.05","1","0","Ternary","0","0","MO"
"72","87","80","0.05","1","0","Ternary","0","0","MO"
"73","135","80","0.05","1","0","Ternary","0","0","MO"
"74","46","80","0.05","1","0","Ternary","0","0","MO"
"75","96","80","0.05","1","0","Ternary","0","0","MO"
"76","119","80","0.05","1","0","Ternary","0","0","MO"
"77","51","80","0.05","1","0","Ternary","0","0","MO"
"78","43","80","0.05","1","0","Ternary","0","0","MO"
"79","65","80","0.05","1","0","Ternary","0","0","MO"
"80","78","80","0.05","1","0","Ternary","0","0","MO"
