"","X1","X2","X3","X4","X5","X6","X7","X8","X9"
"1","134","40","0.4","1","0","Ternary","0","0","MO"
"2","47","40","0.4","1","0","Ternary","0","0","MO"
"3","20","40","0.4","1","0","Ternary","0","0","MO"
"4","47","40","0.4","1","0","Ternary","0","0","MO"
"5","26","40","0.4","1","0","Ternary","0","0","MO"
"6","25","40","0.4","1","0","Ternary","0","0","MO"
"7","55","40","0.4","1","0","Ternary","0","0","MO"
"8","133","40","0.4","1","0","Ternary","0","0","MO"
"9","4","40","0.4","1","0","Ternary","0","0","MO"
"10","3","40","0.4","1","0","Ternary","0","0","MO"
"11","11","40","0.4","1","0","Ternary","0","0","MO"
"12","121","40","0.4","1","0","Ternary","0","0","MO"
"13","52","40","0.4","1","0","Ternary","0","0","MO"
"14","21","40","0.4","1","0","Ternary","0","0","MO"
"15","112","40","0.4","1","0","Ternary","0","0","MO"
"16","211","40","0.4","1","0","Ternary","0","0","MO"
"17","30","40","0.4","1","0","Ternary","0","0","MO"
"18","31","40","0.4","1","0","Ternary","0","0","MO"
"19","65","40","0.4","1","0","Ternary","0","0","MO"
"20","30","40","0.4","1","0","Ternary","0","0","MO"
"21","84","40","0.4","1","0","Ternary","0","0","MO"
"22","14","40","0.4","1","0","Ternary","0","0","MO"
"23","50","40","0.4","1","0","Ternary","0","0","MO"
"24","41","40","0.4","1","0","Ternary","0","0","MO"
"25","77","40","0.4","1","0","Ternary","0","0","MO"
"26","18","40","0.4","1","0","Ternary","0","0","MO"
"27","36","40","0.4","1","0","Ternary","0","0","MO"
"28","16","40","0.4","1","0","Ternary","0","0","MO"
"29","70","40","0.4","1","0","Ternary","0","0","MO"
"30","36","40","0.4","1","0","Ternary","0","0","MO"
"31","63","40","0.4","1","0","Ternary","0","0","MO"
"32","12","40","0.4","1","0","Ternary","0","0","MO"
"33","14","40","0.4","1","0","Ternary","0","0","MO"
"34","20","40","0.4","1","0","Ternary","0","0","MO"
"35","106","40","0.4","1","0","Ternary","0","0","MO"
"36","46","40","0.4","1","0","Ternary","0","0","MO"
"37","36","40","0.4","1","0","Ternary","0","0","MO"
"38","25","40","0.4","1","0","Ternary","0","0","MO"
"39","39","40","0.4","1","0","Ternary","0","0","MO"
"40","132","40","0.4","1","0","Ternary","0","0","MO"
"41","22","40","0.4","1","0","Ternary","0","0","MO"
"42","23","40","0.4","1","0","Ternary","0","0","MO"
"43","83","40","0.4","1","0","Ternary","0","0","MO"
"44","38","40","0.4","1","0","Ternary","0","0","MO"
"45","44","40","0.4","1","0","Ternary","0","0","MO"
"46","39","40","0.4","1","0","Ternary","0","0","MO"
"47","143","40","0.4","1","0","Ternary","0","0","MO"
"48","30","40","0.4","1","0","Ternary","0","0","MO"
"49","29","40","0.4","1","0","Ternary","0","0","MO"
"50","23","40","0.4","1","0","Ternary","0","0","MO"
"51","53","40","0.4","1","0","Ternary","0","0","MO"
"52","47","40","0.4","1","0","Ternary","0","0","MO"
"53","33","40","0.4","1","0","Ternary","0","0","MO"
"54","75","40","0.4","1","0","Ternary","0","0","MO"
"55","62","40","0.4","1","0","Ternary","0","0","MO"
"56","43","40","0.4","1","0","Ternary","0","0","MO"
"57","68","40","0.4","1","0","Ternary","0","0","MO"
"58","63","40","0.4","1","0","Ternary","0","0","MO"
"59","76","40","0.4","1","0","Ternary","0","0","MO"
"60","31","40","0.4","1","0","Ternary","0","0","MO"
"61","52","40","0.4","1","0","Ternary","0","0","MO"
"62","22","40","0.4","1","0","Ternary","0","0","MO"
"63","18","40","0.4","1","0","Ternary","0","0","MO"
"64","48","40","0.4","1","0","Ternary","0","0","MO"
"65","27","40","0.4","1","0","Ternary","0","0","MO"
"66","69","40","0.4","1","0","Ternary","0","0","MO"
"67","19","40","0.4","1","0","Ternary","0","0","MO"
"68","88","40","0.4","1","0","Ternary","0","0","MO"
"69","29","40","0.4","1","0","Ternary","0","0","MO"
"70","22","40","0.4","1","0","Ternary","0","0","MO"
"71","28","40","0.4","1","0","Ternary","0","0","MO"
"72","25","40","0.4","1","0","Ternary","0","0","MO"
"73","64","40","0.4","1","0","Ternary","0","0","MO"
"74","64","40","0.4","1","0","Ternary","0","0","MO"
"75","36","40","0.4","1","0","Ternary","0","0","MO"
"76","41","40","0.4","1","0","Ternary","0","0","MO"
"77","104","40","0.4","1","0","Ternary","0","0","MO"
"78","35","40","0.4","1","0","Ternary","0","0","MO"
"79","29","40","0.4","1","0","Ternary","0","0","MO"
"80","35","40","0.4","1","0","Ternary","0","0","MO"
"81","6","40","0.4","1","0","Ternary","0","0","MO"
"82","34","40","0.4","1","0","Ternary","0","0","MO"
"83","34","40","0.4","1","0","Ternary","0","0","MO"
"84","42","40","0.4","1","0","Ternary","0","0","MO"
"85","7","40","0.4","1","0","Ternary","0","0","MO"
"86","11","40","0.4","1","0","Ternary","0","0","MO"
"87","8","40","0.4","1","0","Ternary","0","0","MO"
"88","23","40","0.4","1","0","Ternary","0","0","MO"
"89","50","40","0.4","1","0","Ternary","0","0","MO"
"90","23","40","0.4","1","0","Ternary","0","0","MO"
"91","93","40","0.4","1","0","Ternary","0","0","MO"
"92","16","40","0.4","1","0","Ternary","0","0","MO"
"93","22","40","0.4","1","0","Ternary","0","0","MO"
"94","48","40","0.4","1","0","Ternary","0","0","MO"
"95","84","40","0.4","1","0","Ternary","0","0","MO"
"96","71","40","0.4","1","0","Ternary","0","0","MO"
"97","34","40","0.4","1","0","Ternary","0","0","MO"
"98","29","40","0.4","1","0","Ternary","0","0","MO"
"99","50","40","0.4","1","0","Ternary","0","0","MO"
"100","43","40","0.4","1","0","Ternary","0","0","MO"
