"","X1","X2","X3","X4","X5","X6","X7","X8","X9"
"1","23","40","0.05","1","0","Ternary","0","0","MO"
"2","32","40","0.05","1","0","Ternary","0","0","MO"
"3","34","40","0.05","1","0","Ternary","0","0","MO"
"4","25","40","0.05","1","0","Ternary","0","0","MO"
"5","52","40","0.05","1","0","Ternary","0","0","MO"
"6","76","40","0.05","1","0","Ternary","0","0","MO"
"7","20","40","0.05","1","0","Ternary","0","0","MO"
"8","21","40","0.05","1","0","Ternary","0","0","MO"
"9","11","40","0.05","1","0","Ternary","0","0","MO"
"10","27","40","0.05","1","0","Ternary","0","0","MO"
"11","20","40","0.05","1","0","Ternary","0","0","MO"
"12","61","40","0.05","1","0","Ternary","0","0","MO"
"13","9","40","0.05","1","0","Ternary","0","0","MO"
"14","32","40","0.05","1","0","Ternary","0","0","MO"
"15","15","40","0.05","1","0","Ternary","0","0","MO"
"16","10","40","0.05","1","0","Ternary","0","0","MO"
"17","18","40","0.05","1","0","Ternary","0","0","MO"
"18","24","40","0.05","1","0","Ternary","0","0","MO"
"19","22","40","0.05","1","0","Ternary","0","0","MO"
"20","21","40","0.05","1","0","Ternary","0","0","MO"
"21","5","40","0.05","1","0","Ternary","0","0","MO"
"22","19","40","0.05","1","0","Ternary","0","0","MO"
"23","16","40","0.05","1","0","Ternary","0","0","MO"
"24","53","40","0.05","1","0","Ternary","0","0","MO"
"25","24","40","0.05","1","0","Ternary","0","0","MO"
"26","63","40","0.05","1","0","Ternary","0","0","MO"
"27","10","40","0.05","1","0","Ternary","0","0","MO"
"28","37","40","0.05","1","0","Ternary","0","0","MO"
"29","9","40","0.05","1","0","Ternary","0","0","MO"
"30","46","40","0.05","1","0","Ternary","0","0","MO"
"31","16","40","0.05","1","0","Ternary","0","0","MO"
"32","35","40","0.05","1","0","Ternary","0","0","MO"
"33","43","40","0.05","1","0","Ternary","0","0","MO"
"34","33","40","0.05","1","0","Ternary","0","0","MO"
"35","29","40","0.05","1","0","Ternary","0","0","MO"
"36","12","40","0.05","1","0","Ternary","0","0","MO"
"37","23","40","0.05","1","0","Ternary","0","0","MO"
"38","13","40","0.05","1","0","Ternary","0","0","MO"
"39","16","40","0.05","1","0","Ternary","0","0","MO"
"40","23","40","0.05","1","0","Ternary","0","0","MO"
"41","27","40","0.05","1","0","Ternary","0","0","MO"
"42","6","40","0.05","1","0","Ternary","0","0","MO"
"43","29","40","0.05","1","0","Ternary","0","0","MO"
"44","15","40","0.05","1","0","Ternary","0","0","MO"
"45","34","40","0.05","1","0","Ternary","0","0","MO"
"46","17","40","0.05","1","0","Ternary","0","0","MO"
"47","21","40","0.05","1","0","Ternary","0","0","MO"
"48","25","40","0.05","1","0","Ternary","0","0","MO"
"49","27","40","0.05","1","0","Ternary","0","0","MO"
"50","30","40","0.05","1","0","Ternary","0","0","MO"
"51","12","40","0.05","1","0","Ternary","0","0","MO"
"52","67","40","0.05","1","0","Ternary","0","0","MO"
"53","31","40","0.05","1","0","Ternary","0","0","MO"
"54","16","40","0.05","1","0","Ternary","0","0","MO"
"55","8","40","0.05","1","0","Ternary","0","0","MO"
"56","52","40","0.05","1","0","Ternary","0","0","MO"
"57","22","40","0.05","1","0","Ternary","0","0","MO"
"58","16","40","0.05","1","0","Ternary","0","0","MO"
"59","12","40","0.05","1","0","Ternary","0","0","MO"
"60","30","40","0.05","1","0","Ternary","0","0","MO"
"61","24","40","0.05","1","0","Ternary","0","0","MO"
"62","33","40","0.05","1","0","Ternary","0","0","MO"
"63","9","40","0.05","1","0","Ternary","0","0","MO"
"64","24","40","0.05","1","0","Ternary","0","0","MO"
"65","20","40","0.05","1","0","Ternary","0","0","MO"
"66","9","40","0.05","1","0","Ternary","0","0","MO"
"67","16","40","0.05","1","0","Ternary","0","0","MO"
"68","30","40","0.05","1","0","Ternary","0","0","MO"
"69","28","40","0.05","1","0","Ternary","0","0","MO"
"70","44","40","0.05","1","0","Ternary","0","0","MO"
"71","7","40","0.05","1","0","Ternary","0","0","MO"
"72","27","40","0.05","1","0","Ternary","0","0","MO"
"73","30","40","0.05","1","0","Ternary","0","0","MO"
"74","13","40","0.05","1","0","Ternary","0","0","MO"
"75","16","40","0.05","1","0","Ternary","0","0","MO"
"76","52","40","0.05","1","0","Ternary","0","0","MO"
"77","58","40","0.05","1","0","Ternary","0","0","MO"
"78","36","40","0.05","1","0","Ternary","0","0","MO"
"79","25","40","0.05","1","0","Ternary","0","0","MO"
"80","25","40","0.05","1","0","Ternary","0","0","MO"
"81","17","40","0.05","1","0","Ternary","0","0","MO"
"82","8","40","0.05","1","0","Ternary","0","0","MO"
"83","25","40","0.05","1","0","Ternary","0","0","MO"
"84","21","40","0.05","1","0","Ternary","0","0","MO"
"85","13","40","0.05","1","0","Ternary","0","0","MO"
"86","22","40","0.05","1","0","Ternary","0","0","MO"
"87","21","40","0.05","1","0","Ternary","0","0","MO"
"88","7","40","0.05","1","0","Ternary","0","0","MO"
"89","18","40","0.05","1","0","Ternary","0","0","MO"
"90","8","40","0.05","1","0","Ternary","0","0","MO"
"91","12","40","0.05","1","0","Ternary","0","0","MO"
"92","36","40","0.05","1","0","Ternary","0","0","MO"
"93","40","40","0.05","1","0","Ternary","0","0","MO"
"94","23","40","0.05","1","0","Ternary","0","0","MO"
"95","28","40","0.05","1","0","Ternary","0","0","MO"
"96","16","40","0.05","1","0","Ternary","0","0","MO"
"97","20","40","0.05","1","0","Ternary","0","0","MO"
"98","22","40","0.05","1","0","Ternary","0","0","MO"
"99","70","40","0.05","1","0","Ternary","0","0","MO"
"100","18","40","0.05","1","0","Ternary","0","0","MO"
