"","X1","X2","X3","X4","X5","X6","X7","X8","X9"
"1","35","40","0.05","1","0","Ternary","0","0","MO"
"2","44","40","0.05","1","0","Ternary","0","0","MO"
"3","38","40","0.05","1","0","Ternary","0","0","MO"
"4","44","40","0.05","1","0","Ternary","0","0","MO"
"5","52","40","0.05","1","0","Ternary","0","0","MO"
"6","138","40","0.05","1","0","Ternary","0","0","MO"
"7","20","40","0.05","1","0","Ternary","0","0","MO"
"8","41","40","0.05","1","0","Ternary","0","0","MO"
"9","24","40","0.05","1","0","Ternary","0","0","MO"
"10","31","40","0.05","1","0","Ternary","0","0","MO"
"11","23","40","0.05","1","0","Ternary","0","0","MO"
"12","61","40","0.05","1","0","Ternary","0","0","MO"
"13","23","40","0.05","1","0","Ternary","0","0","MO"
"14","33","40","0.05","1","0","Ternary","0","0","MO"
"15","33","40","0.05","1","0","Ternary","0","0","MO"
"16","10","40","0.05","1","0","Ternary","0","0","MO"
"17","40","40","0.05","1","0","Ternary","0","0","MO"
"18","24","40","0.05","1","0","Ternary","0","0","MO"
"19","44","40","0.05","1","0","Ternary","0","0","MO"
"20","21","40","0.05","1","0","Ternary","0","0","MO"
"21","9","40","0.05","1","0","Ternary","0","0","MO"
"22","34","40","0.05","1","0","Ternary","0","0","MO"
"23","19","40","0.05","1","0","Ternary","0","0","MO"
"24","83","40","0.05","1","0","Ternary","0","0","MO"
"25","53","40","0.05","1","0","Ternary","0","0","MO"
"26","65","40","0.05","1","0","Ternary","0","0","MO"
"27","10","40","0.05","1","0","Ternary","0","0","MO"
"28","39","40","0.05","1","0","Ternary","0","0","MO"
"29","18","40","0.05","1","0","Ternary","0","0","MO"
"30","46","40","0.05","1","0","Ternary","0","0","MO"
"31","22","40","0.05","1","0","Ternary","0","0","MO"
"32","35","40","0.05","1","0","Ternary","0","0","MO"
"33","43","40","0.05","1","0","Ternary","0","0","MO"
"34","47","40","0.05","1","0","Ternary","0","0","MO"
"35","44","40","0.05","1","0","Ternary","0","0","MO"
"36","49","40","0.05","1","0","Ternary","0","0","MO"
"37","58","40","0.05","1","0","Ternary","0","0","MO"
