"","X1","X2","X3","X4","X5","X6","X7","X8","X9"
"1","2","20","0.1","1","0","Ternary","0","0","MO"
"2","8","20","0.1","1","0","Ternary","0","0","MO"
"3","1","20","0.1","1","0","Ternary","0","0","MO"
"4","4","20","0.1","1","0","Ternary","0","0","MO"
"5","11","20","0.1","1","0","Ternary","0","0","MO"
"6","4","20","0.1","1","0","Ternary","0","0","MO"
"7","8","20","0.1","1","0","Ternary","0","0","MO"
"8","18","20","0.1","1","0","Ternary","0","0","MO"
"9","0","20","0.1","1","0","Ternary","0","0","MO"
"10","4","20","0.1","1","0","Ternary","0","0","MO"
"11","6","20","0.1","1","0","Ternary","0","0","MO"
"12","11","20","0.1","1","0","Ternary","0","0","MO"
"13","3","20","0.1","1","0","Ternary","0","0","MO"
"14","1","20","0.1","1","0","Ternary","0","0","MO"
"15","13","20","0.1","1","0","Ternary","0","0","MO"
"16","10","20","0.1","1","0","Ternary","0","0","MO"
"17","9","20","0.1","1","0","Ternary","0","0","MO"
"18","1","20","0.1","1","0","Ternary","0","0","MO"
"19","18","20","0.1","1","0","Ternary","0","0","MO"
"20","1","20","0.1","1","0","Ternary","0","0","MO"
"21","6","20","0.1","1","0","Ternary","0","0","MO"
"22","9","20","0.1","1","0","Ternary","0","0","MO"
"23","16","20","0.1","1","0","Ternary","0","0","MO"
"24","6","20","0.1","1","0","Ternary","0","0","MO"
"25","12","20","0.1","1","0","Ternary","0","0","MO"
"26","8","20","0.1","1","0","Ternary","0","0","MO"
"27","7","20","0.1","1","0","Ternary","0","0","MO"
"28","2","20","0.1","1","0","Ternary","0","0","MO"
"29","4","20","0.1","1","0","Ternary","0","0","MO"
"30","0","20","0.1","1","0","Ternary","0","0","MO"
"31","12","20","0.1","1","0","Ternary","0","0","MO"
"32","4","20","0.1","1","0","Ternary","0","0","MO"
"33","11","20","0.1","1","0","Ternary","0","0","MO"
"34","0","20","0.1","1","0","Ternary","0","0","MO"
"35","20","20","0.1","1","0","Ternary","0","0","MO"
