"","X1","X2","X3","X4","X5","X6","X7","X8","X9"
"1","116","80","0.1","0.01","0","Ternary","0","0","MO"
"2","96","80","0.1","0.01","0","Ternary","0","0","MO"
"3","430","80","0.1","0.01","0","Ternary","0","0","MO"
"4","207","80","0.1","0.01","0","Ternary","0","0","MO"
"5","91","80","0.1","0.01","0","Ternary","0","0","MO"
"6","166","80","0.1","0.01","0","Ternary","0","0","MO"
"7","149","80","0.1","0.01","0","Ternary","0","0","MO"
"8","97","80","0.1","0.01","0","Ternary","0","0","MO"
"9","324","80","0.1","0.01","0","Ternary","0","0","MO"
"10","155","80","0.1","0.01","0","Ternary","0","0","MO"
"11","183","80","0.1","0.01","0","Ternary","0","0","MO"
"12","282","80","0.1","0.01","0","Ternary","0","0","MO"
"13","113","80","0.1","0.01","0","Ternary","0","0","MO"
"14","408","80","0.1","0.01","0","Ternary","0","0","MO"
"15","192","80","0.1","0.01","0","Ternary","0","0","MO"
"16","179","80","0.1","0.01","0","Ternary","0","0","MO"
"17","199","80","0.1","0.01","0","Ternary","0","0","MO"
"18","121","80","0.1","0.01","0","Ternary","0","0","MO"
"19","131","80","0.1","0.01","0","Ternary","0","0","MO"
"20","84","80","0.1","0.01","0","Ternary","0","0","MO"
"21","166","80","0.1","0.01","0","Ternary","0","0","MO"
"22","198","80","0.1","0.01","0","Ternary","0","0","MO"
"23","139","80","0.1","0.01","0","Ternary","0","0","MO"
"24","221","80","0.1","0.01","0","Ternary","0","0","MO"
"25","250","80","0.1","0.01","0","Ternary","0","0","MO"
"26","402","80","0.1","0.01","0","Ternary","0","0","MO"
"27","201","80","0.1","0.01","0","Ternary","0","0","MO"
"28","156","80","0.1","0.01","0","Ternary","0","0","MO"
"29","430","80","0.1","0.01","0","Ternary","0","0","MO"
"30","190","80","0.1","0.01","0","Ternary","0","0","MO"
"31","593","80","0.1","0.01","0","Ternary","0","0","MO"
"32","117","80","0.1","0.01","0","Ternary","0","0","MO"
"33","160","80","0.1","0.01","0","Ternary","0","0","MO"
"34","92","80","0.1","0.01","0","Ternary","0","0","MO"
"35","807","80","0.1","0.01","0","Ternary","0","0","MO"
"36","138","80","0.1","0.01","0","Ternary","0","0","MO"
"37","380","80","0.1","0.01","0","Ternary","0","0","MO"
"38","103","80","0.1","0.01","0","Ternary","0","0","MO"
"39","228","80","0.1","0.01","0","Ternary","0","0","MO"
