"","X1","X2","X3","X4","X5","X6","X7","X8","X9"
"1","81","40","0.2","0.01","0","Ternary","0","0","MO"
"2","15","40","0.2","0.01","0","Ternary","0","0","MO"
"3","26","40","0.2","0.01","0","Ternary","0","0","MO"
"4","27","40","0.2","0.01","0","Ternary","0","0","MO"
"5","13","40","0.2","0.01","0","Ternary","0","0","MO"
"6","79","40","0.2","0.01","0","Ternary","0","0","MO"
"7","21","40","0.2","0.01","0","Ternary","0","0","MO"
"8","26","40","0.2","0.01","0","Ternary","0","0","MO"
"9","11","40","0.2","0.01","0","Ternary","0","0","MO"
"10","29","40","0.2","0.01","0","Ternary","0","0","MO"
"11","45","40","0.2","0.01","0","Ternary","0","0","MO"
"12","75","40","0.2","0.01","0","Ternary","0","0","MO"
"13","16","40","0.2","0.01","0","Ternary","0","0","MO"
"14","34","40","0.2","0.01","0","Ternary","0","0","MO"
"15","14","40","0.2","0.01","0","Ternary","0","0","MO"
"16","16","40","0.2","0.01","0","Ternary","0","0","MO"
"17","26","40","0.2","0.01","0","Ternary","0","0","MO"
"18","35","40","0.2","0.01","0","Ternary","0","0","MO"
"19","43","40","0.2","0.01","0","Ternary","0","0","MO"
"20","16","40","0.2","0.01","0","Ternary","0","0","MO"
"21","39","40","0.2","0.01","0","Ternary","0","0","MO"
"22","40","40","0.2","0.01","0","Ternary","0","0","MO"
"23","40","40","0.2","0.01","0","Ternary","0","0","MO"
"24","30","40","0.2","0.01","0","Ternary","0","0","MO"
"25","28","40","0.2","0.01","0","Ternary","0","0","MO"
"26","63","40","0.2","0.01","0","Ternary","0","0","MO"
"27","17","40","0.2","0.01","0","Ternary","0","0","MO"
"28","51","40","0.2","0.01","0","Ternary","0","0","MO"
"29","12","40","0.2","0.01","0","Ternary","0","0","MO"
"30","50","40","0.2","0.01","0","Ternary","0","0","MO"
"31","18","40","0.2","0.01","0","Ternary","0","0","MO"
"32","20","40","0.2","0.01","0","Ternary","0","0","MO"
"33","14","40","0.2","0.01","0","Ternary","0","0","MO"
"34","6","40","0.2","0.01","0","Ternary","0","0","MO"
"35","17","40","0.2","0.01","0","Ternary","0","0","MO"
"36","25","40","0.2","0.01","0","Ternary","0","0","MO"
"37","60","40","0.2","0.01","0","Ternary","0","0","MO"
"38","32","40","0.2","0.01","0","Ternary","0","0","MO"
"39","13","40","0.2","0.01","0","Ternary","0","0","MO"
"40","66","40","0.2","0.01","0","Ternary","0","0","MO"
