"","X1","X2","X3","X4","X5","X6","X7","X8","X9"
"1","13","20","0.1","0.1","0","Ternary","0","0","MO"
"2","13","20","0.1","0.1","0","Ternary","0","0","MO"
"3","8","20","0.1","0.1","0","Ternary","0","0","MO"
"4","24","20","0.1","0.1","0","Ternary","0","0","MO"
"5","1","20","0.1","0.1","0","Ternary","0","0","MO"
"6","2","20","0.1","0.1","0","Ternary","0","0","MO"
"7","2","20","0.1","0.1","0","Ternary","0","0","MO"
"8","9","20","0.1","0.1","0","Ternary","0","0","MO"
"9","5","20","0.1","0.1","0","Ternary","0","0","MO"
"10","8","20","0.1","0.1","0","Ternary","0","0","MO"
"11","11","20","0.1","0.1","0","Ternary","0","0","MO"
"12","8","20","0.1","0.1","0","Ternary","0","0","MO"
"13","6","20","0.1","0.1","0","Ternary","0","0","MO"
"14","1","20","0.1","0.1","0","Ternary","0","0","MO"
"15","7","20","0.1","0.1","0","Ternary","0","0","MO"
"16","4","20","0.1","0.1","0","Ternary","0","0","MO"
"17","6","20","0.1","0.1","0","Ternary","0","0","MO"
"18","1","20","0.1","0.1","0","Ternary","0","0","MO"
"19","7","20","0.1","0.1","0","Ternary","0","0","MO"
"20","47","20","0.1","0.1","0","Ternary","0","0","MO"
"21","7","20","0.1","0.1","0","Ternary","0","0","MO"
"22","2","20","0.1","0.1","0","Ternary","0","0","MO"
"23","10","20","0.1","0.1","0","Ternary","0","0","MO"
"24","6","20","0.1","0.1","0","Ternary","0","0","MO"
"25","4","20","0.1","0.1","0","Ternary","0","0","MO"
"26","8","20","0.1","0.1","0","Ternary","0","0","MO"
"27","8","20","0.1","0.1","0","Ternary","0","0","MO"
"28","8","20","0.1","0.1","0","Ternary","0","0","MO"
"29","22","20","0.1","0.1","0","Ternary","0","0","MO"
"30","3","20","0.1","0.1","0","Ternary","0","0","MO"
"31","4","20","0.1","0.1","0","Ternary","0","0","MO"
"32","1","20","0.1","0.1","0","Ternary","0","0","MO"
"33","9","20","0.1","0.1","0","Ternary","0","0","MO"
"34","17","20","0.1","0.1","0","Ternary","0","0","MO"
"35","6","20","0.1","0.1","0","Ternary","0","0","MO"
"36","2","20","0.1","0.1","0","Ternary","0","0","MO"
"37","4","20","0.1","0.1","0","Ternary","0","0","MO"
"38","4","20","0.1","0.1","0","Ternary","0","0","MO"
"39","9","20","0.1","0.1","0","Ternary","0","0","MO"
"40","7","20","0.1","0.1","0","Ternary","0","0","MO"
