"","X1","X2","X3","X4","X5","X6","X7","X8","X9"
"1","100","80","0.1","0.01","0","Ternary","0","0","MO"
"2","45","80","0.1","0.01","0","Ternary","0","0","MO"
"3","184","80","0.1","0.01","0","Ternary","0","0","MO"
"4","120","80","0.1","0.01","0","Ternary","0","0","MO"
"5","82","80","0.1","0.01","0","Ternary","0","0","MO"
"6","85","80","0.1","0.01","0","Ternary","0","0","MO"
"7","136","80","0.1","0.01","0","Ternary","0","0","MO"
"8","97","80","0.1","0.01","0","Ternary","0","0","MO"
"9","227","80","0.1","0.01","0","Ternary","0","0","MO"
"10","155","80","0.1","0.01","0","Ternary","0","0","MO"
"11","163","80","0.1","0.01","0","Ternary","0","0","MO"
"12","189","80","0.1","0.01","0","Ternary","0","0","MO"
"13","97","80","0.1","0.01","0","Ternary","0","0","MO"
"14","248","80","0.1","0.01","0","Ternary","0","0","MO"
"15","121","80","0.1","0.01","0","Ternary","0","0","MO"
"16","142","80","0.1","0.01","0","Ternary","0","0","MO"
"17","76","80","0.1","0.01","0","Ternary","0","0","MO"
"18","50","80","0.1","0.01","0","Ternary","0","0","MO"
"19","131","80","0.1","0.01","0","Ternary","0","0","MO"
"20","48","80","0.1","0.01","0","Ternary","0","0","MO"
"21","76","80","0.1","0.01","0","Ternary","0","0","MO"
"22","99","80","0.1","0.01","0","Ternary","0","0","MO"
"23","90","80","0.1","0.01","0","Ternary","0","0","MO"
"24","133","80","0.1","0.01","0","Ternary","0","0","MO"
"25","132","80","0.1","0.01","0","Ternary","0","0","MO"
"26","103","80","0.1","0.01","0","Ternary","0","0","MO"
"27","97","80","0.1","0.01","0","Ternary","0","0","MO"
"28","116","80","0.1","0.01","0","Ternary","0","0","MO"
"29","358","80","0.1","0.01","0","Ternary","0","0","MO"
"30","148","80","0.1","0.01","0","Ternary","0","0","MO"
"31","345","80","0.1","0.01","0","Ternary","0","0","MO"
"32","50","80","0.1","0.01","0","Ternary","0","0","MO"
"33","155","80","0.1","0.01","0","Ternary","0","0","MO"
"34","66","80","0.1","0.01","0","Ternary","0","0","MO"
"35","488","80","0.1","0.01","0","Ternary","0","0","MO"
"36","129","80","0.1","0.01","0","Ternary","0","0","MO"
"37","255","80","0.1","0.01","0","Ternary","0","0","MO"
"38","66","80","0.1","0.01","0","Ternary","0","0","MO"
"39","106","80","0.1","0.01","0","Ternary","0","0","MO"
"40","196","80","0.1","0.01","0","Ternary","0","0","MO"
"41","143","80","0.1","0.01","0","Ternary","0","0","MO"
"42","207","80","0.1","0.01","0","Ternary","0","0","MO"
"43","121","80","0.1","0.01","0","Ternary","0","0","MO"
"44","73","80","0.1","0.01","0","Ternary","0","0","MO"
"45","147","80","0.1","0.01","0","Ternary","0","0","MO"
"46","212","80","0.1","0.01","0","Ternary","0","0","MO"
"47","141","80","0.1","0.01","0","Ternary","0","0","MO"
"48","80","80","0.1","0.01","0","Ternary","0","0","MO"
"49","96","80","0.1","0.01","0","Ternary","0","0","MO"
"50","145","80","0.1","0.01","0","Ternary","0","0","MO"
"51","136","80","0.1","0.01","0","Ternary","0","0","MO"
"52","69","80","0.1","0.01","0","Ternary","0","0","MO"
"53","98","80","0.1","0.01","0","Ternary","0","0","MO"
"54","34","80","0.1","0.01","0","Ternary","0","0","MO"
"55","164","80","0.1","0.01","0","Ternary","0","0","MO"
"56","163","80","0.1","0.01","0","Ternary","0","0","MO"
"57","127","80","0.1","0.01","0","Ternary","0","0","MO"
"58","99","80","0.1","0.01","0","Ternary","0","0","MO"
"59","115","80","0.1","0.01","0","Ternary","0","0","MO"
"60","114","80","0.1","0.01","0","Ternary","0","0","MO"
