"","X1","X2","X3","X4","X5","X6","X7","X8","X9"
"1","20","20","0.05","1","0","Ternary","0","0","MO"
"2","3","20","0.05","1","0","Ternary","0","0","MO"
"3","9","20","0.05","1","0","Ternary","0","0","MO"
"4","10","20","0.05","1","0","Ternary","0","0","MO"
"5","9","20","0.05","1","0","Ternary","0","0","MO"
"6","5","20","0.05","1","0","Ternary","0","0","MO"
"7","1","20","0.05","1","0","Ternary","0","0","MO"
"8","15","20","0.05","1","0","Ternary","0","0","MO"
"9","1","20","0.05","1","0","Ternary","0","0","MO"
"10","2","20","0.05","1","0","Ternary","0","0","MO"
"11","3","20","0.05","1","0","Ternary","0","0","MO"
"12","7","20","0.05","1","0","Ternary","0","0","MO"
"13","2","20","0.05","1","0","Ternary","0","0","MO"
"14","9","20","0.05","1","0","Ternary","0","0","MO"
"15","10","20","0.05","1","0","Ternary","0","0","MO"
"16","1","20","0.05","1","0","Ternary","0","0","MO"
"17","9","20","0.05","1","0","Ternary","0","0","MO"
"18","0","20","0.05","1","0","Ternary","0","0","MO"
"19","5","20","0.05","1","0","Ternary","0","0","MO"
"20","2","20","0.05","1","0","Ternary","0","0","MO"
"21","16","20","0.05","1","0","Ternary","0","0","MO"
"22","7","20","0.05","1","0","Ternary","0","0","MO"
"23","10","20","0.05","1","0","Ternary","0","0","MO"
"24","3","20","0.05","1","0","Ternary","0","0","MO"
"25","5","20","0.05","1","0","Ternary","0","0","MO"
"26","0","20","0.05","1","0","Ternary","0","0","MO"
"27","6","20","0.05","1","0","Ternary","0","0","MO"
"28","4","20","0.05","1","0","Ternary","0","0","MO"
"29","13","20","0.05","1","0","Ternary","0","0","MO"
"30","3","20","0.05","1","0","Ternary","0","0","MO"
"31","4","20","0.05","1","0","Ternary","0","0","MO"
"32","8","20","0.05","1","0","Ternary","0","0","MO"
"33","6","20","0.05","1","0","Ternary","0","0","MO"
"34","9","20","0.05","1","0","Ternary","0","0","MO"
"35","8","20","0.05","1","0","Ternary","0","0","MO"
"36","14","20","0.05","1","0","Ternary","0","0","MO"
"37","0","20","0.05","1","0","Ternary","0","0","MO"
"38","14","20","0.05","1","0","Ternary","0","0","MO"
"39","13","20","0.05","1","0","Ternary","0","0","MO"
"40","6","20","0.05","1","0","Ternary","0","0","MO"
"41","4","20","0.05","1","0","Ternary","0","0","MO"
"42","10","20","0.05","1","0","Ternary","0","0","MO"
"43","2","20","0.05","1","0","Ternary","0","0","MO"
"44","6","20","0.05","1","0","Ternary","0","0","MO"
"45","8","20","0.05","1","0","Ternary","0","0","MO"
"46","16","20","0.05","1","0","Ternary","0","0","MO"
"47","7","20","0.05","1","0","Ternary","0","0","MO"
"48","5","20","0.05","1","0","Ternary","0","0","MO"
"49","14","20","0.05","1","0","Ternary","0","0","MO"
"50","13","20","0.05","1","0","Ternary","0","0","MO"
"51","4","20","0.05","1","0","Ternary","0","0","MO"
"52","6","20","0.05","1","0","Ternary","0","0","MO"
"53","4","20","0.05","1","0","Ternary","0","0","MO"
"54","3","20","0.05","1","0","Ternary","0","0","MO"
"55","9","20","0.05","1","0","Ternary","0","0","MO"
"56","12","20","0.05","1","0","Ternary","0","0","MO"
"57","5","20","0.05","1","0","Ternary","0","0","MO"
"58","2","20","0.05","1","0","Ternary","0","0","MO"
"59","21","20","0.05","1","0","Ternary","0","0","MO"
"60","6","20","0.05","1","0","Ternary","0","0","MO"
"61","1","20","0.05","1","0","Ternary","0","0","MO"
"62","44","20","0.05","1","0","Ternary","0","0","MO"
"63","9","20","0.05","1","0","Ternary","0","0","MO"
"64","8","20","0.05","1","0","Ternary","0","0","MO"
"65","1","20","0.05","1","0","Ternary","0","0","MO"
"66","5","20","0.05","1","0","Ternary","0","0","MO"
"67","1","20","0.05","1","0","Ternary","0","0","MO"
"68","10","20","0.05","1","0","Ternary","0","0","MO"
"69","12","20","0.05","1","0","Ternary","0","0","MO"
"70","7","20","0.05","1","0","Ternary","0","0","MO"
"71","7","20","0.05","1","0","Ternary","0","0","MO"
"72","6","20","0.05","1","0","Ternary","0","0","MO"
"73","0","20","0.05","1","0","Ternary","0","0","MO"
"74","2","20","0.05","1","0","Ternary","0","0","MO"
"75","2","20","0.05","1","0","Ternary","0","0","MO"
"76","10","20","0.05","1","0","Ternary","0","0","MO"
"77","9","20","0.05","1","0","Ternary","0","0","MO"
"78","7","20","0.05","1","0","Ternary","0","0","MO"
"79","10","20","0.05","1","0","Ternary","0","0","MO"
"80","6","20","0.05","1","0","Ternary","0","0","MO"
"81","10","20","0.05","1","0","Ternary","0","0","MO"
"82","6","20","0.05","1","0","Ternary","0","0","MO"
"83","6","20","0.05","1","0","Ternary","0","0","MO"
"84","4","20","0.05","1","0","Ternary","0","0","MO"
"85","13","20","0.05","1","0","Ternary","0","0","MO"
"86","3","20","0.05","1","0","Ternary","0","0","MO"
"87","6","20","0.05","1","0","Ternary","0","0","MO"
"88","5","20","0.05","1","0","Ternary","0","0","MO"
"89","7","20","0.05","1","0","Ternary","0","0","MO"
"90","14","20","0.05","1","0","Ternary","0","0","MO"
"91","14","20","0.05","1","0","Ternary","0","0","MO"
"92","17","20","0.05","1","0","Ternary","0","0","MO"
"93","17","20","0.05","1","0","Ternary","0","0","MO"
"94","4","20","0.05","1","0","Ternary","0","0","MO"
"95","1","20","0.05","1","0","Ternary","0","0","MO"
"96","11","20","0.05","1","0","Ternary","0","0","MO"
"97","6","20","0.05","1","0","Ternary","0","0","MO"
"98","10","20","0.05","1","0","Ternary","0","0","MO"
"99","8","20","0.05","1","0","Ternary","0","0","MO"
"100","9","20","0.05","1","0","Ternary","0","0","MO"
