"","X1","X2","X3","X4","X5","X6","X7","X8","X9"
"1","191","80","0.2","1","0","Ternary","0","0","MO"
"2","56","80","0.2","1","0","Ternary","0","0","MO"
"3","108","80","0.2","1","0","Ternary","0","0","MO"
"4","138","80","0.2","1","0","Ternary","0","0","MO"
"5","73","80","0.2","1","0","Ternary","0","0","MO"
"6","67","80","0.2","1","0","Ternary","0","0","MO"
"7","80","80","0.2","1","0","Ternary","0","0","MO"
"8","85","80","0.2","1","0","Ternary","0","0","MO"
"9","151","80","0.2","1","0","Ternary","0","0","MO"
"10","81","80","0.2","1","0","Ternary","0","0","MO"
"11","155","80","0.2","1","0","Ternary","0","0","MO"
"12","172","80","0.2","1","0","Ternary","0","0","MO"
"13","199","80","0.2","1","0","Ternary","0","0","MO"
"14","94","80","0.2","1","0","Ternary","0","0","MO"
"15","123","80","0.2","1","0","Ternary","0","0","MO"
"16","72","80","0.2","1","0","Ternary","0","0","MO"
"17","104","80","0.2","1","0","Ternary","0","0","MO"
"18","83","80","0.2","1","0","Ternary","0","0","MO"
"19","108","80","0.2","1","0","Ternary","0","0","MO"
"20","53","80","0.2","1","0","Ternary","0","0","MO"
"21","207","80","0.2","1","0","Ternary","0","0","MO"
"22","140","80","0.2","1","0","Ternary","0","0","MO"
"23","247","80","0.2","1","0","Ternary","0","0","MO"
"24","89","80","0.2","1","0","Ternary","0","0","MO"
"25","201","80","0.2","1","0","Ternary","0","0","MO"
"26","173","80","0.2","1","0","Ternary","0","0","MO"
"27","60","80","0.2","1","0","Ternary","0","0","MO"
"28","103","80","0.2","1","0","Ternary","0","0","MO"
"29","242","80","0.2","1","0","Ternary","0","0","MO"
"30","95","80","0.2","1","0","Ternary","0","0","MO"
"31","247","80","0.2","1","0","Ternary","0","0","MO"
"32","111","80","0.2","1","0","Ternary","0","0","MO"
"33","83","80","0.2","1","0","Ternary","0","0","MO"
"34","91","80","0.2","1","0","Ternary","0","0","MO"
"35","190","80","0.2","1","0","Ternary","0","0","MO"
"36","120","80","0.2","1","0","Ternary","0","0","MO"
"37","98","80","0.2","1","0","Ternary","0","0","MO"
"38","152","80","0.2","1","0","Ternary","0","0","MO"
"39","126","80","0.2","1","0","Ternary","0","0","MO"
"40","213","80","0.2","1","0","Ternary","0","0","MO"
"41","56","80","0.2","1","0","Ternary","0","0","MO"
"42","200","80","0.2","1","0","Ternary","0","0","MO"
"43","134","80","0.2","1","0","Ternary","0","0","MO"
"44","171","80","0.2","1","0","Ternary","0","0","MO"
"45","167","80","0.2","1","0","Ternary","0","0","MO"
"46","154","80","0.2","1","0","Ternary","0","0","MO"
"47","234","80","0.2","1","0","Ternary","0","0","MO"
"48","162","80","0.2","1","0","Ternary","0","0","MO"
"49","125","80","0.2","1","0","Ternary","0","0","MO"
"50","92","80","0.2","1","0","Ternary","0","0","MO"
"51","35","80","0.2","1","0","Ternary","0","0","MO"
"52","214","80","0.2","1","0","Ternary","0","0","MO"
"53","153","80","0.2","1","0","Ternary","0","0","MO"
"54","96","80","0.2","1","0","Ternary","0","0","MO"
"55","102","80","0.2","1","0","Ternary","0","0","MO"
"56","140","80","0.2","1","0","Ternary","0","0","MO"
"57","262","80","0.2","1","0","Ternary","0","0","MO"
"58","80","80","0.2","1","0","Ternary","0","0","MO"
"59","36","80","0.2","1","0","Ternary","0","0","MO"
"60","170","80","0.2","1","0","Ternary","0","0","MO"
"61","68","80","0.2","1","0","Ternary","0","0","MO"
"62","77","80","0.2","1","0","Ternary","0","0","MO"
"63","256","80","0.2","1","0","Ternary","0","0","MO"
"64","234","80","0.2","1","0","Ternary","0","0","MO"
"65","68","80","0.2","1","0","Ternary","0","0","MO"
"66","184","80","0.2","1","0","Ternary","0","0","MO"
"67","135","80","0.2","1","0","Ternary","0","0","MO"
"68","177","80","0.2","1","0","Ternary","0","0","MO"
"69","152","80","0.2","1","0","Ternary","0","0","MO"
"70","203","80","0.2","1","0","Ternary","0","0","MO"
"71","76","80","0.2","1","0","Ternary","0","0","MO"
"72","84","80","0.2","1","0","Ternary","0","0","MO"
"73","125","80","0.2","1","0","Ternary","0","0","MO"
"74","83","80","0.2","1","0","Ternary","0","0","MO"
"75","160","80","0.2","1","0","Ternary","0","0","MO"
"76","49","80","0.2","1","0","Ternary","0","0","MO"
"77","40","80","0.2","1","0","Ternary","0","0","MO"
"78","130","80","0.2","1","0","Ternary","0","0","MO"
"79","206","80","0.2","1","0","Ternary","0","0","MO"
"80","57","80","0.2","1","0","Ternary","0","0","MO"
"81","65","80","0.2","1","0","Ternary","0","0","MO"
"82","118","80","0.2","1","0","Ternary","0","0","MO"
"83","373","80","0.2","1","0","Ternary","0","0","MO"
"84","171","80","0.2","1","0","Ternary","0","0","MO"
"85","161","80","0.2","1","0","Ternary","0","0","MO"
"86","181","80","0.2","1","0","Ternary","0","0","MO"
"87","20","80","0.2","1","0","Ternary","0","0","MO"
"88","87","80","0.2","1","0","Ternary","0","0","MO"
"89","237","80","0.2","1","0","Ternary","0","0","MO"
"90","53","80","0.2","1","0","Ternary","0","0","MO"
"91","123","80","0.2","1","0","Ternary","0","0","MO"
"92","150","80","0.2","1","0","Ternary","0","0","MO"
"93","146","80","0.2","1","0","Ternary","0","0","MO"
"94","125","80","0.2","1","0","Ternary","0","0","MO"
"95","106","80","0.2","1","0","Ternary","0","0","MO"
"96","173","80","0.2","1","0","Ternary","0","0","MO"
"97","133","80","0.2","1","0","Ternary","0","0","MO"
"98","114","80","0.2","1","0","Ternary","0","0","MO"
"99","96","80","0.2","1","0","Ternary","0","0","MO"
"100","127","80","0.2","1","0","Ternary","0","0","MO"
