"","X1","X2","X3","X4","X5","X6","X7","X8","X9"
"1","14","20","0.4","0.1","0","Ternary","0","0","MO"
"2","10","20","0.4","0.1","0","Ternary","0","0","MO"
"3","2","20","0.4","0.1","0","Ternary","0","0","MO"
"4","13","20","0.4","0.1","0","Ternary","0","0","MO"
"5","7","20","0.4","0.1","0","Ternary","0","0","MO"
"6","5","20","0.4","0.1","0","Ternary","0","0","MO"
"7","24","20","0.4","0.1","0","Ternary","0","0","MO"
"8","57","20","0.4","0.1","0","Ternary","0","0","MO"
"9","28","20","0.4","0.1","0","Ternary","0","0","MO"
"10","10","20","0.4","0.1","0","Ternary","0","0","MO"
"11","10","20","0.4","0.1","0","Ternary","0","0","MO"
"12","3","20","0.4","0.1","0","Ternary","0","0","MO"
"13","1","20","0.4","0.1","0","Ternary","0","0","MO"
"14","2","20","0.4","0.1","0","Ternary","0","0","MO"
"15","7","20","0.4","0.1","0","Ternary","0","0","MO"
"16","2","20","0.4","0.1","0","Ternary","0","0","MO"
"17","3","20","0.4","0.1","0","Ternary","0","0","MO"
"18","22","20","0.4","0.1","0","Ternary","0","0","MO"
"19","0","20","0.4","0.1","0","Ternary","0","0","MO"
"20","2","20","0.4","0.1","0","Ternary","0","0","MO"
"21","7","20","0.4","0.1","0","Ternary","0","0","MO"
"22","2","20","0.4","0.1","0","Ternary","0","0","MO"
"23","0","20","0.4","0.1","0","Ternary","0","0","MO"
"24","16","20","0.4","0.1","0","Ternary","0","0","MO"
"25","3","20","0.4","0.1","0","Ternary","0","0","MO"
"26","5","20","0.4","0.1","0","Ternary","0","0","MO"
"27","3","20","0.4","0.1","0","Ternary","0","0","MO"
"28","4","20","0.4","0.1","0","Ternary","0","0","MO"
"29","7","20","0.4","0.1","0","Ternary","0","0","MO"
"30","2","20","0.4","0.1","0","Ternary","0","0","MO"
"31","10","20","0.4","0.1","0","Ternary","0","0","MO"
"32","10","20","0.4","0.1","0","Ternary","0","0","MO"
"33","13","20","0.4","0.1","0","Ternary","0","0","MO"
"34","34","20","0.4","0.1","0","Ternary","0","0","MO"
"35","18","20","0.4","0.1","0","Ternary","0","0","MO"
"36","4","20","0.4","0.1","0","Ternary","0","0","MO"
"37","5","20","0.4","0.1","0","Ternary","0","0","MO"
"38","16","20","0.4","0.1","0","Ternary","0","0","MO"
"39","31","20","0.4","0.1","0","Ternary","0","0","MO"
"40","0","20","0.4","0.1","0","Ternary","0","0","MO"
"41","10","20","0.4","0.1","0","Ternary","0","0","MO"
"42","2","20","0.4","0.1","0","Ternary","0","0","MO"
"43","3","20","0.4","0.1","0","Ternary","0","0","MO"
"44","1","20","0.4","0.1","0","Ternary","0","0","MO"
"45","3","20","0.4","0.1","0","Ternary","0","0","MO"
"46","2","20","0.4","0.1","0","Ternary","0","0","MO"
"47","3","20","0.4","0.1","0","Ternary","0","0","MO"
"48","3","20","0.4","0.1","0","Ternary","0","0","MO"
"49","6","20","0.4","0.1","0","Ternary","0","0","MO"
"50","4","20","0.4","0.1","0","Ternary","0","0","MO"
"51","11","20","0.4","0.1","0","Ternary","0","0","MO"
"52","10","20","0.4","0.1","0","Ternary","0","0","MO"
"53","3","20","0.4","0.1","0","Ternary","0","0","MO"
"54","1","20","0.4","0.1","0","Ternary","0","0","MO"
"55","1","20","0.4","0.1","0","Ternary","0","0","MO"
"56","5","20","0.4","0.1","0","Ternary","0","0","MO"
"57","0","20","0.4","0.1","0","Ternary","0","0","MO"
"58","7","20","0.4","0.1","0","Ternary","0","0","MO"
"59","5","20","0.4","0.1","0","Ternary","0","0","MO"
"60","7","20","0.4","0.1","0","Ternary","0","0","MO"
"61","7","20","0.4","0.1","0","Ternary","0","0","MO"
"62","2","20","0.4","0.1","0","Ternary","0","0","MO"
"63","12","20","0.4","0.1","0","Ternary","0","0","MO"
