"","X1","X2","X3","X4","X5","X6","X7","X8","X9"
"1","14","20","0.05","0.1","0","Ternary","0","0","MO"
"2","20","20","0.05","0.1","0","Ternary","0","0","MO"
"3","3","20","0.05","0.1","0","Ternary","0","0","MO"
"4","7","20","0.05","0.1","0","Ternary","0","0","MO"
"5","18","20","0.05","0.1","0","Ternary","0","0","MO"
"6","7","20","0.05","0.1","0","Ternary","0","0","MO"
"7","9","20","0.05","0.1","0","Ternary","0","0","MO"
"8","19","20","0.05","0.1","0","Ternary","0","0","MO"
"9","10","20","0.05","0.1","0","Ternary","0","0","MO"
"10","23","20","0.05","0.1","0","Ternary","0","0","MO"
"11","3","20","0.05","0.1","0","Ternary","0","0","MO"
"12","19","20","0.05","0.1","0","Ternary","0","0","MO"
"13","4","20","0.05","0.1","0","Ternary","0","0","MO"
"14","3","20","0.05","0.1","0","Ternary","0","0","MO"
"15","28","20","0.05","0.1","0","Ternary","0","0","MO"
"16","12","20","0.05","0.1","0","Ternary","0","0","MO"
"17","3","20","0.05","0.1","0","Ternary","0","0","MO"
"18","0","20","0.05","0.1","0","Ternary","0","0","MO"
"19","17","20","0.05","0.1","0","Ternary","0","0","MO"
"20","32","20","0.05","0.1","0","Ternary","0","0","MO"
"21","3","20","0.05","0.1","0","Ternary","0","0","MO"
"22","18","20","0.05","0.1","0","Ternary","0","0","MO"
"23","6","20","0.05","0.1","0","Ternary","0","0","MO"
"24","2","20","0.05","0.1","0","Ternary","0","0","MO"
"25","8","20","0.05","0.1","0","Ternary","0","0","MO"
"26","2","20","0.05","0.1","0","Ternary","0","0","MO"
"27","39","20","0.05","0.1","0","Ternary","0","0","MO"
"28","13","20","0.05","0.1","0","Ternary","0","0","MO"
"29","16","20","0.05","0.1","0","Ternary","0","0","MO"
"30","1","20","0.05","0.1","0","Ternary","0","0","MO"
"31","17","20","0.05","0.1","0","Ternary","0","0","MO"
"32","19","20","0.05","0.1","0","Ternary","0","0","MO"
"33","4","20","0.05","0.1","0","Ternary","0","0","MO"
"34","21","20","0.05","0.1","0","Ternary","0","0","MO"
"35","14","20","0.05","0.1","0","Ternary","0","0","MO"
"36","11","20","0.05","0.1","0","Ternary","0","0","MO"
"37","7","20","0.05","0.1","0","Ternary","0","0","MO"
"38","18","20","0.05","0.1","0","Ternary","0","0","MO"
"39","5","20","0.05","0.1","0","Ternary","0","0","MO"
"40","7","20","0.05","0.1","0","Ternary","0","0","MO"
"41","9","20","0.05","0.1","0","Ternary","0","0","MO"
"42","5","20","0.05","0.1","0","Ternary","0","0","MO"
"43","10","20","0.05","0.1","0","Ternary","0","0","MO"
"44","28","20","0.05","0.1","0","Ternary","0","0","MO"
"45","8","20","0.05","0.1","0","Ternary","0","0","MO"
"46","18","20","0.05","0.1","0","Ternary","0","0","MO"
"47","29","20","0.05","0.1","0","Ternary","0","0","MO"
"48","5","20","0.05","0.1","0","Ternary","0","0","MO"
"49","6","20","0.05","0.1","0","Ternary","0","0","MO"
"50","37","20","0.05","0.1","0","Ternary","0","0","MO"
"51","21","20","0.05","0.1","0","Ternary","0","0","MO"
"52","5","20","0.05","0.1","0","Ternary","0","0","MO"
"53","10","20","0.05","0.1","0","Ternary","0","0","MO"
"54","1","20","0.05","0.1","0","Ternary","0","0","MO"
"55","4","20","0.05","0.1","0","Ternary","0","0","MO"
"56","16","20","0.05","0.1","0","Ternary","0","0","MO"
"57","8","20","0.05","0.1","0","Ternary","0","0","MO"
"58","21","20","0.05","0.1","0","Ternary","0","0","MO"
"59","4","20","0.05","0.1","0","Ternary","0","0","MO"
"60","20","20","0.05","0.1","0","Ternary","0","0","MO"
"61","2","20","0.05","0.1","0","Ternary","0","0","MO"
"62","24","20","0.05","0.1","0","Ternary","0","0","MO"
"63","12","20","0.05","0.1","0","Ternary","0","0","MO"
"64","3","20","0.05","0.1","0","Ternary","0","0","MO"
"65","2","20","0.05","0.1","0","Ternary","0","0","MO"
"66","18","20","0.05","0.1","0","Ternary","0","0","MO"
"67","6","20","0.05","0.1","0","Ternary","0","0","MO"
"68","20","20","0.05","0.1","0","Ternary","0","0","MO"
"69","4","20","0.05","0.1","0","Ternary","0","0","MO"
"70","3","20","0.05","0.1","0","Ternary","0","0","MO"
"71","1","20","0.05","0.1","0","Ternary","0","0","MO"
"72","6","20","0.05","0.1","0","Ternary","0","0","MO"
"73","16","20","0.05","0.1","0","Ternary","0","0","MO"
"74","13","20","0.05","0.1","0","Ternary","0","0","MO"
"75","4","20","0.05","0.1","0","Ternary","0","0","MO"
"76","19","20","0.05","0.1","0","Ternary","0","0","MO"
"77","41","20","0.05","0.1","0","Ternary","0","0","MO"
"78","4","20","0.05","0.1","0","Ternary","0","0","MO"
"79","5","20","0.05","0.1","0","Ternary","0","0","MO"
"80","14","20","0.05","0.1","0","Ternary","0","0","MO"
"81","11","20","0.05","0.1","0","Ternary","0","0","MO"
"82","7","20","0.05","0.1","0","Ternary","0","0","MO"
"83","14","20","0.05","0.1","0","Ternary","0","0","MO"
"84","25","20","0.05","0.1","0","Ternary","0","0","MO"
"85","10","20","0.05","0.1","0","Ternary","0","0","MO"
"86","6","20","0.05","0.1","0","Ternary","0","0","MO"
"87","19","20","0.05","0.1","0","Ternary","0","0","MO"
"88","12","20","0.05","0.1","0","Ternary","0","0","MO"
"89","5","20","0.05","0.1","0","Ternary","0","0","MO"
"90","13","20","0.05","0.1","0","Ternary","0","0","MO"
"91","13","20","0.05","0.1","0","Ternary","0","0","MO"
"92","15","20","0.05","0.1","0","Ternary","0","0","MO"
"93","3","20","0.05","0.1","0","Ternary","0","0","MO"
"94","17","20","0.05","0.1","0","Ternary","0","0","MO"
"95","16","20","0.05","0.1","0","Ternary","0","0","MO"
"96","9","20","0.05","0.1","0","Ternary","0","0","MO"
"97","24","20","0.05","0.1","0","Ternary","0","0","MO"
"98","1","20","0.05","0.1","0","Ternary","0","0","MO"
"99","2","20","0.05","0.1","0","Ternary","0","0","MO"
"100","6","20","0.05","0.1","0","Ternary","0","0","MO"
