"","X1","X2","X3","X4","X5","X6","X7","X8","X9"
"1","16","20","0.2","1","0","Ternary","0","0","MO"
"2","4","20","0.2","1","0","Ternary","0","0","MO"
"3","3","20","0.2","1","0","Ternary","0","0","MO"
"4","14","20","0.2","1","0","Ternary","0","0","MO"
"5","3","20","0.2","1","0","Ternary","0","0","MO"
"6","7","20","0.2","1","0","Ternary","0","0","MO"
"7","7","20","0.2","1","0","Ternary","0","0","MO"
"8","8","20","0.2","1","0","Ternary","0","0","MO"
"9","3","20","0.2","1","0","Ternary","0","0","MO"
"10","19","20","0.2","1","0","Ternary","0","0","MO"
"11","0","20","0.2","1","0","Ternary","0","0","MO"
"12","2","20","0.2","1","0","Ternary","0","0","MO"
"13","4","20","0.2","1","0","Ternary","0","0","MO"
"14","2","20","0.2","1","0","Ternary","0","0","MO"
"15","19","20","0.2","1","0","Ternary","0","0","MO"
"16","4","20","0.2","1","0","Ternary","0","0","MO"
"17","2","20","0.2","1","0","Ternary","0","0","MO"
"18","0","20","0.2","1","0","Ternary","0","0","MO"
"19","11","20","0.2","1","0","Ternary","0","0","MO"
"20","4","20","0.2","1","0","Ternary","0","0","MO"
"21","4","20","0.2","1","0","Ternary","0","0","MO"
"22","12","20","0.2","1","0","Ternary","0","0","MO"
"23","3","20","0.2","1","0","Ternary","0","0","MO"
"24","27","20","0.2","1","0","Ternary","0","0","MO"
"25","3","20","0.2","1","0","Ternary","0","0","MO"
"26","6","20","0.2","1","0","Ternary","0","0","MO"
"27","26","20","0.2","1","0","Ternary","0","0","MO"
"28","9","20","0.2","1","0","Ternary","0","0","MO"
"29","5","20","0.2","1","0","Ternary","0","0","MO"
"30","2","20","0.2","1","0","Ternary","0","0","MO"
"31","10","20","0.2","1","0","Ternary","0","0","MO"
"32","4","20","0.2","1","0","Ternary","0","0","MO"
"33","5","20","0.2","1","0","Ternary","0","0","MO"
"34","11","20","0.2","1","0","Ternary","0","0","MO"
"35","7","20","0.2","1","0","Ternary","0","0","MO"
"36","4","20","0.2","1","0","Ternary","0","0","MO"
"37","6","20","0.2","1","0","Ternary","0","0","MO"
"38","9","20","0.2","1","0","Ternary","0","0","MO"
"39","5","20","0.2","1","0","Ternary","0","0","MO"
"40","8","20","0.2","1","0","Ternary","0","0","MO"
"41","14","20","0.2","1","0","Ternary","0","0","MO"
"42","9","20","0.2","1","0","Ternary","0","0","MO"
"43","4","20","0.2","1","0","Ternary","0","0","MO"
