"","X1","X2","X3","X4","X5","X6","X7","X8","X9"
"1","19","40","0.05","0.01","0","Ternary","0","0","MO"
"2","39","40","0.05","0.01","0","Ternary","0","0","MO"
"3","39","40","0.05","0.01","0","Ternary","0","0","MO"
"4","32","40","0.05","0.01","0","Ternary","0","0","MO"
"5","16","40","0.05","0.01","0","Ternary","0","0","MO"
"6","116","40","0.05","0.01","0","Ternary","0","0","MO"
"7","16","40","0.05","0.01","0","Ternary","0","0","MO"
"8","21","40","0.05","0.01","0","Ternary","0","0","MO"
"9","30","40","0.05","0.01","0","Ternary","0","0","MO"
"10","43","40","0.05","0.01","0","Ternary","0","0","MO"
"11","38","40","0.05","0.01","0","Ternary","0","0","MO"
"12","69","40","0.05","0.01","0","Ternary","0","0","MO"
"13","62","40","0.05","0.01","0","Ternary","0","0","MO"
"14","24","40","0.05","0.01","0","Ternary","0","0","MO"
"15","10","40","0.05","0.01","0","Ternary","0","0","MO"
"16","8","40","0.05","0.01","0","Ternary","0","0","MO"
"17","86","40","0.05","0.01","0","Ternary","0","0","MO"
"18","10","40","0.05","0.01","0","Ternary","0","0","MO"
"19","10","40","0.05","0.01","0","Ternary","0","0","MO"
"20","39","40","0.05","0.01","0","Ternary","0","0","MO"
"21","17","40","0.05","0.01","0","Ternary","0","0","MO"
"22","59","40","0.05","0.01","0","Ternary","0","0","MO"
"23","80","40","0.05","0.01","0","Ternary","0","0","MO"
"24","58","40","0.05","0.01","0","Ternary","0","0","MO"
"25","32","40","0.05","0.01","0","Ternary","0","0","MO"
"26","42","40","0.05","0.01","0","Ternary","0","0","MO"
"27","17","40","0.05","0.01","0","Ternary","0","0","MO"
"28","25","40","0.05","0.01","0","Ternary","0","0","MO"
"29","23","40","0.05","0.01","0","Ternary","0","0","MO"
"30","153","40","0.05","0.01","0","Ternary","0","0","MO"
"31","24","40","0.05","0.01","0","Ternary","0","0","MO"
"32","25","40","0.05","0.01","0","Ternary","0","0","MO"
"33","23","40","0.05","0.01","0","Ternary","0","0","MO"
"34","18","40","0.05","0.01","0","Ternary","0","0","MO"
"35","18","40","0.05","0.01","0","Ternary","0","0","MO"
"36","73","40","0.05","0.01","0","Ternary","0","0","MO"
"37","15","40","0.05","0.01","0","Ternary","0","0","MO"
"38","30","40","0.05","0.01","0","Ternary","0","0","MO"
"39","37","40","0.05","0.01","0","Ternary","0","0","MO"
"40","60","40","0.05","0.01","0","Ternary","0","0","MO"
"41","41","40","0.05","0.01","0","Ternary","0","0","MO"
