"","X1","X2","X3","X4","X5","X6","X7","X8","X9"
"1","193","80","0.05","1","0","Ternary","0","0","MO"
"2","105","80","0.05","1","0","Ternary","0","0","MO"
"3","284","80","0.05","1","0","Ternary","0","0","MO"
"4","65","80","0.05","1","0","Ternary","0","0","MO"
"5","101","80","0.05","1","0","Ternary","0","0","MO"
"6","100","80","0.05","1","0","Ternary","0","0","MO"
"7","84","80","0.05","1","0","Ternary","0","0","MO"
"8","70","80","0.05","1","0","Ternary","0","0","MO"
"9","189","80","0.05","1","0","Ternary","0","0","MO"
"10","180","80","0.05","1","0","Ternary","0","0","MO"
"11","123","80","0.05","1","0","Ternary","0","0","MO"
"12","173","80","0.05","1","0","Ternary","0","0","MO"
"13","83","80","0.05","1","0","Ternary","0","0","MO"
"14","265","80","0.05","1","0","Ternary","0","0","MO"
"15","96","80","0.05","1","0","Ternary","0","0","MO"
"16","98","80","0.05","1","0","Ternary","0","0","MO"
"17","88","80","0.05","1","0","Ternary","0","0","MO"
"18","132","80","0.05","1","0","Ternary","0","0","MO"
"19","106","80","0.05","1","0","Ternary","0","0","MO"
"20","56","80","0.05","1","0","Ternary","0","0","MO"
"21","220","80","0.05","1","0","Ternary","0","0","MO"
"22","81","80","0.05","1","0","Ternary","0","0","MO"
"23","130","80","0.05","1","0","Ternary","0","0","MO"
"24","143","80","0.05","1","0","Ternary","0","0","MO"
"25","165","80","0.05","1","0","Ternary","0","0","MO"
"26","182","80","0.05","1","0","Ternary","0","0","MO"
"27","70","80","0.05","1","0","Ternary","0","0","MO"
"28","186","80","0.05","1","0","Ternary","0","0","MO"
"29","197","80","0.05","1","0","Ternary","0","0","MO"
"30","212","80","0.05","1","0","Ternary","0","0","MO"
"31","150","80","0.05","1","0","Ternary","0","0","MO"
"32","100","80","0.05","1","0","Ternary","0","0","MO"
"33","114","80","0.05","1","0","Ternary","0","0","MO"
"34","75","80","0.05","1","0","Ternary","0","0","MO"
"35","213","80","0.05","1","0","Ternary","0","0","MO"
"36","171","80","0.05","1","0","Ternary","0","0","MO"
"37","67","80","0.05","1","0","Ternary","0","0","MO"
"38","218","80","0.05","1","0","Ternary","0","0","MO"
"39","137","80","0.05","1","0","Ternary","0","0","MO"
"40","156","80","0.05","1","0","Ternary","0","0","MO"
"41","156","80","0.05","1","0","Ternary","0","0","MO"
"42","115","80","0.05","1","0","Ternary","0","0","MO"
"43","296","80","0.05","1","0","Ternary","0","0","MO"
"44","83","80","0.05","1","0","Ternary","0","0","MO"
"45","214","80","0.05","1","0","Ternary","0","0","MO"
"46","70","80","0.05","1","0","Ternary","0","0","MO"
"47","155","80","0.05","1","0","Ternary","0","0","MO"
"48","119","80","0.05","1","0","Ternary","0","0","MO"
"49","190","80","0.05","1","0","Ternary","0","0","MO"
"50","171","80","0.05","1","0","Ternary","0","0","MO"
"51","100","80","0.05","1","0","Ternary","0","0","MO"
"52","106","80","0.05","1","0","Ternary","0","0","MO"
"53","136","80","0.05","1","0","Ternary","0","0","MO"
"54","66","80","0.05","1","0","Ternary","0","0","MO"
"55","176","80","0.05","1","0","Ternary","0","0","MO"
"56","140","80","0.05","1","0","Ternary","0","0","MO"
"57","113","80","0.05","1","0","Ternary","0","0","MO"
"58","167","80","0.05","1","0","Ternary","0","0","MO"
"59","161","80","0.05","1","0","Ternary","0","0","MO"
"60","248","80","0.05","1","0","Ternary","0","0","MO"
"61","78","80","0.05","1","0","Ternary","0","0","MO"
"62","58","80","0.05","1","0","Ternary","0","0","MO"
"63","112","80","0.05","1","0","Ternary","0","0","MO"
"64","114","80","0.05","1","0","Ternary","0","0","MO"
"65","113","80","0.05","1","0","Ternary","0","0","MO"
"66","129","80","0.05","1","0","Ternary","0","0","MO"
"67","120","80","0.05","1","0","Ternary","0","0","MO"
"68","237","80","0.05","1","0","Ternary","0","0","MO"
"69","100","80","0.05","1","0","Ternary","0","0","MO"
"70","321","80","0.05","1","0","Ternary","0","0","MO"
"71","133","80","0.05","1","0","Ternary","0","0","MO"
"72","111","80","0.05","1","0","Ternary","0","0","MO"
"73","207","80","0.05","1","0","Ternary","0","0","MO"
"74","63","80","0.05","1","0","Ternary","0","0","MO"
"75","179","80","0.05","1","0","Ternary","0","0","MO"
"76","187","80","0.05","1","0","Ternary","0","0","MO"
"77","115","80","0.05","1","0","Ternary","0","0","MO"
"78","64","80","0.05","1","0","Ternary","0","0","MO"
"79","67","80","0.05","1","0","Ternary","0","0","MO"
"80","159","80","0.05","1","0","Ternary","0","0","MO"
"81","156","80","0.05","1","0","Ternary","0","0","MO"
"82","138","80","0.05","1","0","Ternary","0","0","MO"
"83","92","80","0.05","1","0","Ternary","0","0","MO"
"84","160","80","0.05","1","0","Ternary","0","0","MO"
"85","162","80","0.05","1","0","Ternary","0","0","MO"
"86","142","80","0.05","1","0","Ternary","0","0","MO"
"87","114","80","0.05","1","0","Ternary","0","0","MO"
"88","150","80","0.05","1","0","Ternary","0","0","MO"
"89","173","80","0.05","1","0","Ternary","0","0","MO"
"90","130","80","0.05","1","0","Ternary","0","0","MO"
"91","219","80","0.05","1","0","Ternary","0","0","MO"
"92","210","80","0.05","1","0","Ternary","0","0","MO"
"93","80","80","0.05","1","0","Ternary","0","0","MO"
"94","84","80","0.05","1","0","Ternary","0","0","MO"
"95","98","80","0.05","1","0","Ternary","0","0","MO"
"96","102","80","0.05","1","0","Ternary","0","0","MO"
"97","231","80","0.05","1","0","Ternary","0","0","MO"
"98","162","80","0.05","1","0","Ternary","0","0","MO"
"99","177","80","0.05","1","0","Ternary","0","0","MO"
"100","144","80","0.05","1","0","Ternary","0","0","MO"
