"","X1","X2","X3","X4","X5","X6","X7","X8","X9"
"1","2","20","0.1","1","0","Ternary","0","0","MO"
"2","23","20","0.1","1","0","Ternary","0","0","MO"
"3","4","20","0.1","1","0","Ternary","0","0","MO"
"4","4","20","0.1","1","0","Ternary","0","0","MO"
"5","11","20","0.1","1","0","Ternary","0","0","MO"
"6","4","20","0.1","1","0","Ternary","0","0","MO"
"7","8","20","0.1","1","0","Ternary","0","0","MO"
"8","18","20","0.1","1","0","Ternary","0","0","MO"
"9","0","20","0.1","1","0","Ternary","0","0","MO"
"10","4","20","0.1","1","0","Ternary","0","0","MO"
"11","6","20","0.1","1","0","Ternary","0","0","MO"
"12","11","20","0.1","1","0","Ternary","0","0","MO"
"13","8","20","0.1","1","0","Ternary","0","0","MO"
"14","3","20","0.1","1","0","Ternary","0","0","MO"
"15","13","20","0.1","1","0","Ternary","0","0","MO"
"16","10","20","0.1","1","0","Ternary","0","0","MO"
"17","9","20","0.1","1","0","Ternary","0","0","MO"
"18","2","20","0.1","1","0","Ternary","0","0","MO"
"19","18","20","0.1","1","0","Ternary","0","0","MO"
"20","4","20","0.1","1","0","Ternary","0","0","MO"
"21","6","20","0.1","1","0","Ternary","0","0","MO"
"22","9","20","0.1","1","0","Ternary","0","0","MO"
"23","16","20","0.1","1","0","Ternary","0","0","MO"
"24","8","20","0.1","1","0","Ternary","0","0","MO"
"25","13","20","0.1","1","0","Ternary","0","0","MO"
"26","12","20","0.1","1","0","Ternary","0","0","MO"
"27","7","20","0.1","1","0","Ternary","0","0","MO"
"28","6","20","0.1","1","0","Ternary","0","0","MO"
"29","4","20","0.1","1","0","Ternary","0","0","MO"
"30","0","20","0.1","1","0","Ternary","0","0","MO"
"31","13","20","0.1","1","0","Ternary","0","0","MO"
"32","4","20","0.1","1","0","Ternary","0","0","MO"
"33","11","20","0.1","1","0","Ternary","0","0","MO"
"34","4","20","0.1","1","0","Ternary","0","0","MO"
"35","34","20","0.1","1","0","Ternary","0","0","MO"
"36","7","20","0.1","1","0","Ternary","0","0","MO"
"37","6","20","0.1","1","0","Ternary","0","0","MO"
"38","8","20","0.1","1","0","Ternary","0","0","MO"
"39","7","20","0.1","1","0","Ternary","0","0","MO"
"40","8","20","0.1","1","0","Ternary","0","0","MO"
"41","9","20","0.1","1","0","Ternary","0","0","MO"
"42","4","20","0.1","1","0","Ternary","0","0","MO"
"43","2","20","0.1","1","0","Ternary","0","0","MO"
"44","14","20","0.1","1","0","Ternary","0","0","MO"
"45","7","20","0.1","1","0","Ternary","0","0","MO"
"46","36","20","0.1","1","0","Ternary","0","0","MO"
