"","X1","X2","X3","X4","X5","X6","X7","X8","X9"
"1","8","20","0.2","0.1","0","Ternary","0","0","MO"
"2","7","20","0.2","0.1","0","Ternary","0","0","MO"
"3","10","20","0.2","0.1","0","Ternary","0","0","MO"
"4","17","20","0.2","0.1","0","Ternary","0","0","MO"
"5","18","20","0.2","0.1","0","Ternary","0","0","MO"
"6","11","20","0.2","0.1","0","Ternary","0","0","MO"
"7","10","20","0.2","0.1","0","Ternary","0","0","MO"
"8","9","20","0.2","0.1","0","Ternary","0","0","MO"
"9","1","20","0.2","0.1","0","Ternary","0","0","MO"
"10","9","20","0.2","0.1","0","Ternary","0","0","MO"
"11","3","20","0.2","0.1","0","Ternary","0","0","MO"
"12","10","20","0.2","0.1","0","Ternary","0","0","MO"
"13","3","20","0.2","0.1","0","Ternary","0","0","MO"
"14","4","20","0.2","0.1","0","Ternary","0","0","MO"
"15","10","20","0.2","0.1","0","Ternary","0","0","MO"
"16","13","20","0.2","0.1","0","Ternary","0","0","MO"
"17","2","20","0.2","0.1","0","Ternary","0","0","MO"
"18","0","20","0.2","0.1","0","Ternary","0","0","MO"
"19","16","20","0.2","0.1","0","Ternary","0","0","MO"
"20","8","20","0.2","0.1","0","Ternary","0","0","MO"
"21","2","20","0.2","0.1","0","Ternary","0","0","MO"
"22","9","20","0.2","0.1","0","Ternary","0","0","MO"
"23","27","20","0.2","0.1","0","Ternary","0","0","MO"
"24","4","20","0.2","0.1","0","Ternary","0","0","MO"
"25","7","20","0.2","0.1","0","Ternary","0","0","MO"
"26","2","20","0.2","0.1","0","Ternary","0","0","MO"
"27","23","20","0.2","0.1","0","Ternary","0","0","MO"
"28","9","20","0.2","0.1","0","Ternary","0","0","MO"
"29","8","20","0.2","0.1","0","Ternary","0","0","MO"
"30","2","20","0.2","0.1","0","Ternary","0","0","MO"
"31","4","20","0.2","0.1","0","Ternary","0","0","MO"
"32","6","20","0.2","0.1","0","Ternary","0","0","MO"
"33","5","20","0.2","0.1","0","Ternary","0","0","MO"
"34","10","20","0.2","0.1","0","Ternary","0","0","MO"
"35","2","20","0.2","0.1","0","Ternary","0","0","MO"
"36","11","20","0.2","0.1","0","Ternary","0","0","MO"
"37","8","20","0.2","0.1","0","Ternary","0","0","MO"
"38","6","20","0.2","0.1","0","Ternary","0","0","MO"
"39","6","20","0.2","0.1","0","Ternary","0","0","MO"
"40","3","20","0.2","0.1","0","Ternary","0","0","MO"
"41","4","20","0.2","0.1","0","Ternary","0","0","MO"
"42","1","20","0.2","0.1","0","Ternary","0","0","MO"
"43","7","20","0.2","0.1","0","Ternary","0","0","MO"
"44","3","20","0.2","0.1","0","Ternary","0","0","MO"
"45","7","20","0.2","0.1","0","Ternary","0","0","MO"
"46","16","20","0.2","0.1","0","Ternary","0","0","MO"
"47","9","20","0.2","0.1","0","Ternary","0","0","MO"
"48","8","20","0.2","0.1","0","Ternary","0","0","MO"
"49","8","20","0.2","0.1","0","Ternary","0","0","MO"
"50","18","20","0.2","0.1","0","Ternary","0","0","MO"
"51","2","20","0.2","0.1","0","Ternary","0","0","MO"
"52","4","20","0.2","0.1","0","Ternary","0","0","MO"
"53","8","20","0.2","0.1","0","Ternary","0","0","MO"
"54","0","20","0.2","0.1","0","Ternary","0","0","MO"
"55","17","20","0.2","0.1","0","Ternary","0","0","MO"
"56","6","20","0.2","0.1","0","Ternary","0","0","MO"
"57","1","20","0.2","0.1","0","Ternary","0","0","MO"
"58","3","20","0.2","0.1","0","Ternary","0","0","MO"
"59","4","20","0.2","0.1","0","Ternary","0","0","MO"
"60","6","20","0.2","0.1","0","Ternary","0","0","MO"
"61","2","20","0.2","0.1","0","Ternary","0","0","MO"
"62","11","20","0.2","0.1","0","Ternary","0","0","MO"
"63","14","20","0.2","0.1","0","Ternary","0","0","MO"
"64","4","20","0.2","0.1","0","Ternary","0","0","MO"
"65","0","20","0.2","0.1","0","Ternary","0","0","MO"
"66","2","20","0.2","0.1","0","Ternary","0","0","MO"
"67","1","20","0.2","0.1","0","Ternary","0","0","MO"
"68","7","20","0.2","0.1","0","Ternary","0","0","MO"
"69","35","20","0.2","0.1","0","Ternary","0","0","MO"
"70","3","20","0.2","0.1","0","Ternary","0","0","MO"
"71","7","20","0.2","0.1","0","Ternary","0","0","MO"
"72","7","20","0.2","0.1","0","Ternary","0","0","MO"
"73","8","20","0.2","0.1","0","Ternary","0","0","MO"
"74","0","20","0.2","0.1","0","Ternary","0","0","MO"
"75","14","20","0.2","0.1","0","Ternary","0","0","MO"
"76","4","20","0.2","0.1","0","Ternary","0","0","MO"
"77","3","20","0.2","0.1","0","Ternary","0","0","MO"
"78","9","20","0.2","0.1","0","Ternary","0","0","MO"
"79","1","20","0.2","0.1","0","Ternary","0","0","MO"
"80","6","20","0.2","0.1","0","Ternary","0","0","MO"
"81","7","20","0.2","0.1","0","Ternary","0","0","MO"
"82","11","20","0.2","0.1","0","Ternary","0","0","MO"
"83","22","20","0.2","0.1","0","Ternary","0","0","MO"
"84","4","20","0.2","0.1","0","Ternary","0","0","MO"
"85","1","20","0.2","0.1","0","Ternary","0","0","MO"
"86","7","20","0.2","0.1","0","Ternary","0","0","MO"
"87","1","20","0.2","0.1","0","Ternary","0","0","MO"
"88","18","20","0.2","0.1","0","Ternary","0","0","MO"
"89","0","20","0.2","0.1","0","Ternary","0","0","MO"
"90","4","20","0.2","0.1","0","Ternary","0","0","MO"
"91","16","20","0.2","0.1","0","Ternary","0","0","MO"
"92","11","20","0.2","0.1","0","Ternary","0","0","MO"
"93","4","20","0.2","0.1","0","Ternary","0","0","MO"
"94","12","20","0.2","0.1","0","Ternary","0","0","MO"
"95","7","20","0.2","0.1","0","Ternary","0","0","MO"
"96","3","20","0.2","0.1","0","Ternary","0","0","MO"
"97","22","20","0.2","0.1","0","Ternary","0","0","MO"
"98","5","20","0.2","0.1","0","Ternary","0","0","MO"
"99","1","20","0.2","0.1","0","Ternary","0","0","MO"
"100","6","20","0.2","0.1","0","Ternary","0","0","MO"
