"","inferred_pair","true_pair","sites","error","missing_index","Genotype","lost_rate","lost_br","Method"
"1","817","854","80","0.05","0","Ternary","0","0","MO"
"2","700","700","80","0.05","0","Ternary","0","0","MO"
"3","742","742","80","0.05","0","Ternary","0","0","MO"
"4","502","502","80","0.05","0","Ternary","0","0","MO"
"5","765","765","80","0.05","0","Ternary","0","0","MO"
"6","560","560","80","0.05","0","Ternary","0","0","MO"
"7","680","685","80","0.05","0","Ternary","0","0","MO"
"8","719","719","80","0.05","0","Ternary","0","0","MO"
"9","668","668","80","0.05","0","Ternary","0","0","MO"
"10","846","896","80","0.05","0","Ternary","0","0","MO"
"11","698","698","80","0.05","0","Ternary","0","0","MO"
"12","688","688","80","0.05","0","Ternary","0","0","MO"
"13","546","546","80","0.05","0","Ternary","0","0","MO"
"14","774","774","80","0.05","0","Ternary","0","0","MO"
"15","526","526","80","0.05","0","Ternary","0","0","MO"
"16","893","893","80","0.05","0","Ternary","0","0","MO"
"17","412","412","80","0.05","0","Ternary","0","0","MO"
"18","512","512","80","0.05","0","Ternary","0","0","MO"
"19","1264","1264","80","0.05","0","Ternary","0","0","MO"
"20","574","574","80","0.05","0","Ternary","0","0","MO"
"21","599","599","80","0.05","0","Ternary","0","0","MO"
"22","597","597","80","0.05","0","Ternary","0","0","MO"
"23","680","680","80","0.05","0","Ternary","0","0","MO"
"24","616","616","80","0.05","0","Ternary","0","0","MO"
"25","1133","1133","80","0.05","0","Ternary","0","0","MO"
"26","540","540","80","0.05","0","Ternary","0","0","MO"
"27","645","677","80","0.05","0","Ternary","0","0","MO"
"28","641","660","80","0.05","0","Ternary","0","0","MO"
"29","1760","1760","80","0.05","0","Ternary","0","0","MO"
"30","666","666","80","0.05","0","Ternary","0","0","MO"
"31","519","519","80","0.05","0","Ternary","0","0","MO"
"32","640","640","80","0.05","0","Ternary","0","0","MO"
"33","525","525","80","0.05","0","Ternary","0","0","MO"
"34","599","599","80","0.05","0","Ternary","0","0","MO"
"35","562","562","80","0.05","0","Ternary","0","0","MO"
"36","604","604","80","0.05","0","Ternary","0","0","MO"
"37","937","950","80","0.05","0","Ternary","0","0","MO"
"38","771","771","80","0.05","0","Ternary","0","0","MO"
"39","954","954","80","0.05","0","Ternary","0","0","MO"
"40","815","815","80","0.05","0","Ternary","0","0","MO"
"41","1040","1040","80","0.05","0","Ternary","0","0","MO"
"42","574","574","80","0.05","0","Ternary","0","0","MO"
"43","591","591","80","0.05","0","Ternary","0","0","MO"
