"","inferred_pair","true_pair","sites","error","missing_index","Genotype","lost_rate","lost_br","Method"
"1","57","58","20","0.4","0","Ternary","0","0","MO"
"2","96","106","20","0.4","0","Ternary","0","0","MO"
"3","52","53","20","0.4","0","Ternary","0","0","MO"
"4","37","61","20","0.4","0","Ternary","0","0","MO"
"5","33","45","20","0.4","0","Ternary","0","0","MO"
"6","26","36","20","0.4","0","Ternary","0","0","MO"
"7","112","122","20","0.4","0","Ternary","0","0","MO"
"8","79","80","20","0.4","0","Ternary","0","0","MO"
"9","57","60","20","0.4","0","Ternary","0","0","MO"
"10","33","47","20","0.4","0","Ternary","0","0","MO"
"11","32","52","20","0.4","0","Ternary","0","0","MO"
"12","47","54","20","0.4","0","Ternary","0","0","MO"
"13","67","80","20","0.4","0","Ternary","0","0","MO"
"14","40","52","20","0.4","0","Ternary","0","0","MO"
"15","50","54","20","0.4","0","Ternary","0","0","MO"
"16","37","45","20","0.4","0","Ternary","0","0","MO"
"17","35","61","20","0.4","0","Ternary","0","0","MO"
"18","59","66","20","0.4","0","Ternary","0","0","MO"
"19","41","48","20","0.4","0","Ternary","0","0","MO"
"20","61","73","20","0.4","0","Ternary","0","0","MO"
"21","32","34","20","0.4","0","Ternary","0","0","MO"
"22","61","81","20","0.4","0","Ternary","0","0","MO"
"23","44","46","20","0.4","0","Ternary","0","0","MO"
"24","34","55","20","0.4","0","Ternary","0","0","MO"
"25","80","83","20","0.4","0","Ternary","0","0","MO"
"26","40","54","20","0.4","0","Ternary","0","0","MO"
"27","88","101","20","0.4","0","Ternary","0","0","MO"
"28","37","59","20","0.4","0","Ternary","0","0","MO"
"29","58","71","20","0.4","0","Ternary","0","0","MO"
"30","60","84","20","0.4","0","Ternary","0","0","MO"
"31","77","91","20","0.4","0","Ternary","0","0","MO"
"32","38","66","20","0.4","0","Ternary","0","0","MO"
"33","34","66","20","0.4","0","Ternary","0","0","MO"
"34","41","63","20","0.4","0","Ternary","0","0","MO"
"35","63","78","20","0.4","0","Ternary","0","0","MO"
"36","25","41","20","0.4","0","Ternary","0","0","MO"
"37","28","48","20","0.4","0","Ternary","0","0","MO"
"38","39","45","20","0.4","0","Ternary","0","0","MO"
"39","93","93","20","0.4","0","Ternary","0","0","MO"
"40","41","42","20","0.4","0","Ternary","0","0","MO"
"41","16","45","20","0.4","0","Ternary","0","0","MO"
"42","31","52","20","0.4","0","Ternary","0","0","MO"
"43","24","32","20","0.4","0","Ternary","0","0","MO"
"44","37","50","20","0.4","0","Ternary","0","0","MO"
"45","101","115","20","0.4","0","Ternary","0","0","MO"
"46","68","69","20","0.4","0","Ternary","0","0","MO"
"47","34","43","20","0.4","0","Ternary","0","0","MO"
"48","16","23","20","0.4","0","Ternary","0","0","MO"
"49","38","52","20","0.4","0","Ternary","0","0","MO"
"50","35","35","20","0.4","0","Ternary","0","0","MO"
"51","38","57","20","0.4","0","Ternary","0","0","MO"
"52","99","100","20","0.4","0","Ternary","0","0","MO"
"53","115","115","20","0.4","0","Ternary","0","0","MO"
"54","21","65","20","0.4","0","Ternary","0","0","MO"
"55","32","50","20","0.4","0","Ternary","0","0","MO"
"56","19","36","20","0.4","0","Ternary","0","0","MO"
"57","27","37","20","0.4","0","Ternary","0","0","MO"
"58","49","58","20","0.4","0","Ternary","0","0","MO"
"59","33","57","20","0.4","0","Ternary","0","0","MO"
"60","32","41","20","0.4","0","Ternary","0","0","MO"
"61","44","61","20","0.4","0","Ternary","0","0","MO"
"62","25","42","20","0.4","0","Ternary","0","0","MO"
"63","47","51","20","0.4","0","Ternary","0","0","MO"
"64","36","69","20","0.4","0","Ternary","0","0","MO"
"65","31","35","20","0.4","0","Ternary","0","0","MO"
"66","117","131","20","0.4","0","Ternary","0","0","MO"
"67","69","80","20","0.4","0","Ternary","0","0","MO"
"68","44","50","20","0.4","0","Ternary","0","0","MO"
"69","27","54","20","0.4","0","Ternary","0","0","MO"
"70","91","91","20","0.4","0","Ternary","0","0","MO"
"71","57","82","20","0.4","0","Ternary","0","0","MO"
"72","61","65","20","0.4","0","Ternary","0","0","MO"
"73","38","56","20","0.4","0","Ternary","0","0","MO"
"74","38","49","20","0.4","0","Ternary","0","0","MO"
"75","42","44","20","0.4","0","Ternary","0","0","MO"
"76","27","42","20","0.4","0","Ternary","0","0","MO"
"77","18","35","20","0.4","0","Ternary","0","0","MO"
"78","166","166","20","0.4","0","Ternary","0","0","MO"
"79","19","59","20","0.4","0","Ternary","0","0","MO"
"80","42","47","20","0.4","0","Ternary","0","0","MO"
"81","46","55","20","0.4","0","Ternary","0","0","MO"
"82","43","49","20","0.4","0","Ternary","0","0","MO"
"83","34","52","20","0.4","0","Ternary","0","0","MO"
"84","44","47","20","0.4","0","Ternary","0","0","MO"
"85","54","54","20","0.4","0","Ternary","0","0","MO"
"86","63","67","20","0.4","0","Ternary","0","0","MO"
"87","16","27","20","0.4","0","Ternary","0","0","MO"
"88","21","44","20","0.4","0","Ternary","0","0","MO"
"89","93","104","20","0.4","0","Ternary","0","0","MO"
"90","41","51","20","0.4","0","Ternary","0","0","MO"
"91","26","38","20","0.4","0","Ternary","0","0","MO"
"92","26","43","20","0.4","0","Ternary","0","0","MO"
"93","19","23","20","0.4","0","Ternary","0","0","MO"
"94","27","40","20","0.4","0","Ternary","0","0","MO"
"95","23","35","20","0.4","0","Ternary","0","0","MO"
"96","101","103","20","0.4","0","Ternary","0","0","MO"
"97","60","65","20","0.4","0","Ternary","0","0","MO"
"98","46","53","20","0.4","0","Ternary","0","0","MO"
"99","57","73","20","0.4","0","Ternary","0","0","MO"
"100","72","72","20","0.4","0","Ternary","0","0","MO"
