"","inferred_pair","true_pair","sites","error","missing_index","Genotype","lost_rate","lost_br","Method"
"1","159","179","40","0.05","0","Ternary","0","0","MO"
"2","186","186","40","0.05","0","Ternary","0","0","MO"
"3","162","162","40","0.05","0","Ternary","0","0","MO"
"4","153","153","40","0.05","0","Ternary","0","0","MO"
"5","141","141","40","0.05","0","Ternary","0","0","MO"
"6","174","174","40","0.05","0","Ternary","0","0","MO"
"7","301","301","40","0.05","0","Ternary","0","0","MO"
"8","142","142","40","0.05","0","Ternary","0","0","MO"
"9","136","136","40","0.05","0","Ternary","0","0","MO"
"10","193","193","40","0.05","0","Ternary","0","0","MO"
"11","183","183","40","0.05","0","Ternary","0","0","MO"
"12","470","470","40","0.05","0","Ternary","0","0","MO"
"13","155","155","40","0.05","0","Ternary","0","0","MO"
"14","161","161","40","0.05","0","Ternary","0","0","MO"
"15","123","123","40","0.05","0","Ternary","0","0","MO"
"16","120","120","40","0.05","0","Ternary","0","0","MO"
"17","187","187","40","0.05","0","Ternary","0","0","MO"
"18","279","279","40","0.05","0","Ternary","0","0","MO"
"19","159","159","40","0.05","0","Ternary","0","0","MO"
"20","179","179","40","0.05","0","Ternary","0","0","MO"
"21","129","129","40","0.05","0","Ternary","0","0","MO"
"22","203","203","40","0.05","0","Ternary","0","0","MO"
"23","244","244","40","0.05","0","Ternary","0","0","MO"
"24","217","217","40","0.05","0","Ternary","0","0","MO"
"25","198","198","40","0.05","0","Ternary","0","0","MO"
"26","227","227","40","0.05","0","Ternary","0","0","MO"
"27","148","148","40","0.05","0","Ternary","0","0","MO"
"28","143","143","40","0.05","0","Ternary","0","0","MO"
"29","170","170","40","0.05","0","Ternary","0","0","MO"
"30","292","292","40","0.05","0","Ternary","0","0","MO"
"31","175","175","40","0.05","0","Ternary","0","0","MO"
"32","142","142","40","0.05","0","Ternary","0","0","MO"
"33","174","174","40","0.05","0","Ternary","0","0","MO"
"34","117","117","40","0.05","0","Ternary","0","0","MO"
"35","140","140","40","0.05","0","Ternary","0","0","MO"
"36","161","161","40","0.05","0","Ternary","0","0","MO"
"37","154","154","40","0.05","0","Ternary","0","0","MO"
"38","174","174","40","0.05","0","Ternary","0","0","MO"
"39","178","178","40","0.05","0","Ternary","0","0","MO"
"40","194","194","40","0.05","0","Ternary","0","0","MO"
"41","269","269","40","0.05","0","Ternary","0","0","MO"
"42","158","158","40","0.05","0","Ternary","0","0","MO"
"43","133","133","40","0.05","0","Ternary","0","0","MO"
"44","142","142","40","0.05","0","Ternary","0","0","MO"
"45","190","204","40","0.05","0","Ternary","0","0","MO"
"46","159","159","40","0.05","0","Ternary","0","0","MO"
"47","128","128","40","0.05","0","Ternary","0","0","MO"
"48","177","177","40","0.05","0","Ternary","0","0","MO"
"49","130","130","40","0.05","0","Ternary","0","0","MO"
"50","291","291","40","0.05","0","Ternary","0","0","MO"
"51","142","142","40","0.05","0","Ternary","0","0","MO"
"52","184","184","40","0.05","0","Ternary","0","0","MO"
"53","228","228","40","0.05","0","Ternary","0","0","MO"
"54","169","169","40","0.05","0","Ternary","0","0","MO"
"55","229","229","40","0.05","0","Ternary","0","0","MO"
"56","250","250","40","0.05","0","Ternary","0","0","MO"
"57","190","190","40","0.05","0","Ternary","0","0","MO"
"58","175","175","40","0.05","0","Ternary","0","0","MO"
"59","170","170","40","0.05","0","Ternary","0","0","MO"
"60","181","204","40","0.05","0","Ternary","0","0","MO"
"61","164","164","40","0.05","0","Ternary","0","0","MO"
