"","inferred_pair","true_pair","sites","error","missing_index","Genotype","lost_rate","lost_br","Method"
"1","38","38","20","0.2","0","Ternary","0","0","MO"
"2","23","30","20","0.2","0","Ternary","0","0","MO"
"3","23","25","20","0.2","0","Ternary","0","0","MO"
"4","63","63","20","0.2","0","Ternary","0","0","MO"
"5","25","27","20","0.2","0","Ternary","0","0","MO"
"6","35","35","20","0.2","0","Ternary","0","0","MO"
"7","39","39","20","0.2","0","Ternary","0","0","MO"
"8","32","32","20","0.2","0","Ternary","0","0","MO"
"9","34","34","20","0.2","0","Ternary","0","0","MO"
"10","19","23","20","0.2","0","Ternary","0","0","MO"
"11","51","51","20","0.2","0","Ternary","0","0","MO"
"12","32","41","20","0.2","0","Ternary","0","0","MO"
"13","38","38","20","0.2","0","Ternary","0","0","MO"
"14","37","37","20","0.2","0","Ternary","0","0","MO"
"15","75","75","20","0.2","0","Ternary","0","0","MO"
"16","24","27","20","0.2","0","Ternary","0","0","MO"
"17","46","46","20","0.2","0","Ternary","0","0","MO"
"18","48","48","20","0.2","0","Ternary","0","0","MO"
"19","52","52","20","0.2","0","Ternary","0","0","MO"
"20","34","34","20","0.2","0","Ternary","0","0","MO"
"21","48","57","20","0.2","0","Ternary","0","0","MO"
"22","53","53","20","0.2","0","Ternary","0","0","MO"
"23","27","33","20","0.2","0","Ternary","0","0","MO"
"24","31","31","20","0.2","0","Ternary","0","0","MO"
"25","91","92","20","0.2","0","Ternary","0","0","MO"
"26","50","50","20","0.2","0","Ternary","0","0","MO"
"27","107","107","20","0.2","0","Ternary","0","0","MO"
"28","34","34","20","0.2","0","Ternary","0","0","MO"
"29","106","106","20","0.2","0","Ternary","0","0","MO"
"30","32","32","20","0.2","0","Ternary","0","0","MO"
"31","23","26","20","0.2","0","Ternary","0","0","MO"
"32","30","31","20","0.2","0","Ternary","0","0","MO"
"33","35","44","20","0.2","0","Ternary","0","0","MO"
"34","27","27","20","0.2","0","Ternary","0","0","MO"
"35","43","43","20","0.2","0","Ternary","0","0","MO"
"36","26","26","20","0.2","0","Ternary","0","0","MO"
"37","18","18","20","0.2","0","Ternary","0","0","MO"
"38","21","27","20","0.2","0","Ternary","0","0","MO"
"39","48","53","20","0.2","0","Ternary","0","0","MO"
"40","45","49","20","0.2","0","Ternary","0","0","MO"
"41","33","34","20","0.2","0","Ternary","0","0","MO"
"42","23","26","20","0.2","0","Ternary","0","0","MO"
"43","36","44","20","0.2","0","Ternary","0","0","MO"
"44","24","24","20","0.2","0","Ternary","0","0","MO"
"45","35","47","20","0.2","0","Ternary","0","0","MO"
"46","30","30","20","0.2","0","Ternary","0","0","MO"
"47","60","60","20","0.2","0","Ternary","0","0","MO"
"48","32","32","20","0.2","0","Ternary","0","0","MO"
"49","26","32","20","0.2","0","Ternary","0","0","MO"
"50","57","57","20","0.2","0","Ternary","0","0","MO"
"51","35","35","20","0.2","0","Ternary","0","0","MO"
"52","34","34","20","0.2","0","Ternary","0","0","MO"
"53","40","40","20","0.2","0","Ternary","0","0","MO"
"54","30","39","20","0.2","0","Ternary","0","0","MO"
"55","107","107","20","0.2","0","Ternary","0","0","MO"
"56","31","31","20","0.2","0","Ternary","0","0","MO"
"57","39","39","20","0.2","0","Ternary","0","0","MO"
"58","34","34","20","0.2","0","Ternary","0","0","MO"
"59","45","45","20","0.2","0","Ternary","0","0","MO"
"60","26","26","20","0.2","0","Ternary","0","0","MO"
"61","31","38","20","0.2","0","Ternary","0","0","MO"
"62","59","59","20","0.2","0","Ternary","0","0","MO"
"63","40","40","20","0.2","0","Ternary","0","0","MO"
"64","70","70","20","0.2","0","Ternary","0","0","MO"
"65","29","29","20","0.2","0","Ternary","0","0","MO"
"66","35","44","20","0.2","0","Ternary","0","0","MO"
"67","42","42","20","0.2","0","Ternary","0","0","MO"
"68","53","53","20","0.2","0","Ternary","0","0","MO"
"69","52","52","20","0.2","0","Ternary","0","0","MO"
"70","37","37","20","0.2","0","Ternary","0","0","MO"
"71","41","41","20","0.2","0","Ternary","0","0","MO"
"72","35","41","20","0.2","0","Ternary","0","0","MO"
"73","33","33","20","0.2","0","Ternary","0","0","MO"
"74","23","27","20","0.2","0","Ternary","0","0","MO"
"75","52","52","20","0.2","0","Ternary","0","0","MO"
"76","36","36","20","0.2","0","Ternary","0","0","MO"
"77","42","42","20","0.2","0","Ternary","0","0","MO"
"78","36","36","20","0.2","0","Ternary","0","0","MO"
"79","33","34","20","0.2","0","Ternary","0","0","MO"
"80","23","28","20","0.2","0","Ternary","0","0","MO"
"81","29","37","20","0.2","0","Ternary","0","0","MO"
"82","29","47","20","0.2","0","Ternary","0","0","MO"
"83","74","74","20","0.2","0","Ternary","0","0","MO"
"84","74","74","20","0.2","0","Ternary","0","0","MO"
"85","46","46","20","0.2","0","Ternary","0","0","MO"
"86","47","47","20","0.2","0","Ternary","0","0","MO"
"87","30","30","20","0.2","0","Ternary","0","0","MO"
"88","67","67","20","0.2","0","Ternary","0","0","MO"
"89","64","68","20","0.2","0","Ternary","0","0","MO"
"90","55","55","20","0.2","0","Ternary","0","0","MO"
"91","57","57","20","0.2","0","Ternary","0","0","MO"
"92","32","32","20","0.2","0","Ternary","0","0","MO"
"93","20","22","20","0.2","0","Ternary","0","0","MO"
"94","95","95","20","0.2","0","Ternary","0","0","MO"
"95","42","47","20","0.2","0","Ternary","0","0","MO"
"96","60","60","20","0.2","0","Ternary","0","0","MO"
"97","71","83","20","0.2","0","Ternary","0","0","MO"
"98","45","45","20","0.2","0","Ternary","0","0","MO"
"99","27","27","20","0.2","0","Ternary","0","0","MO"
"100","36","39","20","0.2","0","Ternary","0","0","MO"
