"","inferred_pair","true_pair","sites","error","missing_index","Genotype","lost_rate","lost_br","Method"
"1","1027","1103","80","0.4","0","Ternary","0","0","MO"
"2","843","1169","80","0.4","0","Ternary","0","0","MO"
"3","844","945","80","0.4","0","Ternary","0","0","MO"
"4","1380","1571","80","0.4","0","Ternary","0","0","MO"
"5","792","1166","80","0.4","0","Ternary","0","0","MO"
"6","480","742","80","0.4","0","Ternary","0","0","MO"
"7","786","958","80","0.4","0","Ternary","0","0","MO"
"8","668","797","80","0.4","0","Ternary","0","0","MO"
"9","809","961","80","0.4","0","Ternary","0","0","MO"
"10","589","980","80","0.4","0","Ternary","0","0","MO"
"11","2122","2236","80","0.4","0","Ternary","0","0","MO"
"12","1150","1260","80","0.4","0","Ternary","0","0","MO"
"13","1501","1567","80","0.4","0","Ternary","0","0","MO"
"14","736","959","80","0.4","0","Ternary","0","0","MO"
"15","690","982","80","0.4","0","Ternary","0","0","MO"
"16","698","986","80","0.4","0","Ternary","0","0","MO"
"17","1040","1267","80","0.4","0","Ternary","0","0","MO"
"18","962","1101","80","0.4","0","Ternary","0","0","MO"
"19","446","737","80","0.4","0","Ternary","0","0","MO"
"20","1047","1285","80","0.4","0","Ternary","0","0","MO"
"21","616","932","80","0.4","0","Ternary","0","0","MO"
"22","1110","1555","80","0.4","0","Ternary","0","0","MO"
"23","1599","1667","80","0.4","0","Ternary","0","0","MO"
"24","828","914","80","0.4","0","Ternary","0","0","MO"
"25","794","1362","80","0.4","0","Ternary","0","0","MO"
"26","1165","1331","80","0.4","0","Ternary","0","0","MO"
"27","498","889","80","0.4","0","Ternary","0","0","MO"
"28","901","999","80","0.4","0","Ternary","0","0","MO"
"29","791","924","80","0.4","0","Ternary","0","0","MO"
"30","519","1028","80","0.4","0","Ternary","0","0","MO"
"31","870","1094","80","0.4","0","Ternary","0","0","MO"
"32","646","913","80","0.4","0","Ternary","0","0","MO"
"33","1057","1167","80","0.4","0","Ternary","0","0","MO"
"34","647","698","80","0.4","0","Ternary","0","0","MO"
"35","1082","1107","80","0.4","0","Ternary","0","0","MO"
"36","698","822","80","0.4","0","Ternary","0","0","MO"
"37","923","1044","80","0.4","0","Ternary","0","0","MO"
"38","1055","1258","80","0.4","0","Ternary","0","0","MO"
"39","1132","1359","80","0.4","0","Ternary","0","0","MO"
"40","801","931","80","0.4","0","Ternary","0","0","MO"
"41","652","902","80","0.4","0","Ternary","0","0","MO"
"42","869","980","80","0.4","0","Ternary","0","0","MO"
"43","845","1082","80","0.4","0","Ternary","0","0","MO"
"44","755","1273","80","0.4","0","Ternary","0","0","MO"
"45","652","807","80","0.4","0","Ternary","0","0","MO"
"46","1087","1162","80","0.4","0","Ternary","0","0","MO"
"47","460","636","80","0.4","0","Ternary","0","0","MO"
"48","447","557","80","0.4","0","Ternary","0","0","MO"
"49","642","797","80","0.4","0","Ternary","0","0","MO"
"50","689","845","80","0.4","0","Ternary","0","0","MO"
"51","836","1018","80","0.4","0","Ternary","0","0","MO"
"52","637","1298","80","0.4","0","Ternary","0","0","MO"
"53","799","1006","80","0.4","0","Ternary","0","0","MO"
"54","508","830","80","0.4","0","Ternary","0","0","MO"
"55","937","1100","80","0.4","0","Ternary","0","0","MO"
"56","1017","1235","80","0.4","0","Ternary","0","0","MO"
"57","869","1109","80","0.4","0","Ternary","0","0","MO"
"58","1103","1309","80","0.4","0","Ternary","0","0","MO"
"59","1277","1438","80","0.4","0","Ternary","0","0","MO"
"60","677","765","80","0.4","0","Ternary","0","0","MO"
"61","1086","1482","80","0.4","0","Ternary","0","0","MO"
"62","679","794","80","0.4","0","Ternary","0","0","MO"
"63","1003","1158","80","0.4","0","Ternary","0","0","MO"
"64","1199","1356","80","0.4","0","Ternary","0","0","MO"
"65","628","779","80","0.4","0","Ternary","0","0","MO"
"66","1479","1853","80","0.4","0","Ternary","0","0","MO"
"67","1207","1383","80","0.4","0","Ternary","0","0","MO"
"68","1482","1775","80","0.4","0","Ternary","0","0","MO"
"69","426","637","80","0.4","0","Ternary","0","0","MO"
"70","999","1208","80","0.4","0","Ternary","0","0","MO"
"71","524","599","80","0.4","0","Ternary","0","0","MO"
"72","854","1081","80","0.4","0","Ternary","0","0","MO"
"73","975","1463","80","0.4","0","Ternary","0","0","MO"
"74","891","1041","80","0.4","0","Ternary","0","0","MO"
"75","830","1130","80","0.4","0","Ternary","0","0","MO"
"76","547","789","80","0.4","0","Ternary","0","0","MO"
"77","840","846","80","0.4","0","Ternary","0","0","MO"
"78","975","1083","80","0.4","0","Ternary","0","0","MO"
"79","710","876","80","0.4","0","Ternary","0","0","MO"
"80","543","891","80","0.4","0","Ternary","0","0","MO"
"81","783","902","80","0.4","0","Ternary","0","0","MO"
"82","760","897","80","0.4","0","Ternary","0","0","MO"
"83","547","746","80","0.4","0","Ternary","0","0","MO"
"84","856","1120","80","0.4","0","Ternary","0","0","MO"
"85","593","1061","80","0.4","0","Ternary","0","0","MO"
"86","853","1011","80","0.4","0","Ternary","0","0","MO"
"87","870","1364","80","0.4","0","Ternary","0","0","MO"
"88","684","1022","80","0.4","0","Ternary","0","0","MO"
"89","894","1086","80","0.4","0","Ternary","0","0","MO"
"90","1271","1406","80","0.4","0","Ternary","0","0","MO"
"91","543","775","80","0.4","0","Ternary","0","0","MO"
"92","830","1277","80","0.4","0","Ternary","0","0","MO"
"93","1521","1635","80","0.4","0","Ternary","0","0","MO"
"94","1500","1678","80","0.4","0","Ternary","0","0","MO"
"95","657","768","80","0.4","0","Ternary","0","0","MO"
"96","1570","1846","80","0.4","0","Ternary","0","0","MO"
