"","inferred_pair","true_pair","sites","error","missing_index","Genotype","lost_rate","lost_br","Method"
"1","37","38","20","0.4","0","Ternary","0","0","MO"
"2","40","44","20","0.4","0","Ternary","0","0","MO"
"3","52","53","20","0.4","0","Ternary","0","0","MO"
"4","20","44","20","0.4","0","Ternary","0","0","MO"
"5","12","21","20","0.4","0","Ternary","0","0","MO"
"6","26","26","20","0.4","0","Ternary","0","0","MO"
"7","34","34","20","0.4","0","Ternary","0","0","MO"
"8","79","80","20","0.4","0","Ternary","0","0","MO"
"9","51","52","20","0.4","0","Ternary","0","0","MO"
"10","27","35","20","0.4","0","Ternary","0","0","MO"
"11","20","40","20","0.4","0","Ternary","0","0","MO"
"12","31","38","20","0.4","0","Ternary","0","0","MO"
"13","59","59","20","0.4","0","Ternary","0","0","MO"
"14","40","46","20","0.4","0","Ternary","0","0","MO"
"15","47","50","20","0.4","0","Ternary","0","0","MO"
"16","27","35","20","0.4","0","Ternary","0","0","MO"
"17","29","43","20","0.4","0","Ternary","0","0","MO"
"18","39","45","20","0.4","0","Ternary","0","0","MO"
"19","29","29","20","0.4","0","Ternary","0","0","MO"
"20","53","57","20","0.4","0","Ternary","0","0","MO"
"21","32","32","20","0.4","0","Ternary","0","0","MO"
"22","17","37","20","0.4","0","Ternary","0","0","MO"
"23","28","30","20","0.4","0","Ternary","0","0","MO"
"24","34","46","20","0.4","0","Ternary","0","0","MO"
"25","35","38","20","0.4","0","Ternary","0","0","MO"
"26","27","41","20","0.4","0","Ternary","0","0","MO"
"27","28","34","20","0.4","0","Ternary","0","0","MO"
"28","37","54","20","0.4","0","Ternary","0","0","MO"
"29","22","32","20","0.4","0","Ternary","0","0","MO"
"30","16","30","20","0.4","0","Ternary","0","0","MO"
"31","25","36","20","0.4","0","Ternary","0","0","MO"
"32","22","32","20","0.4","0","Ternary","0","0","MO"
"33","34","56","20","0.4","0","Ternary","0","0","MO"
"34","41","59","20","0.4","0","Ternary","0","0","MO"
"35","61","72","20","0.4","0","Ternary","0","0","MO"
"36","21","31","20","0.4","0","Ternary","0","0","MO"
"37","20","41","20","0.4","0","Ternary","0","0","MO"
"38","25","31","20","0.4","0","Ternary","0","0","MO"
"39","93","93","20","0.4","0","Ternary","0","0","MO"
"40","39","40","20","0.4","0","Ternary","0","0","MO"
"41","16","45","20","0.4","0","Ternary","0","0","MO"
"42","31","37","20","0.4","0","Ternary","0","0","MO"
"43","24","28","20","0.4","0","Ternary","0","0","MO"
"44","33","46","20","0.4","0","Ternary","0","0","MO"
"45","86","101","20","0.4","0","Ternary","0","0","MO"
"46","33","33","20","0.4","0","Ternary","0","0","MO"
"47","31","32","20","0.4","0","Ternary","0","0","MO"
"48","16","23","20","0.4","0","Ternary","0","0","MO"
"49","30","35","20","0.4","0","Ternary","0","0","MO"
"50","35","35","20","0.4","0","Ternary","0","0","MO"
