"","inferred_pair","true_pair","sites","error","missing_index","Genotype","lost_rate","lost_br","Method"
"1","224","251","40","0.2","0","Ternary","0","0","MO"
"2","208","217","40","0.2","0","Ternary","0","0","MO"
"3","186","186","40","0.2","0","Ternary","0","0","MO"
"4","241","251","40","0.2","0","Ternary","0","0","MO"
"5","160","160","40","0.2","0","Ternary","0","0","MO"
"6","259","267","40","0.2","0","Ternary","0","0","MO"
"7","301","301","40","0.2","0","Ternary","0","0","MO"
"8","307","307","40","0.2","0","Ternary","0","0","MO"
"9","219","234","40","0.2","0","Ternary","0","0","MO"
"10","217","217","40","0.2","0","Ternary","0","0","MO"
"11","248","255","40","0.2","0","Ternary","0","0","MO"
"12","506","509","40","0.2","0","Ternary","0","0","MO"
"13","331","331","40","0.2","0","Ternary","0","0","MO"
"14","210","210","40","0.2","0","Ternary","0","0","MO"
"15","225","231","40","0.2","0","Ternary","0","0","MO"
"16","129","129","40","0.2","0","Ternary","0","0","MO"
"17","268","277","40","0.2","0","Ternary","0","0","MO"
"18","308","308","40","0.2","0","Ternary","0","0","MO"
"19","250","250","40","0.2","0","Ternary","0","0","MO"
"20","201","201","40","0.2","0","Ternary","0","0","MO"
"21","253","263","40","0.2","0","Ternary","0","0","MO"
"22","237","252","40","0.2","0","Ternary","0","0","MO"
"23","248","248","40","0.2","0","Ternary","0","0","MO"
"24","251","262","40","0.2","0","Ternary","0","0","MO"
"25","264","264","40","0.2","0","Ternary","0","0","MO"
"26","232","239","40","0.2","0","Ternary","0","0","MO"
"27","155","155","40","0.2","0","Ternary","0","0","MO"
"28","224","224","40","0.2","0","Ternary","0","0","MO"
"29","203","203","40","0.2","0","Ternary","0","0","MO"
"30","307","307","40","0.2","0","Ternary","0","0","MO"
"31","184","189","40","0.2","0","Ternary","0","0","MO"
"32","185","189","40","0.2","0","Ternary","0","0","MO"
"33","225","225","40","0.2","0","Ternary","0","0","MO"
"34","152","189","40","0.2","0","Ternary","0","0","MO"
"35","193","193","40","0.2","0","Ternary","0","0","MO"
"36","341","352","40","0.2","0","Ternary","0","0","MO"
"37","266","266","40","0.2","0","Ternary","0","0","MO"
"38","208","208","40","0.2","0","Ternary","0","0","MO"
"39","240","240","40","0.2","0","Ternary","0","0","MO"
"40","398","418","40","0.2","0","Ternary","0","0","MO"
"41","311","315","40","0.2","0","Ternary","0","0","MO"
"42","286","304","40","0.2","0","Ternary","0","0","MO"
"43","172","172","40","0.2","0","Ternary","0","0","MO"
"44","163","165","40","0.2","0","Ternary","0","0","MO"
"45","330","353","40","0.2","0","Ternary","0","0","MO"
"46","255","255","40","0.2","0","Ternary","0","0","MO"
"47","196","204","40","0.2","0","Ternary","0","0","MO"
"48","252","283","40","0.2","0","Ternary","0","0","MO"
"49","192","192","40","0.2","0","Ternary","0","0","MO"
"50","294","305","40","0.2","0","Ternary","0","0","MO"
"51","289","289","40","0.2","0","Ternary","0","0","MO"
"52","450","450","40","0.2","0","Ternary","0","0","MO"
"53","490","492","40","0.2","0","Ternary","0","0","MO"
"54","173","173","40","0.2","0","Ternary","0","0","MO"
"55","273","273","40","0.2","0","Ternary","0","0","MO"
"56","384","387","40","0.2","0","Ternary","0","0","MO"
"57","228","242","40","0.2","0","Ternary","0","0","MO"
"58","175","186","40","0.2","0","Ternary","0","0","MO"
"59","172","194","40","0.2","0","Ternary","0","0","MO"
"60","325","343","40","0.2","0","Ternary","0","0","MO"
"61","304","304","40","0.2","0","Ternary","0","0","MO"
"62","209","209","40","0.2","0","Ternary","0","0","MO"
"63","118","118","40","0.2","0","Ternary","0","0","MO"
"64","314","316","40","0.2","0","Ternary","0","0","MO"
