"","inferred_pair","true_pair","sites","error","missing_index","Genotype","lost_rate","lost_br","Method"
"1","38","38","20","0.05","0","Ternary","0","0","MO"
"2","30","30","20","0.05","0","Ternary","0","0","MO"
"3","25","25","20","0.05","0","Ternary","0","0","MO"
"4","63","63","20","0.05","0","Ternary","0","0","MO"
"5","27","27","20","0.05","0","Ternary","0","0","MO"
"6","35","35","20","0.05","0","Ternary","0","0","MO"
"7","39","39","20","0.05","0","Ternary","0","0","MO"
"8","32","32","20","0.05","0","Ternary","0","0","MO"
"9","34","34","20","0.05","0","Ternary","0","0","MO"
"10","23","23","20","0.05","0","Ternary","0","0","MO"
"11","51","51","20","0.05","0","Ternary","0","0","MO"
"12","32","41","20","0.05","0","Ternary","0","0","MO"
"13","38","38","20","0.05","0","Ternary","0","0","MO"
"14","37","37","20","0.05","0","Ternary","0","0","MO"
"15","75","75","20","0.05","0","Ternary","0","0","MO"
"16","27","27","20","0.05","0","Ternary","0","0","MO"
"17","46","46","20","0.05","0","Ternary","0","0","MO"
"18","48","48","20","0.05","0","Ternary","0","0","MO"
"19","52","52","20","0.05","0","Ternary","0","0","MO"
"20","34","34","20","0.05","0","Ternary","0","0","MO"
"21","48","57","20","0.05","0","Ternary","0","0","MO"
"22","53","53","20","0.05","0","Ternary","0","0","MO"
"23","33","33","20","0.05","0","Ternary","0","0","MO"
"24","44","44","20","0.05","0","Ternary","0","0","MO"
"25","46","46","20","0.05","0","Ternary","0","0","MO"
"26","32","32","20","0.05","0","Ternary","0","0","MO"
"27","107","107","20","0.05","0","Ternary","0","0","MO"
"28","34","34","20","0.05","0","Ternary","0","0","MO"
"29","106","106","20","0.05","0","Ternary","0","0","MO"
"30","44","44","20","0.05","0","Ternary","0","0","MO"
"31","23","26","20","0.05","0","Ternary","0","0","MO"
"32","30","30","20","0.05","0","Ternary","0","0","MO"
"33","44","44","20","0.05","0","Ternary","0","0","MO"
"34","27","27","20","0.05","0","Ternary","0","0","MO"
"35","43","43","20","0.05","0","Ternary","0","0","MO"
"36","26","26","20","0.05","0","Ternary","0","0","MO"
"37","37","37","20","0.05","0","Ternary","0","0","MO"
"38","31","31","20","0.05","0","Ternary","0","0","MO"
"39","53","53","20","0.05","0","Ternary","0","0","MO"
"40","49","49","20","0.05","0","Ternary","0","0","MO"
"41","34","34","20","0.05","0","Ternary","0","0","MO"
"42","26","26","20","0.05","0","Ternary","0","0","MO"
"43","44","44","20","0.05","0","Ternary","0","0","MO"
"44","24","24","20","0.05","0","Ternary","0","0","MO"
"45","47","47","20","0.05","0","Ternary","0","0","MO"
"46","30","30","20","0.05","0","Ternary","0","0","MO"
"47","60","60","20","0.05","0","Ternary","0","0","MO"
"48","32","32","20","0.05","0","Ternary","0","0","MO"
"49","26","32","20","0.05","0","Ternary","0","0","MO"
"50","57","57","20","0.05","0","Ternary","0","0","MO"
"51","35","35","20","0.05","0","Ternary","0","0","MO"
"52","34","34","20","0.05","0","Ternary","0","0","MO"
"53","40","40","20","0.05","0","Ternary","0","0","MO"
"54","30","39","20","0.05","0","Ternary","0","0","MO"
"55","45","45","20","0.05","0","Ternary","0","0","MO"
"56","51","51","20","0.05","0","Ternary","0","0","MO"
"57","39","39","20","0.05","0","Ternary","0","0","MO"
"58","34","34","20","0.05","0","Ternary","0","0","MO"
"59","45","45","20","0.05","0","Ternary","0","0","MO"
"60","26","26","20","0.05","0","Ternary","0","0","MO"
"61","38","38","20","0.05","0","Ternary","0","0","MO"
"62","61","61","20","0.05","0","Ternary","0","0","MO"
"63","40","40","20","0.05","0","Ternary","0","0","MO"
"64","70","70","20","0.05","0","Ternary","0","0","MO"
"65","41","41","20","0.05","0","Ternary","0","0","MO"
"66","44","44","20","0.05","0","Ternary","0","0","MO"
"67","42","42","20","0.05","0","Ternary","0","0","MO"
"68","53","53","20","0.05","0","Ternary","0","0","MO"
"69","52","52","20","0.05","0","Ternary","0","0","MO"
"70","26","26","20","0.05","0","Ternary","0","0","MO"
"71","53","53","20","0.05","0","Ternary","0","0","MO"
"72","44","44","20","0.05","0","Ternary","0","0","MO"
"73","33","33","20","0.05","0","Ternary","0","0","MO"
"74","24","24","20","0.05","0","Ternary","0","0","MO"
"75","52","52","20","0.05","0","Ternary","0","0","MO"
"76","36","36","20","0.05","0","Ternary","0","0","MO"
"77","31","31","20","0.05","0","Ternary","0","0","MO"
"78","33","33","20","0.05","0","Ternary","0","0","MO"
"79","44","44","20","0.05","0","Ternary","0","0","MO"
"80","69","69","20","0.05","0","Ternary","0","0","MO"
"81","41","41","20","0.05","0","Ternary","0","0","MO"
"82","58","58","20","0.05","0","Ternary","0","0","MO"
"83","25","25","20","0.05","0","Ternary","0","0","MO"
"84","45","45","20","0.05","0","Ternary","0","0","MO"
"85","37","37","20","0.05","0","Ternary","0","0","MO"
"86","45","45","20","0.05","0","Ternary","0","0","MO"
"87","41","41","20","0.05","0","Ternary","0","0","MO"
"88","66","66","20","0.05","0","Ternary","0","0","MO"
"89","61","61","20","0.05","0","Ternary","0","0","MO"
"90","61","61","20","0.05","0","Ternary","0","0","MO"
"91","33","33","20","0.05","0","Ternary","0","0","MO"
"92","96","96","20","0.05","0","Ternary","0","0","MO"
"93","34","34","20","0.05","0","Ternary","0","0","MO"
"94","57","57","20","0.05","0","Ternary","0","0","MO"
"95","23","23","20","0.05","0","Ternary","0","0","MO"
"96","49","49","20","0.05","0","Ternary","0","0","MO"
"97","45","45","20","0.05","0","Ternary","0","0","MO"
"98","68","68","20","0.05","0","Ternary","0","0","MO"
"99","44","44","20","0.05","0","Ternary","0","0","MO"
"100","77","77","20","0.05","0","Ternary","0","0","MO"
