"","inferred_pair","true_pair","sites","error","missing_index","Genotype","lost_rate","lost_br","Method"
"1","1042","1103","80","0.2","0","Ternary","0","0","MO"
"2","1034","1088","80","0.2","0","Ternary","0","0","MO"
"3","1514","1532","80","0.2","0","Ternary","0","0","MO"
"4","941","1078","80","0.2","0","Ternary","0","0","MO"
"5","813","850","80","0.2","0","Ternary","0","0","MO"
"6","957","957","80","0.2","0","Ternary","0","0","MO"
"7","833","866","80","0.2","0","Ternary","0","0","MO"
"8","725","734","80","0.2","0","Ternary","0","0","MO"
"9","1095","1113","80","0.2","0","Ternary","0","0","MO"
"10","924","974","80","0.2","0","Ternary","0","0","MO"
"11","765","782","80","0.2","0","Ternary","0","0","MO"
"12","1222","1278","80","0.2","0","Ternary","0","0","MO"
"13","564","588","80","0.2","0","Ternary","0","0","MO"
"14","1334","1334","80","0.2","0","Ternary","0","0","MO"
"15","944","944","80","0.2","0","Ternary","0","0","MO"
"16","1005","1031","80","0.2","0","Ternary","0","0","MO"
"17","836","836","80","0.2","0","Ternary","0","0","MO"
"18","1011","1024","80","0.2","0","Ternary","0","0","MO"
"19","1248","1296","80","0.2","0","Ternary","0","0","MO"
"20","716","742","80","0.2","0","Ternary","0","0","MO"
"21","1174","1216","80","0.2","0","Ternary","0","0","MO"
"22","759","796","80","0.2","0","Ternary","0","0","MO"
"23","1094","1094","80","0.2","0","Ternary","0","0","MO"
"24","915","915","80","0.2","0","Ternary","0","0","MO"
"25","1721","1751","80","0.2","0","Ternary","0","0","MO"
"26","1335","1337","80","0.2","0","Ternary","0","0","MO"
"27","836","865","80","0.2","0","Ternary","0","0","MO"
"28","1070","1123","80","0.2","0","Ternary","0","0","MO"
"29","2075","2076","80","0.2","0","Ternary","0","0","MO"
"30","939","960","80","0.2","0","Ternary","0","0","MO"
"31","1807","1807","80","0.2","0","Ternary","0","0","MO"
"32","946","946","80","0.2","0","Ternary","0","0","MO"
"33","578","593","80","0.2","0","Ternary","0","0","MO"
"34","644","725","80","0.2","0","Ternary","0","0","MO"
"35","2153","2328","80","0.2","0","Ternary","0","0","MO"
"36","943","1005","80","0.2","0","Ternary","0","0","MO"
"37","851","913","80","0.2","0","Ternary","0","0","MO"
"38","1022","1048","80","0.2","0","Ternary","0","0","MO"
"39","1158","1158","80","0.2","0","Ternary","0","0","MO"
"40","1538","1551","80","0.2","0","Ternary","0","0","MO"
"41","893","989","80","0.2","0","Ternary","0","0","MO"
"42","1341","1360","80","0.2","0","Ternary","0","0","MO"
"43","706","723","80","0.2","0","Ternary","0","0","MO"
"44","824","872","80","0.2","0","Ternary","0","0","MO"
"45","1122","1149","80","0.2","0","Ternary","0","0","MO"
"46","846","865","80","0.2","0","Ternary","0","0","MO"
"47","1351","1423","80","0.2","0","Ternary","0","0","MO"
"48","901","913","80","0.2","0","Ternary","0","0","MO"
"49","1050","1089","80","0.2","0","Ternary","0","0","MO"
"50","1138","1155","80","0.2","0","Ternary","0","0","MO"
"51","993","1019","80","0.2","0","Ternary","0","0","MO"
"52","1018","1073","80","0.2","0","Ternary","0","0","MO"
"53","1149","1193","80","0.2","0","Ternary","0","0","MO"
"54","733","756","80","0.2","0","Ternary","0","0","MO"
"55","897","1011","80","0.2","0","Ternary","0","0","MO"
"56","1186","1198","80","0.2","0","Ternary","0","0","MO"
"57","1054","1126","80","0.2","0","Ternary","0","0","MO"
"58","1035","1053","80","0.2","0","Ternary","0","0","MO"
"59","765","783","80","0.2","0","Ternary","0","0","MO"
"60","1340","1340","80","0.2","0","Ternary","0","0","MO"
"61","863","907","80","0.2","0","Ternary","0","0","MO"
"62","747","803","80","0.2","0","Ternary","0","0","MO"
"63","1619","1619","80","0.2","0","Ternary","0","0","MO"
"64","1252","1252","80","0.2","0","Ternary","0","0","MO"
"65","695","758","80","0.2","0","Ternary","0","0","MO"
"66","978","1013","80","0.2","0","Ternary","0","0","MO"
"67","819","851","80","0.2","0","Ternary","0","0","MO"
"68","1458","1466","80","0.2","0","Ternary","0","0","MO"
"69","785","843","80","0.2","0","Ternary","0","0","MO"
"70","1686","1686","80","0.2","0","Ternary","0","0","MO"
"71","1117","1137","80","0.2","0","Ternary","0","0","MO"
"72","1088","1088","80","0.2","0","Ternary","0","0","MO"
"73","895","921","80","0.2","0","Ternary","0","0","MO"
"74","888","939","80","0.2","0","Ternary","0","0","MO"
"75","1247","1379","80","0.2","0","Ternary","0","0","MO"
"76","779","817","80","0.2","0","Ternary","0","0","MO"
"77","594","624","80","0.2","0","Ternary","0","0","MO"
"78","931","963","80","0.2","0","Ternary","0","0","MO"
"79","968","968","80","0.2","0","Ternary","0","0","MO"
"80","928","1027","80","0.2","0","Ternary","0","0","MO"
"81","779","811","80","0.2","0","Ternary","0","0","MO"
"82","974","1004","80","0.2","0","Ternary","0","0","MO"
"83","649","649","80","0.2","0","Ternary","0","0","MO"
"84","1414","1430","80","0.2","0","Ternary","0","0","MO"
"85","1185","1213","80","0.2","0","Ternary","0","0","MO"
"86","944","956","80","0.2","0","Ternary","0","0","MO"
"87","622","681","80","0.2","0","Ternary","0","0","MO"
"88","1043","1049","80","0.2","0","Ternary","0","0","MO"
"89","1041","1041","80","0.2","0","Ternary","0","0","MO"
"90","756","793","80","0.2","0","Ternary","0","0","MO"
"91","1022","1026","80","0.2","0","Ternary","0","0","MO"
"92","823","919","80","0.2","0","Ternary","0","0","MO"
"93","895","895","80","0.2","0","Ternary","0","0","MO"
"94","1018","1040","80","0.2","0","Ternary","0","0","MO"
"95","883","903","80","0.2","0","Ternary","0","0","MO"
"96","1094","1094","80","0.2","0","Ternary","0","0","MO"
"97","1339","1339","80","0.2","0","Ternary","0","0","MO"
"98","1198","1235","80","0.2","0","Ternary","0","0","MO"
"99","1208","1227","80","0.2","0","Ternary","0","0","MO"
"100","854","865","80","0.2","0","Ternary","0","0","MO"
