"","inferred_pair","true_pair","sites","error","missing_index","Genotype","lost_rate","lost_br","Method"
"1","801","854","80","0.1","0","Ternary","0","0","MO"
"2","676","700","80","0.1","0","Ternary","0","0","MO"
"3","742","742","80","0.1","0","Ternary","0","0","MO"
"4","715","730","80","0.1","0","Ternary","0","0","MO"
"5","765","765","80","0.1","0","Ternary","0","0","MO"
"6","560","560","80","0.1","0","Ternary","0","0","MO"
"7","680","685","80","0.1","0","Ternary","0","0","MO"
"8","719","719","80","0.1","0","Ternary","0","0","MO"
"9","668","668","80","0.1","0","Ternary","0","0","MO"
"10","846","896","80","0.1","0","Ternary","0","0","MO"
"11","698","698","80","0.1","0","Ternary","0","0","MO"
"12","688","688","80","0.1","0","Ternary","0","0","MO"
"13","521","546","80","0.1","0","Ternary","0","0","MO"
"14","774","774","80","0.1","0","Ternary","0","0","MO"
"15","526","526","80","0.1","0","Ternary","0","0","MO"
"16","888","893","80","0.1","0","Ternary","0","0","MO"
"17","412","412","80","0.1","0","Ternary","0","0","MO"
"18","512","512","80","0.1","0","Ternary","0","0","MO"
"19","1216","1264","80","0.1","0","Ternary","0","0","MO"
"20","574","574","80","0.1","0","Ternary","0","0","MO"
"21","599","599","80","0.1","0","Ternary","0","0","MO"
"22","597","597","80","0.1","0","Ternary","0","0","MO"
"23","680","680","80","0.1","0","Ternary","0","0","MO"
"24","616","616","80","0.1","0","Ternary","0","0","MO"
"25","929","929","80","0.1","0","Ternary","0","0","MO"
"26","540","540","80","0.1","0","Ternary","0","0","MO"
"27","645","677","80","0.1","0","Ternary","0","0","MO"
"28","1017","1060","80","0.1","0","Ternary","0","0","MO"
"29","1760","1760","80","0.1","0","Ternary","0","0","MO"
"30","666","666","80","0.1","0","Ternary","0","0","MO"
"31","1144","1144","80","0.1","0","Ternary","0","0","MO"
"32","640","640","80","0.1","0","Ternary","0","0","MO"
"33","525","525","80","0.1","0","Ternary","0","0","MO"
"34","599","599","80","0.1","0","Ternary","0","0","MO"
"35","1445","1445","80","0.1","0","Ternary","0","0","MO"
"36","812","845","80","0.1","0","Ternary","0","0","MO"
"37","639","639","80","0.1","0","Ternary","0","0","MO"
"38","718","737","80","0.1","0","Ternary","0","0","MO"
"39","624","624","80","0.1","0","Ternary","0","0","MO"
"40","676","681","80","0.1","0","Ternary","0","0","MO"
"41","749","845","80","0.1","0","Ternary","0","0","MO"
"42","1103","1114","80","0.1","0","Ternary","0","0","MO"
"43","650","666","80","0.1","0","Ternary","0","0","MO"
"44","735","783","80","0.1","0","Ternary","0","0","MO"
"45","587","611","80","0.1","0","Ternary","0","0","MO"
"46","680","699","80","0.1","0","Ternary","0","0","MO"
"47","1249","1249","80","0.1","0","Ternary","0","0","MO"
"48","481","481","80","0.1","0","Ternary","0","0","MO"
"49","467","508","80","0.1","0","Ternary","0","0","MO"
"50","722","739","80","0.1","0","Ternary","0","0","MO"
"51","894","903","80","0.1","0","Ternary","0","0","MO"
"52","504","529","80","0.1","0","Ternary","0","0","MO"
"53","569","569","80","0.1","0","Ternary","0","0","MO"
"54","602","616","80","0.1","0","Ternary","0","0","MO"
"55","753","801","80","0.1","0","Ternary","0","0","MO"
"56","946","946","80","0.1","0","Ternary","0","0","MO"
"57","842","914","80","0.1","0","Ternary","0","0","MO"
"58","605","625","80","0.1","0","Ternary","0","0","MO"
"59","612","612","80","0.1","0","Ternary","0","0","MO"
"60","833","833","80","0.1","0","Ternary","0","0","MO"
"61","575","597","80","0.1","0","Ternary","0","0","MO"
"62","490","533","80","0.1","0","Ternary","0","0","MO"
"63","663","663","80","0.1","0","Ternary","0","0","MO"
"64","825","825","80","0.1","0","Ternary","0","0","MO"
"65","594","594","80","0.1","0","Ternary","0","0","MO"
"66","888","923","80","0.1","0","Ternary","0","0","MO"
"67","633","633","80","0.1","0","Ternary","0","0","MO"
"68","1436","1439","80","0.1","0","Ternary","0","0","MO"
"69","510","534","80","0.1","0","Ternary","0","0","MO"
"70","799","799","80","0.1","0","Ternary","0","0","MO"
"71","898","898","80","0.1","0","Ternary","0","0","MO"
"72","665","665","80","0.1","0","Ternary","0","0","MO"
"73","819","819","80","0.1","0","Ternary","0","0","MO"
"74","821","821","80","0.1","0","Ternary","0","0","MO"
"75","608","744","80","0.1","0","Ternary","0","0","MO"
"76","645","645","80","0.1","0","Ternary","0","0","MO"
"77","589","589","80","0.1","0","Ternary","0","0","MO"
"78","753","787","80","0.1","0","Ternary","0","0","MO"
"79","920","920","80","0.1","0","Ternary","0","0","MO"
"80","742","829","80","0.1","0","Ternary","0","0","MO"
"81","576","576","80","0.1","0","Ternary","0","0","MO"
"82","631","631","80","0.1","0","Ternary","0","0","MO"
"83","493","493","80","0.1","0","Ternary","0","0","MO"
"84","708","708","80","0.1","0","Ternary","0","0","MO"
"85","1023","1023","80","0.1","0","Ternary","0","0","MO"
"86","776","785","80","0.1","0","Ternary","0","0","MO"
"87","419","440","80","0.1","0","Ternary","0","0","MO"
"88","888","888","80","0.1","0","Ternary","0","0","MO"
"89","924","924","80","0.1","0","Ternary","0","0","MO"
"90","612","612","80","0.1","0","Ternary","0","0","MO"
"91","974","974","80","0.1","0","Ternary","0","0","MO"
"92","720","740","80","0.1","0","Ternary","0","0","MO"
"93","840","840","80","0.1","0","Ternary","0","0","MO"
"94","632","654","80","0.1","0","Ternary","0","0","MO"
"95","651","651","80","0.1","0","Ternary","0","0","MO"
"96","969","969","80","0.1","0","Ternary","0","0","MO"
"97","742","742","80","0.1","0","Ternary","0","0","MO"
"98","681","681","80","0.1","0","Ternary","0","0","MO"
"99","1103","1103","80","0.1","0","Ternary","0","0","MO"
"100","474","474","80","0.1","0","Ternary","0","0","MO"
