"","inferred_pair","true_pair","sites","error","missing_index","Genotype","lost_rate","lost_br","Method"
"1","49","122","40","0.4","0","Binary","0","0","MO"
"2","43","66","40","0.4","0","Binary","0","0","MO"
"3","57","107","40","0.4","0","Binary","0","0","MO"
"4","84","143","40","0.4","0","Binary","0","0","MO"
"5","46","66","40","0.4","0","Binary","0","0","MO"
"6","85","122","40","0.4","0","Binary","0","0","MO"
"7","71","96","40","0.4","0","Binary","0","0","MO"
"8","113","145","40","0.4","0","Binary","0","0","MO"
"9","67","136","40","0.4","0","Binary","0","0","MO"
"10","76","134","40","0.4","0","Binary","0","0","MO"
"11","79","134","40","0.4","0","Binary","0","0","MO"
"12","153","185","40","0.4","0","Binary","0","0","MO"
"13","46","102","40","0.4","0","Binary","0","0","MO"
"14","103","165","40","0.4","0","Binary","0","0","MO"
"15","360","381","40","0.4","0","Binary","0","0","MO"
"16","41","99","40","0.4","0","Binary","0","0","MO"
"17","34","68","40","0.4","0","Binary","0","0","MO"
"18","124","221","40","0.4","0","Binary","0","0","MO"
"19","47","65","40","0.4","0","Binary","0","0","MO"
"20","110","132","40","0.4","0","Binary","0","0","MO"
"21","183","210","40","0.4","0","Binary","0","0","MO"
"22","65","126","40","0.4","0","Binary","0","0","MO"
"23","112","135","40","0.4","0","Binary","0","0","MO"
"24","139","185","40","0.4","0","Binary","0","0","MO"
"25","38","58","40","0.4","0","Binary","0","0","MO"
"26","106","119","40","0.4","0","Binary","0","0","MO"
"27","43","90","40","0.4","0","Binary","0","0","MO"
"28","77","96","40","0.4","0","Binary","0","0","MO"
"29","29","84","40","0.4","0","Binary","0","0","MO"
"30","72","93","40","0.4","0","Binary","0","0","MO"
"31","61","97","40","0.4","0","Binary","0","0","MO"
"32","74","105","40","0.4","0","Binary","0","0","MO"
"33","45","99","40","0.4","0","Binary","0","0","MO"
"34","30","46","40","0.4","0","Binary","0","0","MO"
"35","42","62","40","0.4","0","Binary","0","0","MO"
"36","123","144","40","0.4","0","Binary","0","0","MO"
"37","78","124","40","0.4","0","Binary","0","0","MO"
"38","153","176","40","0.4","0","Binary","0","0","MO"
"39","84","133","40","0.4","0","Binary","0","0","MO"
"40","22","74","40","0.4","0","Binary","0","0","MO"
"41","51","88","40","0.4","0","Binary","0","0","MO"
"42","57","95","40","0.4","0","Binary","0","0","MO"
"43","117","150","40","0.4","0","Binary","0","0","MO"
"44","64","100","40","0.4","0","Binary","0","0","MO"
"45","121","161","40","0.4","0","Binary","0","0","MO"
"46","94","120","40","0.4","0","Binary","0","0","MO"
"47","84","133","40","0.4","0","Binary","0","0","MO"
"48","97","155","40","0.4","0","Binary","0","0","MO"
"49","62","106","40","0.4","0","Binary","0","0","MO"
"50","120","157","40","0.4","0","Binary","0","0","MO"
"51","47","86","40","0.4","0","Binary","0","0","MO"
"52","74","125","40","0.4","0","Binary","0","0","MO"
"53","63","89","40","0.4","0","Binary","0","0","MO"
"54","52","84","40","0.4","0","Binary","0","0","MO"
"55","58","82","40","0.4","0","Binary","0","0","MO"
"56","65","108","40","0.4","0","Binary","0","0","MO"
"57","78","109","40","0.4","0","Binary","0","0","MO"
"58","82","125","40","0.4","0","Binary","0","0","MO"
"59","61","89","40","0.4","0","Binary","0","0","MO"
"60","38","91","40","0.4","0","Binary","0","0","MO"
"61","44","101","40","0.4","0","Binary","0","0","MO"
"62","42","88","40","0.4","0","Binary","0","0","MO"
"63","59","72","40","0.4","0","Binary","0","0","MO"
"64","113","136","40","0.4","0","Binary","0","0","MO"
"65","34","72","40","0.4","0","Binary","0","0","MO"
"66","98","110","40","0.4","0","Binary","0","0","MO"
"67","75","101","40","0.4","0","Binary","0","0","MO"
"68","141","188","40","0.4","0","Binary","0","0","MO"
"69","42","59","40","0.4","0","Binary","0","0","MO"
"70","167","175","40","0.4","0","Binary","0","0","MO"
"71","57","111","40","0.4","0","Binary","0","0","MO"
"72","151","188","40","0.4","0","Binary","0","0","MO"
"73","62","109","40","0.4","0","Binary","0","0","MO"
"74","93","163","40","0.4","0","Binary","0","0","MO"
"75","109","129","40","0.4","0","Binary","0","0","MO"
"76","43","92","40","0.4","0","Binary","0","0","MO"
"77","23","49","40","0.4","0","Binary","0","0","MO"
"78","33","58","40","0.4","0","Binary","0","0","MO"
"79","73","106","40","0.4","0","Binary","0","0","MO"
"80","47","95","40","0.4","0","Binary","0","0","MO"
"81","51","85","40","0.4","0","Binary","0","0","MO"
"82","42","74","40","0.4","0","Binary","0","0","MO"
"83","112","159","40","0.4","0","Binary","0","0","MO"
"84","110","163","40","0.4","0","Binary","0","0","MO"
"85","91","105","40","0.4","0","Binary","0","0","MO"
"86","80","151","40","0.4","0","Binary","0","0","MO"
"87","80","158","40","0.4","0","Binary","0","0","MO"
"88","120","139","40","0.4","0","Binary","0","0","MO"
"89","91","185","40","0.4","0","Binary","0","0","MO"
"90","75","108","40","0.4","0","Binary","0","0","MO"
"91","98","122","40","0.4","0","Binary","0","0","MO"
"92","77","89","40","0.4","0","Binary","0","0","MO"
"93","86","101","40","0.4","0","Binary","0","0","MO"
"94","46","109","40","0.4","0","Binary","0","0","MO"
"95","131","181","40","0.4","0","Binary","0","0","MO"
"96","83","115","40","0.4","0","Binary","0","0","MO"
"97","74","97","40","0.4","0","Binary","0","0","MO"
"98","43","68","40","0.4","0","Binary","0","0","MO"
"99","103","145","40","0.4","0","Binary","0","0","MO"
"100","78","144","40","0.4","0","Binary","0","0","MO"
