"","inferred_pair","true_pair","sites","error","missing_index","Genotype","lost_rate","lost_br","Method"
"1","39","43","40","0.4","0","Binary","0","0","MO"
"2","21","29","40","0.4","0","Binary","0","0","MO"
"3","42","57","40","0.4","0","Binary","0","0","MO"
"4","48","86","40","0.4","0","Binary","0","0","MO"
"5","30","33","40","0.4","0","Binary","0","0","MO"
"6","47","51","40","0.4","0","Binary","0","0","MO"
"7","38","49","40","0.4","0","Binary","0","0","MO"
"8","48","62","40","0.4","0","Binary","0","0","MO"
"9","42","58","40","0.4","0","Binary","0","0","MO"
"10","21","32","40","0.4","0","Binary","0","0","MO"
"11","44","51","40","0.4","0","Binary","0","0","MO"
"12","28","35","40","0.4","0","Binary","0","0","MO"
"13","45","73","40","0.4","0","Binary","0","0","MO"
"14","49","52","40","0.4","0","Binary","0","0","MO"
"15","178","187","40","0.4","0","Binary","0","0","MO"
"16","31","39","40","0.4","0","Binary","0","0","MO"
"17","26","31","40","0.4","0","Binary","0","0","MO"
"18","74","80","40","0.4","0","Binary","0","0","MO"
"19","44","51","40","0.4","0","Binary","0","0","MO"
"20","51","57","40","0.4","0","Binary","0","0","MO"
"21","24","47","40","0.4","0","Binary","0","0","MO"
"22","47","64","40","0.4","0","Binary","0","0","MO"
"23","44","55","40","0.4","0","Binary","0","0","MO"
"24","116","124","40","0.4","0","Binary","0","0","MO"
"25","37","39","40","0.4","0","Binary","0","0","MO"
"26","28","33","40","0.4","0","Binary","0","0","MO"
"27","39","56","40","0.4","0","Binary","0","0","MO"
"28","32","38","40","0.4","0","Binary","0","0","MO"
"29","27","38","40","0.4","0","Binary","0","0","MO"
"30","32","42","40","0.4","0","Binary","0","0","MO"
"31","38","42","40","0.4","0","Binary","0","0","MO"
"32","52","60","40","0.4","0","Binary","0","0","MO"
"33","45","91","40","0.4","0","Binary","0","0","MO"
"34","22","30","40","0.4","0","Binary","0","0","MO"
"35","31","41","40","0.4","0","Binary","0","0","MO"
"36","40","41","40","0.4","0","Binary","0","0","MO"
"37","45","65","40","0.4","0","Binary","0","0","MO"
"38","51","57","40","0.4","0","Binary","0","0","MO"
"39","34","48","40","0.4","0","Binary","0","0","MO"
"40","21","39","40","0.4","0","Binary","0","0","MO"
"41","35","49","40","0.4","0","Binary","0","0","MO"
"42","55","60","40","0.4","0","Binary","0","0","MO"
"43","36","53","40","0.4","0","Binary","0","0","MO"
"44","33","46","40","0.4","0","Binary","0","0","MO"
"45","31","52","40","0.4","0","Binary","0","0","MO"
"46","48","55","40","0.4","0","Binary","0","0","MO"
"47","47","62","40","0.4","0","Binary","0","0","MO"
"48","50","81","40","0.4","0","Binary","0","0","MO"
"49","41","50","40","0.4","0","Binary","0","0","MO"
"50","29","42","40","0.4","0","Binary","0","0","MO"
"51","29","39","40","0.4","0","Binary","0","0","MO"
"52","43","59","40","0.4","0","Binary","0","0","MO"
"53","32","42","40","0.4","0","Binary","0","0","MO"
"54","47","60","40","0.4","0","Binary","0","0","MO"
"55","29","39","40","0.4","0","Binary","0","0","MO"
"56","44","55","40","0.4","0","Binary","0","0","MO"
"57","22","26","40","0.4","0","Binary","0","0","MO"
"58","24","34","40","0.4","0","Binary","0","0","MO"
"59","32","52","40","0.4","0","Binary","0","0","MO"
"60","14","26","40","0.4","0","Binary","0","0","MO"
"61","30","44","40","0.4","0","Binary","0","0","MO"
"62","25","42","40","0.4","0","Binary","0","0","MO"
"63","27","31","40","0.4","0","Binary","0","0","MO"
"64","68","73","40","0.4","0","Binary","0","0","MO"
"65","28","32","40","0.4","0","Binary","0","0","MO"
"66","54","60","40","0.4","0","Binary","0","0","MO"
"67","29","36","40","0.4","0","Binary","0","0","MO"
"68","48","75","40","0.4","0","Binary","0","0","MO"
"69","28","37","40","0.4","0","Binary","0","0","MO"
"70","71","74","40","0.4","0","Binary","0","0","MO"
"71","54","58","40","0.4","0","Binary","0","0","MO"
"72","65","80","40","0.4","0","Binary","0","0","MO"
"73","57","74","40","0.4","0","Binary","0","0","MO"
"74","27","40","40","0.4","0","Binary","0","0","MO"
"75","47","53","40","0.4","0","Binary","0","0","MO"
"76","42","73","40","0.4","0","Binary","0","0","MO"
"77","23","40","40","0.4","0","Binary","0","0","MO"
"78","31","49","40","0.4","0","Binary","0","0","MO"
"79","24","36","40","0.4","0","Binary","0","0","MO"
"80","25","47","40","0.4","0","Binary","0","0","MO"
"81","31","36","40","0.4","0","Binary","0","0","MO"
"82","31","45","40","0.4","0","Binary","0","0","MO"
"83","45","75","40","0.4","0","Binary","0","0","MO"
"84","59","75","40","0.4","0","Binary","0","0","MO"
"85","43","51","40","0.4","0","Binary","0","0","MO"
"86","35","43","40","0.4","0","Binary","0","0","MO"
"87","31","40","40","0.4","0","Binary","0","0","MO"
"88","72","82","40","0.4","0","Binary","0","0","MO"
"89","47","82","40","0.4","0","Binary","0","0","MO"
"90","26","35","40","0.4","0","Binary","0","0","MO"
"91","37","48","40","0.4","0","Binary","0","0","MO"
"92","49","50","40","0.4","0","Binary","0","0","MO"
"93","25","34","40","0.4","0","Binary","0","0","MO"
"94","34","49","40","0.4","0","Binary","0","0","MO"
"95","43","63","40","0.4","0","Binary","0","0","MO"
"96","19","34","40","0.4","0","Binary","0","0","MO"
"97","74","81","40","0.4","0","Binary","0","0","MO"
"98","34","50","40","0.4","0","Binary","0","0","MO"
"99","52","62","40","0.4","0","Binary","0","0","MO"
"100","38","38","40","0.4","0","Binary","0","0","MO"
