"","inferred_pair","true_pair","sites","error","missing_index","Genotype","lost_rate","lost_br","Method"
"1","206","472","80","0.4","0","Binary","0","0","MO"
"2","264","445","80","0.4","0","Binary","0","0","MO"
"3","649","730","80","0.4","0","Binary","0","0","MO"
"4","281","440","80","0.4","0","Binary","0","0","MO"
"5","510","611","80","0.4","0","Binary","0","0","MO"
"6","291","389","80","0.4","0","Binary","0","0","MO"
"7","325","445","80","0.4","0","Binary","0","0","MO"
"8","397","664","80","0.4","0","Binary","0","0","MO"
"9","375","536","80","0.4","0","Binary","0","0","MO"
"10","291","434","80","0.4","0","Binary","0","0","MO"
"11","387","637","80","0.4","0","Binary","0","0","MO"
"12","337","485","80","0.4","0","Binary","0","0","MO"
"13","892","976","80","0.4","0","Binary","0","0","MO"
"14","501","1058","80","0.4","0","Binary","0","0","MO"
"15","359","509","80","0.4","0","Binary","0","0","MO"
"16","428","609","80","0.4","0","Binary","0","0","MO"
"17","467","606","80","0.4","0","Binary","0","0","MO"
"18","272","365","80","0.4","0","Binary","0","0","MO"
"19","198","318","80","0.4","0","Binary","0","0","MO"
"20","156","353","80","0.4","0","Binary","0","0","MO"
"21","425","602","80","0.4","0","Binary","0","0","MO"
"22","169","282","80","0.4","0","Binary","0","0","MO"
"23","471","569","80","0.4","0","Binary","0","0","MO"
"24","333","520","80","0.4","0","Binary","0","0","MO"
"25","880","949","80","0.4","0","Binary","0","0","MO"
"26","389","471","80","0.4","0","Binary","0","0","MO"
"27","492","621","80","0.4","0","Binary","0","0","MO"
"28","286","407","80","0.4","0","Binary","0","0","MO"
"29","196","411","80","0.4","0","Binary","0","0","MO"
"30","222","374","80","0.4","0","Binary","0","0","MO"
"31","432","514","80","0.4","0","Binary","0","0","MO"
"32","547","637","80","0.4","0","Binary","0","0","MO"
"33","453","564","80","0.4","0","Binary","0","0","MO"
"34","284","373","80","0.4","0","Binary","0","0","MO"
"35","377","468","80","0.4","0","Binary","0","0","MO"
"36","261","393","80","0.4","0","Binary","0","0","MO"
"37","183","337","80","0.4","0","Binary","0","0","MO"
"38","190","370","80","0.4","0","Binary","0","0","MO"
"39","185","290","80","0.4","0","Binary","0","0","MO"
"40","364","471","80","0.4","0","Binary","0","0","MO"
"41","612","692","80","0.4","0","Binary","0","0","MO"
"42","497","610","80","0.4","0","Binary","0","0","MO"
"43","235","356","80","0.4","0","Binary","0","0","MO"
"44","584","784","80","0.4","0","Binary","0","0","MO"
"45","671","813","80","0.4","0","Binary","0","0","MO"
"46","488","620","80","0.4","0","Binary","0","0","MO"
"47","229","457","80","0.4","0","Binary","0","0","MO"
"48","304","436","80","0.4","0","Binary","0","0","MO"
"49","494","654","80","0.4","0","Binary","0","0","MO"
"50","373","480","80","0.4","0","Binary","0","0","MO"
"51","448","667","80","0.4","0","Binary","0","0","MO"
"52","461","541","80","0.4","0","Binary","0","0","MO"
"53","506","564","80","0.4","0","Binary","0","0","MO"
"54","263","337","80","0.4","0","Binary","0","0","MO"
"55","232","429","80","0.4","0","Binary","0","0","MO"
"56","234","411","80","0.4","0","Binary","0","0","MO"
"57","297","393","80","0.4","0","Binary","0","0","MO"
"58","208","378","80","0.4","0","Binary","0","0","MO"
"59","188","414","80","0.4","0","Binary","0","0","MO"
"60","507","629","80","0.4","0","Binary","0","0","MO"
"61","116","269","80","0.4","0","Binary","0","0","MO"
"62","213","377","80","0.4","0","Binary","0","0","MO"
"63","505","852","80","0.4","0","Binary","0","0","MO"
"64","338","421","80","0.4","0","Binary","0","0","MO"
"65","181","295","80","0.4","0","Binary","0","0","MO"
"66","393","463","80","0.4","0","Binary","0","0","MO"
"67","431","739","80","0.4","0","Binary","0","0","MO"
"68","279","680","80","0.4","0","Binary","0","0","MO"
"69","402","548","80","0.4","0","Binary","0","0","MO"
"70","587","747","80","0.4","0","Binary","0","0","MO"
"71","120","235","80","0.4","0","Binary","0","0","MO"
"72","253","386","80","0.4","0","Binary","0","0","MO"
"73","251","373","80","0.4","0","Binary","0","0","MO"
"74","469","693","80","0.4","0","Binary","0","0","MO"
"75","389","558","80","0.4","0","Binary","0","0","MO"
"76","399","494","80","0.4","0","Binary","0","0","MO"
"77","143","291","80","0.4","0","Binary","0","0","MO"
"78","413","579","80","0.4","0","Binary","0","0","MO"
"79","243","301","80","0.4","0","Binary","0","0","MO"
"80","163","272","80","0.4","0","Binary","0","0","MO"
"81","181","287","80","0.4","0","Binary","0","0","MO"
"82","203","371","80","0.4","0","Binary","0","0","MO"
"83","186","344","80","0.4","0","Binary","0","0","MO"
"84","245","315","80","0.4","0","Binary","0","0","MO"
"85","468","628","80","0.4","0","Binary","0","0","MO"
"86","318","359","80","0.4","0","Binary","0","0","MO"
"87","253","398","80","0.4","0","Binary","0","0","MO"
"88","366","460","80","0.4","0","Binary","0","0","MO"
"89","607","860","80","0.4","0","Binary","0","0","MO"
"90","220","426","80","0.4","0","Binary","0","0","MO"
"91","524","700","80","0.4","0","Binary","0","0","MO"
"92","235","342","80","0.4","0","Binary","0","0","MO"
"93","174","270","80","0.4","0","Binary","0","0","MO"
"94","255","356","80","0.4","0","Binary","0","0","MO"
"95","645","841","80","0.4","0","Binary","0","0","MO"
"96","323","455","80","0.4","0","Binary","0","0","MO"
"97","351","419","80","0.4","0","Binary","0","0","MO"
"98","308","436","80","0.4","0","Binary","0","0","MO"
"99","298","490","80","0.4","0","Binary","0","0","MO"
"100","365","561","80","0.4","0","Binary","0","0","MO"
