"","inferred_pair","true_pair","sites","error","missing_index","Genotype","lost_rate","lost_br","Method"
"1","122","122","40","0.1","0","Binary","0","0","MO"
"2","172","178","40","0.1","0","Binary","0","0","MO"
"3","153","155","40","0.1","0","Binary","0","0","MO"
"4","114","114","40","0.1","0","Binary","0","0","MO"
"5","115","116","40","0.1","0","Binary","0","0","MO"
"6","67","67","40","0.1","0","Binary","0","0","MO"
"7","108","108","40","0.1","0","Binary","0","0","MO"
"8","108","108","40","0.1","0","Binary","0","0","MO"
"9","246","246","40","0.1","0","Binary","0","0","MO"
"10","155","155","40","0.1","0","Binary","0","0","MO"
"11","155","157","40","0.1","0","Binary","0","0","MO"
"12","129","129","40","0.1","0","Binary","0","0","MO"
"13","170","173","40","0.1","0","Binary","0","0","MO"
"14","115","115","40","0.1","0","Binary","0","0","MO"
"15","226","226","40","0.1","0","Binary","0","0","MO"
"16","114","117","40","0.1","0","Binary","0","0","MO"
"17","62","65","40","0.1","0","Binary","0","0","MO"
"18","107","107","40","0.1","0","Binary","0","0","MO"
"19","178","180","40","0.1","0","Binary","0","0","MO"
"20","111","111","40","0.1","0","Binary","0","0","MO"
"21","49","50","40","0.1","0","Binary","0","0","MO"
"22","160","160","40","0.1","0","Binary","0","0","MO"
"23","137","137","40","0.1","0","Binary","0","0","MO"
"24","137","137","40","0.1","0","Binary","0","0","MO"
"25","136","136","40","0.1","0","Binary","0","0","MO"
"26","114","114","40","0.1","0","Binary","0","0","MO"
"27","73","74","40","0.1","0","Binary","0","0","MO"
"28","106","106","40","0.1","0","Binary","0","0","MO"
"29","103","107","40","0.1","0","Binary","0","0","MO"
"30","96","98","40","0.1","0","Binary","0","0","MO"
"31","132","132","40","0.1","0","Binary","0","0","MO"
"32","134","146","40","0.1","0","Binary","0","0","MO"
"33","127","135","40","0.1","0","Binary","0","0","MO"
"34","248","249","40","0.1","0","Binary","0","0","MO"
"35","89","90","40","0.1","0","Binary","0","0","MO"
"36","123","123","40","0.1","0","Binary","0","0","MO"
"37","96","97","40","0.1","0","Binary","0","0","MO"
"38","105","105","40","0.1","0","Binary","0","0","MO"
"39","113","114","40","0.1","0","Binary","0","0","MO"
"40","129","132","40","0.1","0","Binary","0","0","MO"
"41","68","68","40","0.1","0","Binary","0","0","MO"
"42","111","111","40","0.1","0","Binary","0","0","MO"
"43","110","120","40","0.1","0","Binary","0","0","MO"
"44","112","114","40","0.1","0","Binary","0","0","MO"
"45","120","120","40","0.1","0","Binary","0","0","MO"
"46","89","92","40","0.1","0","Binary","0","0","MO"
"47","108","111","40","0.1","0","Binary","0","0","MO"
"48","80","80","40","0.1","0","Binary","0","0","MO"
"49","185","194","40","0.1","0","Binary","0","0","MO"
"50","186","189","40","0.1","0","Binary","0","0","MO"
"51","104","108","40","0.1","0","Binary","0","0","MO"
"52","123","123","40","0.1","0","Binary","0","0","MO"
"53","91","94","40","0.1","0","Binary","0","0","MO"
"54","90","91","40","0.1","0","Binary","0","0","MO"
"55","201","201","40","0.1","0","Binary","0","0","MO"
"56","110","110","40","0.1","0","Binary","0","0","MO"
"57","66","67","40","0.1","0","Binary","0","0","MO"
"58","72","72","40","0.1","0","Binary","0","0","MO"
"59","117","117","40","0.1","0","Binary","0","0","MO"
"60","106","106","40","0.1","0","Binary","0","0","MO"
"61","134","134","40","0.1","0","Binary","0","0","MO"
"62","143","143","40","0.1","0","Binary","0","0","MO"
"63","169","169","40","0.1","0","Binary","0","0","MO"
"64","55","62","40","0.1","0","Binary","0","0","MO"
"65","175","175","40","0.1","0","Binary","0","0","MO"
"66","106","106","40","0.1","0","Binary","0","0","MO"
"67","61","61","40","0.1","0","Binary","0","0","MO"
"68","132","134","40","0.1","0","Binary","0","0","MO"
"69","133","133","40","0.1","0","Binary","0","0","MO"
"70","120","120","40","0.1","0","Binary","0","0","MO"
"71","240","240","40","0.1","0","Binary","0","0","MO"
"72","198","201","40","0.1","0","Binary","0","0","MO"
"73","162","162","40","0.1","0","Binary","0","0","MO"
"74","94","94","40","0.1","0","Binary","0","0","MO"
"75","111","111","40","0.1","0","Binary","0","0","MO"
"76","135","135","40","0.1","0","Binary","0","0","MO"
"77","197","197","40","0.1","0","Binary","0","0","MO"
"78","125","125","40","0.1","0","Binary","0","0","MO"
"79","109","109","40","0.1","0","Binary","0","0","MO"
"80","228","228","40","0.1","0","Binary","0","0","MO"
"81","129","129","40","0.1","0","Binary","0","0","MO"
"82","79","85","40","0.1","0","Binary","0","0","MO"
"83","192","192","40","0.1","0","Binary","0","0","MO"
"84","77","79","40","0.1","0","Binary","0","0","MO"
"85","134","135","40","0.1","0","Binary","0","0","MO"
"86","92","92","40","0.1","0","Binary","0","0","MO"
"87","74","77","40","0.1","0","Binary","0","0","MO"
"88","162","162","40","0.1","0","Binary","0","0","MO"
"89","97","97","40","0.1","0","Binary","0","0","MO"
"90","101","102","40","0.1","0","Binary","0","0","MO"
"91","157","157","40","0.1","0","Binary","0","0","MO"
"92","142","157","40","0.1","0","Binary","0","0","MO"
"93","107","115","40","0.1","0","Binary","0","0","MO"
"94","159","161","40","0.1","0","Binary","0","0","MO"
"95","125","125","40","0.1","0","Binary","0","0","MO"
"96","215","217","40","0.1","0","Binary","0","0","MO"
"97","146","148","40","0.1","0","Binary","0","0","MO"
"98","85","85","40","0.1","0","Binary","0","0","MO"
"99","121","121","40","0.1","0","Binary","0","0","MO"
"100","78","85","40","0.1","0","Binary","0","0","MO"
