"","inferred_pair","true_pair","sites","error","missing_index","Genotype","lost_rate","lost_br","Method"
"1","168","174","80","0.1","0","Binary","0","0","MO"
"2","203","203","80","0.1","0","Binary","0","0","MO"
"3","231","247","80","0.1","0","Binary","0","0","MO"
"4","193","193","80","0.1","0","Binary","0","0","MO"
"5","147","156","80","0.1","0","Binary","0","0","MO"
"6","108","114","80","0.1","0","Binary","0","0","MO"
"7","164","179","80","0.1","0","Binary","0","0","MO"
"8","177","177","80","0.1","0","Binary","0","0","MO"
"9","202","202","80","0.1","0","Binary","0","0","MO"
"10","199","209","80","0.1","0","Binary","0","0","MO"
"11","166","166","80","0.1","0","Binary","0","0","MO"
"12","237","237","80","0.1","0","Binary","0","0","MO"
"13","162","162","80","0.1","0","Binary","0","0","MO"
"14","252","272","80","0.1","0","Binary","0","0","MO"
"15","183","183","80","0.1","0","Binary","0","0","MO"
"16","256","313","80","0.1","0","Binary","0","0","MO"
"17","221","221","80","0.1","0","Binary","0","0","MO"
"18","155","155","80","0.1","0","Binary","0","0","MO"
"19","250","257","80","0.1","0","Binary","0","0","MO"
"20","118","125","80","0.1","0","Binary","0","0","MO"
"21","258","269","80","0.1","0","Binary","0","0","MO"
"22","163","163","80","0.1","0","Binary","0","0","MO"
"23","207","208","80","0.1","0","Binary","0","0","MO"
"24","137","147","80","0.1","0","Binary","0","0","MO"
"25","199","201","80","0.1","0","Binary","0","0","MO"
"26","236","278","80","0.1","0","Binary","0","0","MO"
"27","174","174","80","0.1","0","Binary","0","0","MO"
"28","188","188","80","0.1","0","Binary","0","0","MO"
"29","188","203","80","0.1","0","Binary","0","0","MO"
"30","200","200","80","0.1","0","Binary","0","0","MO"
"31","170","177","80","0.1","0","Binary","0","0","MO"
"32","216","216","80","0.1","0","Binary","0","0","MO"
"33","233","260","80","0.1","0","Binary","0","0","MO"
"34","174","184","80","0.1","0","Binary","0","0","MO"
"35","162","165","80","0.1","0","Binary","0","0","MO"
"36","208","218","80","0.1","0","Binary","0","0","MO"
"37","164","164","80","0.1","0","Binary","0","0","MO"
"38","238","240","80","0.1","0","Binary","0","0","MO"
"39","246","246","80","0.1","0","Binary","0","0","MO"
"40","321","351","80","0.1","0","Binary","0","0","MO"
"41","161","165","80","0.1","0","Binary","0","0","MO"
"42","188","188","80","0.1","0","Binary","0","0","MO"
"43","111","113","80","0.1","0","Binary","0","0","MO"
"44","148","148","80","0.1","0","Binary","0","0","MO"
"45","145","150","80","0.1","0","Binary","0","0","MO"
"46","254","260","80","0.1","0","Binary","0","0","MO"
"47","149","158","80","0.1","0","Binary","0","0","MO"
"48","179","187","80","0.1","0","Binary","0","0","MO"
"49","177","182","80","0.1","0","Binary","0","0","MO"
"50","225","225","80","0.1","0","Binary","0","0","MO"
"51","229","230","80","0.1","0","Binary","0","0","MO"
"52","202","202","80","0.1","0","Binary","0","0","MO"
"53","205","230","80","0.1","0","Binary","0","0","MO"
"54","156","161","80","0.1","0","Binary","0","0","MO"
"55","178","178","80","0.1","0","Binary","0","0","MO"
"56","185","185","80","0.1","0","Binary","0","0","MO"
"57","272","272","80","0.1","0","Binary","0","0","MO"
"58","213","213","80","0.1","0","Binary","0","0","MO"
"59","249","249","80","0.1","0","Binary","0","0","MO"
"60","223","227","80","0.1","0","Binary","0","0","MO"
"61","277","283","80","0.1","0","Binary","0","0","MO"
"62","123","137","80","0.1","0","Binary","0","0","MO"
"63","233","233","80","0.1","0","Binary","0","0","MO"
"64","139","196","80","0.1","0","Binary","0","0","MO"
"65","214","216","80","0.1","0","Binary","0","0","MO"
"66","202","210","80","0.1","0","Binary","0","0","MO"
"67","220","235","80","0.1","0","Binary","0","0","MO"
"68","239","241","80","0.1","0","Binary","0","0","MO"
"69","145","151","80","0.1","0","Binary","0","0","MO"
"70","221","237","80","0.1","0","Binary","0","0","MO"
"71","286","292","80","0.1","0","Binary","0","0","MO"
"72","374","374","80","0.1","0","Binary","0","0","MO"
"73","236","270","80","0.1","0","Binary","0","0","MO"
"74","215","228","80","0.1","0","Binary","0","0","MO"
"75","172","179","80","0.1","0","Binary","0","0","MO"
"76","211","211","80","0.1","0","Binary","0","0","MO"
"77","133","144","80","0.1","0","Binary","0","0","MO"
"78","163","181","80","0.1","0","Binary","0","0","MO"
"79","205","205","80","0.1","0","Binary","0","0","MO"
"80","140","144","80","0.1","0","Binary","0","0","MO"
"81","198","199","80","0.1","0","Binary","0","0","MO"
"82","150","155","80","0.1","0","Binary","0","0","MO"
"83","179","179","80","0.1","0","Binary","0","0","MO"
"84","240","240","80","0.1","0","Binary","0","0","MO"
"85","218","220","80","0.1","0","Binary","0","0","MO"
"86","226","226","80","0.1","0","Binary","0","0","MO"
"87","166","183","80","0.1","0","Binary","0","0","MO"
"88","171","175","80","0.1","0","Binary","0","0","MO"
"89","218","248","80","0.1","0","Binary","0","0","MO"
"90","138","139","80","0.1","0","Binary","0","0","MO"
"91","178","178","80","0.1","0","Binary","0","0","MO"
"92","114","115","80","0.1","0","Binary","0","0","MO"
"93","230","234","80","0.1","0","Binary","0","0","MO"
"94","168","218","80","0.1","0","Binary","0","0","MO"
"95","208","208","80","0.1","0","Binary","0","0","MO"
"96","116","118","80","0.1","0","Binary","0","0","MO"
"97","246","250","80","0.1","0","Binary","0","0","MO"
"98","225","232","80","0.1","0","Binary","0","0","MO"
"99","221","221","80","0.1","0","Binary","0","0","MO"
"100","159","163","80","0.1","0","Binary","0","0","MO"
