"","inferred_pair","true_pair","sites","error","missing_index","Genotype","lost_rate","lost_br","Method"
"1","166","174","80","0.2","0","Binary","0","0","MO"
"2","201","203","80","0.2","0","Binary","0","0","MO"
"3","229","247","80","0.2","0","Binary","0","0","MO"
"4","164","193","80","0.2","0","Binary","0","0","MO"
"5","130","156","80","0.2","0","Binary","0","0","MO"
"6","107","114","80","0.2","0","Binary","0","0","MO"
"7","164","179","80","0.2","0","Binary","0","0","MO"
"8","176","177","80","0.2","0","Binary","0","0","MO"
"9","202","202","80","0.2","0","Binary","0","0","MO"
"10","182","209","80","0.2","0","Binary","0","0","MO"
"11","141","166","80","0.2","0","Binary","0","0","MO"
"12","231","237","80","0.2","0","Binary","0","0","MO"
"13","162","162","80","0.2","0","Binary","0","0","MO"
"14","250","272","80","0.2","0","Binary","0","0","MO"
"15","178","183","80","0.2","0","Binary","0","0","MO"
"16","247","313","80","0.2","0","Binary","0","0","MO"
"17","208","221","80","0.2","0","Binary","0","0","MO"
"18","143","155","80","0.2","0","Binary","0","0","MO"
"19","247","257","80","0.2","0","Binary","0","0","MO"
"20","118","125","80","0.2","0","Binary","0","0","MO"
"21","246","269","80","0.2","0","Binary","0","0","MO"
"22","156","163","80","0.2","0","Binary","0","0","MO"
"23","200","208","80","0.2","0","Binary","0","0","MO"
"24","137","147","80","0.2","0","Binary","0","0","MO"
"25","199","201","80","0.2","0","Binary","0","0","MO"
"26","227","278","80","0.2","0","Binary","0","0","MO"
"27","172","174","80","0.2","0","Binary","0","0","MO"
"28","188","188","80","0.2","0","Binary","0","0","MO"
"29","169","203","80","0.2","0","Binary","0","0","MO"
"30","200","200","80","0.2","0","Binary","0","0","MO"
"31","168","177","80","0.2","0","Binary","0","0","MO"
"32","203","216","80","0.2","0","Binary","0","0","MO"
"33","222","260","80","0.2","0","Binary","0","0","MO"
"34","166","184","80","0.2","0","Binary","0","0","MO"
"35","161","165","80","0.2","0","Binary","0","0","MO"
"36","198","218","80","0.2","0","Binary","0","0","MO"
"37","158","164","80","0.2","0","Binary","0","0","MO"
"38","236","240","80","0.2","0","Binary","0","0","MO"
"39","230","246","80","0.2","0","Binary","0","0","MO"
"40","321","351","80","0.2","0","Binary","0","0","MO"
"41","154","165","80","0.2","0","Binary","0","0","MO"
"42","179","188","80","0.2","0","Binary","0","0","MO"
"43","110","113","80","0.2","0","Binary","0","0","MO"
"44","148","148","80","0.2","0","Binary","0","0","MO"
"45","140","150","80","0.2","0","Binary","0","0","MO"
"46","251","260","80","0.2","0","Binary","0","0","MO"
"47","137","158","80","0.2","0","Binary","0","0","MO"
"48","170","187","80","0.2","0","Binary","0","0","MO"
"49","177","182","80","0.2","0","Binary","0","0","MO"
"50","208","225","80","0.2","0","Binary","0","0","MO"
"51","223","230","80","0.2","0","Binary","0","0","MO"
"52","202","202","80","0.2","0","Binary","0","0","MO"
"53","205","230","80","0.2","0","Binary","0","0","MO"
"54","150","161","80","0.2","0","Binary","0","0","MO"
"55","173","178","80","0.2","0","Binary","0","0","MO"
"56","183","185","80","0.2","0","Binary","0","0","MO"
"57","272","272","80","0.2","0","Binary","0","0","MO"
"58","191","213","80","0.2","0","Binary","0","0","MO"
"59","248","249","80","0.2","0","Binary","0","0","MO"
"60","222","227","80","0.2","0","Binary","0","0","MO"
"61","274","283","80","0.2","0","Binary","0","0","MO"
"62","122","137","80","0.2","0","Binary","0","0","MO"
"63","207","233","80","0.2","0","Binary","0","0","MO"
"64","139","196","80","0.2","0","Binary","0","0","MO"
"65","204","216","80","0.2","0","Binary","0","0","MO"
"66","198","210","80","0.2","0","Binary","0","0","MO"
"67","196","235","80","0.2","0","Binary","0","0","MO"
"68","222","241","80","0.2","0","Binary","0","0","MO"
"69","134","151","80","0.2","0","Binary","0","0","MO"
"70","210","237","80","0.2","0","Binary","0","0","MO"
"71","279","292","80","0.2","0","Binary","0","0","MO"
"72","343","374","80","0.2","0","Binary","0","0","MO"
"73","231","270","80","0.2","0","Binary","0","0","MO"
"74","214","228","80","0.2","0","Binary","0","0","MO"
"75","172","179","80","0.2","0","Binary","0","0","MO"
"76","211","211","80","0.2","0","Binary","0","0","MO"
"77","126","144","80","0.2","0","Binary","0","0","MO"
"78","163","181","80","0.2","0","Binary","0","0","MO"
"79","168","205","80","0.2","0","Binary","0","0","MO"
"80","127","144","80","0.2","0","Binary","0","0","MO"
"81","191","199","80","0.2","0","Binary","0","0","MO"
"82","140","155","80","0.2","0","Binary","0","0","MO"
"83","167","179","80","0.2","0","Binary","0","0","MO"
"84","220","240","80","0.2","0","Binary","0","0","MO"
"85","206","220","80","0.2","0","Binary","0","0","MO"
"86","223","226","80","0.2","0","Binary","0","0","MO"
"87","162","183","80","0.2","0","Binary","0","0","MO"
"88","152","175","80","0.2","0","Binary","0","0","MO"
"89","215","248","80","0.2","0","Binary","0","0","MO"
"90","133","139","80","0.2","0","Binary","0","0","MO"
"91","177","178","80","0.2","0","Binary","0","0","MO"
"92","107","115","80","0.2","0","Binary","0","0","MO"
"93","227","234","80","0.2","0","Binary","0","0","MO"
"94","168","218","80","0.2","0","Binary","0","0","MO"
"95","207","208","80","0.2","0","Binary","0","0","MO"
"96","116","118","80","0.2","0","Binary","0","0","MO"
"97","243","250","80","0.2","0","Binary","0","0","MO"
"98","220","232","80","0.2","0","Binary","0","0","MO"
"99","205","221","80","0.2","0","Binary","0","0","MO"
"100","155","163","80","0.2","0","Binary","0","0","MO"
