"","inferred_pair","true_pair","sites","error","missing_index","Genotype","lost_rate","lost_br","Method"
"1","102","122","40","0.2","0","Ternary","0","0","MO"
"2","172","178","40","0.2","0","Ternary","0","0","MO"
"3","151","155","40","0.2","0","Ternary","0","0","MO"
"4","113","114","40","0.2","0","Ternary","0","0","MO"
"5","115","116","40","0.2","0","Ternary","0","0","MO"
"6","67","67","40","0.2","0","Ternary","0","0","MO"
"7","99","108","40","0.2","0","Ternary","0","0","MO"
"8","108","108","40","0.2","0","Ternary","0","0","MO"
"9","246","246","40","0.2","0","Ternary","0","0","MO"
"10","147","155","40","0.2","0","Ternary","0","0","MO"
"11","155","157","40","0.2","0","Ternary","0","0","MO"
"12","129","129","40","0.2","0","Ternary","0","0","MO"
"13","164","173","40","0.2","0","Ternary","0","0","MO"
"14","109","115","40","0.2","0","Ternary","0","0","MO"
"15","226","226","40","0.2","0","Ternary","0","0","MO"
"16","114","117","40","0.2","0","Ternary","0","0","MO"
"17","62","65","40","0.2","0","Ternary","0","0","MO"
"18","91","107","40","0.2","0","Ternary","0","0","MO"
"19","176","180","40","0.2","0","Ternary","0","0","MO"
"20","111","111","40","0.2","0","Ternary","0","0","MO"
"21","41","50","40","0.2","0","Ternary","0","0","MO"
"22","160","160","40","0.2","0","Ternary","0","0","MO"
"23","137","137","40","0.2","0","Ternary","0","0","MO"
"24","137","137","40","0.2","0","Ternary","0","0","MO"
"25","130","136","40","0.2","0","Ternary","0","0","MO"
"26","114","114","40","0.2","0","Ternary","0","0","MO"
"27","71","74","40","0.2","0","Ternary","0","0","MO"
"28","106","106","40","0.2","0","Ternary","0","0","MO"
"29","103","107","40","0.2","0","Ternary","0","0","MO"
"30","95","98","40","0.2","0","Ternary","0","0","MO"
"31","128","132","40","0.2","0","Ternary","0","0","MO"
"32","131","146","40","0.2","0","Ternary","0","0","MO"
"33","127","135","40","0.2","0","Ternary","0","0","MO"
"34","248","249","40","0.2","0","Ternary","0","0","MO"
"35","89","90","40","0.2","0","Ternary","0","0","MO"
"36","123","123","40","0.2","0","Ternary","0","0","MO"
"37","95","97","40","0.2","0","Ternary","0","0","MO"
"38","105","105","40","0.2","0","Ternary","0","0","MO"
"39","111","114","40","0.2","0","Ternary","0","0","MO"
"40","124","132","40","0.2","0","Ternary","0","0","MO"
"41","68","68","40","0.2","0","Ternary","0","0","MO"
"42","110","111","40","0.2","0","Ternary","0","0","MO"
"43","108","120","40","0.2","0","Ternary","0","0","MO"
"44","109","114","40","0.2","0","Ternary","0","0","MO"
"45","117","120","40","0.2","0","Ternary","0","0","MO"
"46","85","92","40","0.2","0","Ternary","0","0","MO"
"47","108","111","40","0.2","0","Ternary","0","0","MO"
"48","75","80","40","0.2","0","Ternary","0","0","MO"
"49","179","194","40","0.2","0","Ternary","0","0","MO"
"50","186","189","40","0.2","0","Ternary","0","0","MO"
"51","103","108","40","0.2","0","Ternary","0","0","MO"
"52","113","123","40","0.2","0","Ternary","0","0","MO"
"53","88","94","40","0.2","0","Ternary","0","0","MO"
"54","83","91","40","0.2","0","Ternary","0","0","MO"
"55","192","201","40","0.2","0","Ternary","0","0","MO"
"56","110","110","40","0.2","0","Ternary","0","0","MO"
"57","63","67","40","0.2","0","Ternary","0","0","MO"
"58","71","72","40","0.2","0","Ternary","0","0","MO"
"59","109","117","40","0.2","0","Ternary","0","0","MO"
"60","106","106","40","0.2","0","Ternary","0","0","MO"
"61","134","134","40","0.2","0","Ternary","0","0","MO"
"62","143","143","40","0.2","0","Ternary","0","0","MO"
"63","169","169","40","0.2","0","Ternary","0","0","MO"
"64","54","62","40","0.2","0","Ternary","0","0","MO"
"65","174","175","40","0.2","0","Ternary","0","0","MO"
"66","106","106","40","0.2","0","Ternary","0","0","MO"
"67","61","61","40","0.2","0","Ternary","0","0","MO"
"68","131","134","40","0.2","0","Ternary","0","0","MO"
"69","133","133","40","0.2","0","Ternary","0","0","MO"
"70","119","120","40","0.2","0","Ternary","0","0","MO"
"71","240","240","40","0.2","0","Ternary","0","0","MO"
"72","198","201","40","0.2","0","Ternary","0","0","MO"
"73","162","162","40","0.2","0","Ternary","0","0","MO"
"74","94","94","40","0.2","0","Ternary","0","0","MO"
"75","111","111","40","0.2","0","Ternary","0","0","MO"
"76","135","135","40","0.2","0","Ternary","0","0","MO"
"77","197","197","40","0.2","0","Ternary","0","0","MO"
"78","125","125","40","0.2","0","Ternary","0","0","MO"
"79","109","109","40","0.2","0","Ternary","0","0","MO"
"80","228","228","40","0.2","0","Ternary","0","0","MO"
"81","129","129","40","0.2","0","Ternary","0","0","MO"
"82","75","85","40","0.2","0","Ternary","0","0","MO"
"83","192","192","40","0.2","0","Ternary","0","0","MO"
"84","77","79","40","0.2","0","Ternary","0","0","MO"
"85","134","135","40","0.2","0","Ternary","0","0","MO"
"86","78","92","40","0.2","0","Ternary","0","0","MO"
"87","72","77","40","0.2","0","Ternary","0","0","MO"
"88","162","162","40","0.2","0","Ternary","0","0","MO"
"89","97","97","40","0.2","0","Ternary","0","0","MO"
"90","101","102","40","0.2","0","Ternary","0","0","MO"
"91","157","157","40","0.2","0","Ternary","0","0","MO"
"92","142","157","40","0.2","0","Ternary","0","0","MO"
"93","107","115","40","0.2","0","Ternary","0","0","MO"
"94","156","161","40","0.2","0","Ternary","0","0","MO"
"95","125","125","40","0.2","0","Ternary","0","0","MO"
"96","215","217","40","0.2","0","Ternary","0","0","MO"
"97","139","148","40","0.2","0","Ternary","0","0","MO"
"98","83","85","40","0.2","0","Ternary","0","0","MO"
"99","121","121","40","0.2","0","Ternary","0","0","MO"
"100","77","85","40","0.2","0","Ternary","0","0","MO"
