"","inferred_pair","true_pair","sites","error","missing_index","Genotype","lost_rate","lost_br","Method"
"1","5","5","20","0.1","0","Ternary","0","0","MO"
"2","57","57","20","0.1","0","Ternary","0","0","MO"
"3","38","38","20","0.1","0","Ternary","0","0","MO"
"4","36","36","20","0.1","0","Ternary","0","0","MO"
"5","26","26","20","0.1","0","Ternary","0","0","MO"
"6","22","22","20","0.1","0","Ternary","0","0","MO"
"7","36","36","20","0.1","0","Ternary","0","0","MO"
"8","21","21","20","0.1","0","Ternary","0","0","MO"
"9","35","35","20","0.1","0","Ternary","0","0","MO"
"10","32","33","20","0.1","0","Ternary","0","0","MO"
"11","36","36","20","0.1","0","Ternary","0","0","MO"
"12","37","37","20","0.1","0","Ternary","0","0","MO"
"13","19","19","20","0.1","0","Ternary","0","0","MO"
"14","30","30","20","0.1","0","Ternary","0","0","MO"
"15","22","22","20","0.1","0","Ternary","0","0","MO"
"16","25","25","20","0.1","0","Ternary","0","0","MO"
"17","33","33","20","0.1","0","Ternary","0","0","MO"
"18","35","35","20","0.1","0","Ternary","0","0","MO"
"19","36","36","20","0.1","0","Ternary","0","0","MO"
"20","18","18","20","0.1","0","Ternary","0","0","MO"
"21","17","17","20","0.1","0","Ternary","0","0","MO"
"22","19","19","20","0.1","0","Ternary","0","0","MO"
"23","43","43","20","0.1","0","Ternary","0","0","MO"
"24","59","59","20","0.1","0","Ternary","0","0","MO"
"25","24","24","20","0.1","0","Ternary","0","0","MO"
"26","35","35","20","0.1","0","Ternary","0","0","MO"
"27","13","13","20","0.1","0","Ternary","0","0","MO"
"28","13","13","20","0.1","0","Ternary","0","0","MO"
"29","10","10","20","0.1","0","Ternary","0","0","MO"
"30","14","15","20","0.1","0","Ternary","0","0","MO"
"31","23","23","20","0.1","0","Ternary","0","0","MO"
"32","19","19","20","0.1","0","Ternary","0","0","MO"
"33","15","15","20","0.1","0","Ternary","0","0","MO"
"34","44","44","20","0.1","0","Ternary","0","0","MO"
"35","33","33","20","0.1","0","Ternary","0","0","MO"
"36","16","19","20","0.1","0","Ternary","0","0","MO"
"37","31","31","20","0.1","0","Ternary","0","0","MO"
"38","23","23","20","0.1","0","Ternary","0","0","MO"
"39","14","15","20","0.1","0","Ternary","0","0","MO"
"40","57","57","20","0.1","0","Ternary","0","0","MO"
"41","25","25","20","0.1","0","Ternary","0","0","MO"
"42","25","25","20","0.1","0","Ternary","0","0","MO"
"43","13","13","20","0.1","0","Ternary","0","0","MO"
"44","30","30","20","0.1","0","Ternary","0","0","MO"
"45","31","31","20","0.1","0","Ternary","0","0","MO"
"46","40","40","20","0.1","0","Ternary","0","0","MO"
"47","25","25","20","0.1","0","Ternary","0","0","MO"
"48","28","28","20","0.1","0","Ternary","0","0","MO"
"49","20","20","20","0.1","0","Ternary","0","0","MO"
"50","25","26","20","0.1","0","Ternary","0","0","MO"
"51","32","32","20","0.1","0","Ternary","0","0","MO"
"52","40","40","20","0.1","0","Ternary","0","0","MO"
"53","44","44","20","0.1","0","Ternary","0","0","MO"
"54","20","20","20","0.1","0","Ternary","0","0","MO"
"55","24","24","20","0.1","0","Ternary","0","0","MO"
"56","15","15","20","0.1","0","Ternary","0","0","MO"
"57","26","26","20","0.1","0","Ternary","0","0","MO"
"58","47","47","20","0.1","0","Ternary","0","0","MO"
"59","37","37","20","0.1","0","Ternary","0","0","MO"
"60","43","44","20","0.1","0","Ternary","0","0","MO"
"61","16","18","20","0.1","0","Ternary","0","0","MO"
"62","46","47","20","0.1","0","Ternary","0","0","MO"
"63","26","26","20","0.1","0","Ternary","0","0","MO"
"64","38","38","20","0.1","0","Ternary","0","0","MO"
"65","18","18","20","0.1","0","Ternary","0","0","MO"
"66","16","16","20","0.1","0","Ternary","0","0","MO"
"67","32","32","20","0.1","0","Ternary","0","0","MO"
"68","15","15","20","0.1","0","Ternary","0","0","MO"
"69","23","23","20","0.1","0","Ternary","0","0","MO"
"70","45","48","20","0.1","0","Ternary","0","0","MO"
"71","39","39","20","0.1","0","Ternary","0","0","MO"
"72","50","50","20","0.1","0","Ternary","0","0","MO"
"73","29","29","20","0.1","0","Ternary","0","0","MO"
"74","32","32","20","0.1","0","Ternary","0","0","MO"
"75","17","21","20","0.1","0","Ternary","0","0","MO"
"76","21","21","20","0.1","0","Ternary","0","0","MO"
"77","32","32","20","0.1","0","Ternary","0","0","MO"
"78","51","51","20","0.1","0","Ternary","0","0","MO"
"79","21","21","20","0.1","0","Ternary","0","0","MO"
"80","32","32","20","0.1","0","Ternary","0","0","MO"
"81","58","58","20","0.1","0","Ternary","0","0","MO"
"82","32","32","20","0.1","0","Ternary","0","0","MO"
"83","29","29","20","0.1","0","Ternary","0","0","MO"
"84","12","12","20","0.1","0","Ternary","0","0","MO"
"85","36","38","20","0.1","0","Ternary","0","0","MO"
"86","23","23","20","0.1","0","Ternary","0","0","MO"
"87","21","21","20","0.1","0","Ternary","0","0","MO"
"88","31","31","20","0.1","0","Ternary","0","0","MO"
"89","39","39","20","0.1","0","Ternary","0","0","MO"
"90","16","17","20","0.1","0","Ternary","0","0","MO"
"91","35","38","20","0.1","0","Ternary","0","0","MO"
"92","23","23","20","0.1","0","Ternary","0","0","MO"
"93","33","33","20","0.1","0","Ternary","0","0","MO"
"94","41","41","20","0.1","0","Ternary","0","0","MO"
"95","28","28","20","0.1","0","Ternary","0","0","MO"
"96","10","10","20","0.1","0","Ternary","0","0","MO"
"97","32","32","20","0.1","0","Ternary","0","0","MO"
"98","43","43","20","0.1","0","Ternary","0","0","MO"
"99","50","50","20","0.1","0","Ternary","0","0","MO"
"100","17","17","20","0.1","0","Ternary","0","0","MO"
