"","inferred_pair","true_pair","sites","error","missing_index","Genotype","lost_rate","lost_br","Method"
"1","4","4","20","0.05","0","Ternary","0","0","MO"
"2","18","18","20","0.05","0","Ternary","0","0","MO"
"3","17","17","20","0.05","0","Ternary","0","0","MO"
"4","13","13","20","0.05","0","Ternary","0","0","MO"
"5","21","21","20","0.05","0","Ternary","0","0","MO"
"6","13","13","20","0.05","0","Ternary","0","0","MO"
"7","13","13","20","0.05","0","Ternary","0","0","MO"
"8","10","10","20","0.05","0","Ternary","0","0","MO"
"9","6","6","20","0.05","0","Ternary","0","0","MO"
"10","20","20","20","0.05","0","Ternary","0","0","MO"
"11","11","11","20","0.05","0","Ternary","0","0","MO"
"12","16","16","20","0.05","0","Ternary","0","0","MO"
"13","14","14","20","0.05","0","Ternary","0","0","MO"
"14","13","15","20","0.05","0","Ternary","0","0","MO"
"15","22","22","20","0.05","0","Ternary","0","0","MO"
"16","19","19","20","0.05","0","Ternary","0","0","MO"
"17","17","17","20","0.05","0","Ternary","0","0","MO"
"18","8","8","20","0.05","0","Ternary","0","0","MO"
"19","7","7","20","0.05","0","Ternary","0","0","MO"
"20","5","5","20","0.05","0","Ternary","0","0","MO"
"21","14","14","20","0.05","0","Ternary","0","0","MO"
"22","13","13","20","0.05","0","Ternary","0","0","MO"
"23","12","12","20","0.05","0","Ternary","0","0","MO"
"24","10","10","20","0.05","0","Ternary","0","0","MO"
"25","18","18","20","0.05","0","Ternary","0","0","MO"
"26","8","8","20","0.05","0","Ternary","0","0","MO"
"27","23","23","20","0.05","0","Ternary","0","0","MO"
"28","12","12","20","0.05","0","Ternary","0","0","MO"
"29","13","13","20","0.05","0","Ternary","0","0","MO"
"30","7","7","20","0.05","0","Ternary","0","0","MO"
"31","9","9","20","0.05","0","Ternary","0","0","MO"
"32","13","13","20","0.05","0","Ternary","0","0","MO"
"33","10","10","20","0.05","0","Ternary","0","0","MO"
"34","13","13","20","0.05","0","Ternary","0","0","MO"
"35","19","19","20","0.05","0","Ternary","0","0","MO"
"36","11","11","20","0.05","0","Ternary","0","0","MO"
"37","32","32","20","0.05","0","Ternary","0","0","MO"
"38","14","14","20","0.05","0","Ternary","0","0","MO"
"39","12","12","20","0.05","0","Ternary","0","0","MO"
"40","8","8","20","0.05","0","Ternary","0","0","MO"
"41","16","16","20","0.05","0","Ternary","0","0","MO"
"42","10","10","20","0.05","0","Ternary","0","0","MO"
"43","28","28","20","0.05","0","Ternary","0","0","MO"
"44","6","7","20","0.05","0","Ternary","0","0","MO"
"45","16","16","20","0.05","0","Ternary","0","0","MO"
"46","8","8","20","0.05","0","Ternary","0","0","MO"
"47","9","9","20","0.05","0","Ternary","0","0","MO"
"48","32","32","20","0.05","0","Ternary","0","0","MO"
"49","9","9","20","0.05","0","Ternary","0","0","MO"
"50","22","22","20","0.05","0","Ternary","0","0","MO"
"51","4","4","20","0.05","0","Ternary","0","0","MO"
"52","11","11","20","0.05","0","Ternary","0","0","MO"
"53","8","8","20","0.05","0","Ternary","0","0","MO"
"54","7","9","20","0.05","0","Ternary","0","0","MO"
