"","inferred_pair","true_pair","sites","error","missing_index","Genotype","lost_rate","lost_br","Method"
"1","43","43","40","0.2","0","Ternary","0","0","MO"
"2","65","71","40","0.2","0","Ternary","0","0","MO"
"3","74","74","40","0.2","0","Ternary","0","0","MO"
"4","46","47","40","0.2","0","Ternary","0","0","MO"
"5","94","94","40","0.2","0","Ternary","0","0","MO"
"6","27","27","40","0.2","0","Ternary","0","0","MO"
"7","33","33","40","0.2","0","Ternary","0","0","MO"
"8","39","39","40","0.2","0","Ternary","0","0","MO"
"9","84","84","40","0.2","0","Ternary","0","0","MO"
"10","48","52","40","0.2","0","Ternary","0","0","MO"
"11","35","37","40","0.2","0","Ternary","0","0","MO"
"12","57","57","40","0.2","0","Ternary","0","0","MO"
"13","44","47","40","0.2","0","Ternary","0","0","MO"
"14","48","54","40","0.2","0","Ternary","0","0","MO"
"15","59","59","40","0.2","0","Ternary","0","0","MO"
"16","78","82","40","0.2","0","Ternary","0","0","MO"
"17","23","26","40","0.2","0","Ternary","0","0","MO"
"18","67","67","40","0.2","0","Ternary","0","0","MO"
"19","45","47","40","0.2","0","Ternary","0","0","MO"
"20","49","49","40","0.2","0","Ternary","0","0","MO"
"21","29","37","40","0.2","0","Ternary","0","0","MO"
"22","76","78","40","0.2","0","Ternary","0","0","MO"
"23","25","25","40","0.2","0","Ternary","0","0","MO"
"24","51","51","40","0.2","0","Ternary","0","0","MO"
"25","123","123","40","0.2","0","Ternary","0","0","MO"
"26","72","72","40","0.2","0","Ternary","0","0","MO"
"27","35","38","40","0.2","0","Ternary","0","0","MO"
"28","59","59","40","0.2","0","Ternary","0","0","MO"
"29","34","38","40","0.2","0","Ternary","0","0","MO"
"30","40","45","40","0.2","0","Ternary","0","0","MO"
"31","41","41","40","0.2","0","Ternary","0","0","MO"
"32","47","47","40","0.2","0","Ternary","0","0","MO"
"33","50","58","40","0.2","0","Ternary","0","0","MO"
"34","52","52","40","0.2","0","Ternary","0","0","MO"
"35","29","30","40","0.2","0","Ternary","0","0","MO"
"36","40","40","40","0.2","0","Ternary","0","0","MO"
"37","40","42","40","0.2","0","Ternary","0","0","MO"
"38","72","72","40","0.2","0","Ternary","0","0","MO"
"39","42","43","40","0.2","0","Ternary","0","0","MO"
"40","55","55","40","0.2","0","Ternary","0","0","MO"
"41","52","52","40","0.2","0","Ternary","0","0","MO"
"42","45","46","40","0.2","0","Ternary","0","0","MO"
"43","76","87","40","0.2","0","Ternary","0","0","MO"
"44","63","65","40","0.2","0","Ternary","0","0","MO"
"45","29","29","40","0.2","0","Ternary","0","0","MO"
"46","40","42","40","0.2","0","Ternary","0","0","MO"
"47","57","60","40","0.2","0","Ternary","0","0","MO"
"48","33","37","40","0.2","0","Ternary","0","0","MO"
"49","78","88","40","0.2","0","Ternary","0","0","MO"
"50","98","101","40","0.2","0","Ternary","0","0","MO"
"51","58","63","40","0.2","0","Ternary","0","0","MO"
"52","50","60","40","0.2","0","Ternary","0","0","MO"
"53","36","38","40","0.2","0","Ternary","0","0","MO"
"54","41","49","40","0.2","0","Ternary","0","0","MO"
"55","93","93","40","0.2","0","Ternary","0","0","MO"
"56","54","54","40","0.2","0","Ternary","0","0","MO"
"57","40","45","40","0.2","0","Ternary","0","0","MO"
"58","48","48","40","0.2","0","Ternary","0","0","MO"
"59","40","45","40","0.2","0","Ternary","0","0","MO"
"60","33","33","40","0.2","0","Ternary","0","0","MO"
"61","61","61","40","0.2","0","Ternary","0","0","MO"
"62","51","51","40","0.2","0","Ternary","0","0","MO"
"63","65","65","40","0.2","0","Ternary","0","0","MO"
"64","27","35","40","0.2","0","Ternary","0","0","MO"
"65","66","67","40","0.2","0","Ternary","0","0","MO"
"66","42","42","40","0.2","0","Ternary","0","0","MO"
"67","55","55","40","0.2","0","Ternary","0","0","MO"
"68","30","35","40","0.2","0","Ternary","0","0","MO"
