"","inferred_pair","true_pair","sites","error","missing_index","Genotype","lost_rate","lost_br","Method"
"1","4","4","20","0.1","0","Ternary","0","0","MO"
"2","18","18","20","0.1","0","Ternary","0","0","MO"
"3","21","21","20","0.1","0","Ternary","0","0","MO"
"4","14","14","20","0.1","0","Ternary","0","0","MO"
"5","6","6","20","0.1","0","Ternary","0","0","MO"
"6","13","13","20","0.1","0","Ternary","0","0","MO"
"7","22","22","20","0.1","0","Ternary","0","0","MO"
"8","15","15","20","0.1","0","Ternary","0","0","MO"
"9","23","23","20","0.1","0","Ternary","0","0","MO"
"10","14","15","20","0.1","0","Ternary","0","0","MO"
"11","10","10","20","0.1","0","Ternary","0","0","MO"
"12","12","12","20","0.1","0","Ternary","0","0","MO"
"13","15","15","20","0.1","0","Ternary","0","0","MO"
"14","23","23","20","0.1","0","Ternary","0","0","MO"
"15","9","9","20","0.1","0","Ternary","0","0","MO"
"16","12","12","20","0.1","0","Ternary","0","0","MO"
"17","9","9","20","0.1","0","Ternary","0","0","MO"
"18","20","20","20","0.1","0","Ternary","0","0","MO"
"19","9","9","20","0.1","0","Ternary","0","0","MO"
"20","7","7","20","0.1","0","Ternary","0","0","MO"
"21","13","13","20","0.1","0","Ternary","0","0","MO"
"22","9","9","20","0.1","0","Ternary","0","0","MO"
"23","17","17","20","0.1","0","Ternary","0","0","MO"
"24","18","18","20","0.1","0","Ternary","0","0","MO"
"25","24","24","20","0.1","0","Ternary","0","0","MO"
"26","5","5","20","0.1","0","Ternary","0","0","MO"
"27","6","6","20","0.1","0","Ternary","0","0","MO"
"28","10","10","20","0.1","0","Ternary","0","0","MO"
"29","6","6","20","0.1","0","Ternary","0","0","MO"
"30","10","11","20","0.1","0","Ternary","0","0","MO"
"31","15","15","20","0.1","0","Ternary","0","0","MO"
"32","8","8","20","0.1","0","Ternary","0","0","MO"
"33","9","9","20","0.1","0","Ternary","0","0","MO"
"34","18","18","20","0.1","0","Ternary","0","0","MO"
"35","9","9","20","0.1","0","Ternary","0","0","MO"
"36","12","15","20","0.1","0","Ternary","0","0","MO"
"37","18","18","20","0.1","0","Ternary","0","0","MO"
"38","6","6","20","0.1","0","Ternary","0","0","MO"
