"","inferred_pair","true_pair","sites","error","missing_index","Genotype","lost_rate","lost_br","Method"
"1","43","43","40","0.1","0","Ternary","0","0","MO"
"2","71","71","40","0.1","0","Ternary","0","0","MO"
"3","74","74","40","0.1","0","Ternary","0","0","MO"
"4","47","47","40","0.1","0","Ternary","0","0","MO"
"5","94","94","40","0.1","0","Ternary","0","0","MO"
"6","27","27","40","0.1","0","Ternary","0","0","MO"
"7","33","33","40","0.1","0","Ternary","0","0","MO"
"8","39","39","40","0.1","0","Ternary","0","0","MO"
"9","84","84","40","0.1","0","Ternary","0","0","MO"
"10","52","52","40","0.1","0","Ternary","0","0","MO"
"11","37","37","40","0.1","0","Ternary","0","0","MO"
"12","57","57","40","0.1","0","Ternary","0","0","MO"
"13","44","47","40","0.1","0","Ternary","0","0","MO"
"14","54","54","40","0.1","0","Ternary","0","0","MO"
"15","59","59","40","0.1","0","Ternary","0","0","MO"
"16","78","82","40","0.1","0","Ternary","0","0","MO"
"17","25","26","40","0.1","0","Ternary","0","0","MO"
"18","67","67","40","0.1","0","Ternary","0","0","MO"
"19","47","47","40","0.1","0","Ternary","0","0","MO"
"20","49","49","40","0.1","0","Ternary","0","0","MO"
"21","36","37","40","0.1","0","Ternary","0","0","MO"
"22","78","78","40","0.1","0","Ternary","0","0","MO"
"23","25","25","40","0.1","0","Ternary","0","0","MO"
"24","51","51","40","0.1","0","Ternary","0","0","MO"
"25","123","123","40","0.1","0","Ternary","0","0","MO"
"26","72","72","40","0.1","0","Ternary","0","0","MO"
"27","37","38","40","0.1","0","Ternary","0","0","MO"
"28","59","59","40","0.1","0","Ternary","0","0","MO"
"29","38","38","40","0.1","0","Ternary","0","0","MO"
"30","45","45","40","0.1","0","Ternary","0","0","MO"
"31","41","41","40","0.1","0","Ternary","0","0","MO"
"32","47","47","40","0.1","0","Ternary","0","0","MO"
"33","50","58","40","0.1","0","Ternary","0","0","MO"
"34","52","52","40","0.1","0","Ternary","0","0","MO"
"35","29","30","40","0.1","0","Ternary","0","0","MO"
"36","40","40","40","0.1","0","Ternary","0","0","MO"
"37","41","42","40","0.1","0","Ternary","0","0","MO"
"38","72","72","40","0.1","0","Ternary","0","0","MO"
"39","43","43","40","0.1","0","Ternary","0","0","MO"
"40","55","55","40","0.1","0","Ternary","0","0","MO"
"41","52","52","40","0.1","0","Ternary","0","0","MO"
"42","46","46","40","0.1","0","Ternary","0","0","MO"
"43","76","87","40","0.1","0","Ternary","0","0","MO"
"44","65","65","40","0.1","0","Ternary","0","0","MO"
"45","29","29","40","0.1","0","Ternary","0","0","MO"
"46","41","42","40","0.1","0","Ternary","0","0","MO"
"47","57","60","40","0.1","0","Ternary","0","0","MO"
"48","37","37","40","0.1","0","Ternary","0","0","MO"
"49","88","88","40","0.1","0","Ternary","0","0","MO"
"50","101","101","40","0.1","0","Ternary","0","0","MO"
"51","63","63","40","0.1","0","Ternary","0","0","MO"
"52","60","60","40","0.1","0","Ternary","0","0","MO"
"53","38","38","40","0.1","0","Ternary","0","0","MO"
"54","48","49","40","0.1","0","Ternary","0","0","MO"
"55","93","93","40","0.1","0","Ternary","0","0","MO"
"56","54","54","40","0.1","0","Ternary","0","0","MO"
"57","45","45","40","0.1","0","Ternary","0","0","MO"
"58","48","48","40","0.1","0","Ternary","0","0","MO"
"59","45","45","40","0.1","0","Ternary","0","0","MO"
"60","33","33","40","0.1","0","Ternary","0","0","MO"
"61","61","61","40","0.1","0","Ternary","0","0","MO"
"62","51","51","40","0.1","0","Ternary","0","0","MO"
"63","65","65","40","0.1","0","Ternary","0","0","MO"
"64","30","35","40","0.1","0","Ternary","0","0","MO"
"65","67","67","40","0.1","0","Ternary","0","0","MO"
"66","42","42","40","0.1","0","Ternary","0","0","MO"
"67","55","55","40","0.1","0","Ternary","0","0","MO"
"68","31","35","40","0.1","0","Ternary","0","0","MO"
"69","40","40","40","0.1","0","Ternary","0","0","MO"
"70","55","55","40","0.1","0","Ternary","0","0","MO"
"71","79","79","40","0.1","0","Ternary","0","0","MO"
"72","59","63","40","0.1","0","Ternary","0","0","MO"
"73","94","94","40","0.1","0","Ternary","0","0","MO"
"74","33","33","40","0.1","0","Ternary","0","0","MO"
"75","43","43","40","0.1","0","Ternary","0","0","MO"
"76","61","61","40","0.1","0","Ternary","0","0","MO"
"77","81","81","40","0.1","0","Ternary","0","0","MO"
"78","37","37","40","0.1","0","Ternary","0","0","MO"
"79","61","61","40","0.1","0","Ternary","0","0","MO"
"80","55","55","40","0.1","0","Ternary","0","0","MO"
"81","49","49","40","0.1","0","Ternary","0","0","MO"
"82","36","37","40","0.1","0","Ternary","0","0","MO"
"83","31","31","40","0.1","0","Ternary","0","0","MO"
"84","36","36","40","0.1","0","Ternary","0","0","MO"
"85","36","36","40","0.1","0","Ternary","0","0","MO"
"86","64","64","40","0.1","0","Ternary","0","0","MO"
"87","52","52","40","0.1","0","Ternary","0","0","MO"
"88","51","51","40","0.1","0","Ternary","0","0","MO"
