"","inferred_pair","true_pair","sites","error","missing_index","Genotype","lost_rate","lost_br","Method"
"1","122","122","40","0.05","0","Ternary","0","0","MO"
"2","110","110","40","0.05","0","Ternary","0","0","MO"
"3","142","142","40","0.05","0","Ternary","0","0","MO"
"4","121","121","40","0.05","0","Ternary","0","0","MO"
"5","127","127","40","0.05","0","Ternary","0","0","MO"
"6","119","119","40","0.05","0","Ternary","0","0","MO"
"7","125","125","40","0.05","0","Ternary","0","0","MO"
"8","108","108","40","0.05","0","Ternary","0","0","MO"
"9","80","80","40","0.05","0","Ternary","0","0","MO"
"10","102","102","40","0.05","0","Ternary","0","0","MO"
"11","120","120","40","0.05","0","Ternary","0","0","MO"
"12","81","83","40","0.05","0","Ternary","0","0","MO"
"13","256","256","40","0.05","0","Ternary","0","0","MO"
"14","69","69","40","0.05","0","Ternary","0","0","MO"
"15","95","95","40","0.05","0","Ternary","0","0","MO"
"16","255","256","40","0.05","0","Ternary","0","0","MO"
"17","79","79","40","0.05","0","Ternary","0","0","MO"
"18","162","162","40","0.05","0","Ternary","0","0","MO"
"19","135","135","40","0.05","0","Ternary","0","0","MO"
"20","73","73","40","0.05","0","Ternary","0","0","MO"
"21","137","137","40","0.05","0","Ternary","0","0","MO"
"22","195","195","40","0.05","0","Ternary","0","0","MO"
"23","129","129","40","0.05","0","Ternary","0","0","MO"
"24","117","117","40","0.05","0","Ternary","0","0","MO"
"25","86","86","40","0.05","0","Ternary","0","0","MO"
"26","115","121","40","0.05","0","Ternary","0","0","MO"
"27","87","87","40","0.05","0","Ternary","0","0","MO"
"28","285","285","40","0.05","0","Ternary","0","0","MO"
"29","181","181","40","0.05","0","Ternary","0","0","MO"
"30","88","88","40","0.05","0","Ternary","0","0","MO"
"31","91","91","40","0.05","0","Ternary","0","0","MO"
"32","182","182","40","0.05","0","Ternary","0","0","MO"
"33","119","119","40","0.05","0","Ternary","0","0","MO"
"34","79","79","40","0.05","0","Ternary","0","0","MO"
"35","212","214","40","0.05","0","Ternary","0","0","MO"
"36","161","161","40","0.05","0","Ternary","0","0","MO"
"37","207","207","40","0.05","0","Ternary","0","0","MO"
"38","108","108","40","0.05","0","Ternary","0","0","MO"
"39","77","77","40","0.05","0","Ternary","0","0","MO"
"40","73","73","40","0.05","0","Ternary","0","0","MO"
"41","142","142","40","0.05","0","Ternary","0","0","MO"
"42","98","98","40","0.05","0","Ternary","0","0","MO"
"43","173","173","40","0.05","0","Ternary","0","0","MO"
"44","117","117","40","0.05","0","Ternary","0","0","MO"
"45","161","161","40","0.05","0","Ternary","0","0","MO"
"46","133","133","40","0.05","0","Ternary","0","0","MO"
"47","189","189","40","0.05","0","Ternary","0","0","MO"
"48","83","83","40","0.05","0","Ternary","0","0","MO"
"49","78","78","40","0.05","0","Ternary","0","0","MO"
"50","55","55","40","0.05","0","Ternary","0","0","MO"
