"","inferred_pair","true_pair","sites","error","missing_index","Genotype","lost_rate","lost_br","Method"
"1","39","43","40","0.4","0","Ternary","0","0","MO"
"2","22","29","40","0.4","0","Ternary","0","0","MO"
"3","44","57","40","0.4","0","Ternary","0","0","MO"
"4","83","86","40","0.4","0","Ternary","0","0","MO"
"5","29","33","40","0.4","0","Ternary","0","0","MO"
"6","51","51","40","0.4","0","Ternary","0","0","MO"
"7","38","49","40","0.4","0","Ternary","0","0","MO"
"8","48","62","40","0.4","0","Ternary","0","0","MO"
"9","54","58","40","0.4","0","Ternary","0","0","MO"
"10","26","32","40","0.4","0","Ternary","0","0","MO"
"11","49","51","40","0.4","0","Ternary","0","0","MO"
"12","28","35","40","0.4","0","Ternary","0","0","MO"
"13","61","73","40","0.4","0","Ternary","0","0","MO"
"14","49","52","40","0.4","0","Ternary","0","0","MO"
"15","178","187","40","0.4","0","Ternary","0","0","MO"
"16","29","39","40","0.4","0","Ternary","0","0","MO"
"17","26","31","40","0.4","0","Ternary","0","0","MO"
"18","75","80","40","0.4","0","Ternary","0","0","MO"
"19","46","51","40","0.4","0","Ternary","0","0","MO"
"20","51","57","40","0.4","0","Ternary","0","0","MO"
"21","28","47","40","0.4","0","Ternary","0","0","MO"
"22","59","64","40","0.4","0","Ternary","0","0","MO"
"23","49","55","40","0.4","0","Ternary","0","0","MO"
"24","124","124","40","0.4","0","Ternary","0","0","MO"
"25","37","39","40","0.4","0","Ternary","0","0","MO"
"26","28","33","40","0.4","0","Ternary","0","0","MO"
"27","42","56","40","0.4","0","Ternary","0","0","MO"
"28","32","38","40","0.4","0","Ternary","0","0","MO"
"29","31","38","40","0.4","0","Ternary","0","0","MO"
"30","36","42","40","0.4","0","Ternary","0","0","MO"
"31","38","42","40","0.4","0","Ternary","0","0","MO"
"32","57","60","40","0.4","0","Ternary","0","0","MO"
"33","49","91","40","0.4","0","Ternary","0","0","MO"
"34","21","30","40","0.4","0","Ternary","0","0","MO"
"35","31","41","40","0.4","0","Ternary","0","0","MO"
"36","40","41","40","0.4","0","Ternary","0","0","MO"
"37","48","65","40","0.4","0","Ternary","0","0","MO"
"38","51","57","40","0.4","0","Ternary","0","0","MO"
"39","34","48","40","0.4","0","Ternary","0","0","MO"
"40","26","39","40","0.4","0","Ternary","0","0","MO"
"41","35","49","40","0.4","0","Ternary","0","0","MO"
"42","60","60","40","0.4","0","Ternary","0","0","MO"
"43","37","53","40","0.4","0","Ternary","0","0","MO"
"44","46","46","40","0.4","0","Ternary","0","0","MO"
"45","32","52","40","0.4","0","Ternary","0","0","MO"
"46","53","55","40","0.4","0","Ternary","0","0","MO"
"47","50","62","40","0.4","0","Ternary","0","0","MO"
"48","79","81","40","0.4","0","Ternary","0","0","MO"
"49","40","50","40","0.4","0","Ternary","0","0","MO"
"50","29","42","40","0.4","0","Ternary","0","0","MO"
"51","29","39","40","0.4","0","Ternary","0","0","MO"
"52","49","59","40","0.4","0","Ternary","0","0","MO"
"53","36","42","40","0.4","0","Ternary","0","0","MO"
"54","47","60","40","0.4","0","Ternary","0","0","MO"
"55","29","39","40","0.4","0","Ternary","0","0","MO"
"56","44","55","40","0.4","0","Ternary","0","0","MO"
"57","20","26","40","0.4","0","Ternary","0","0","MO"
"58","26","34","40","0.4","0","Ternary","0","0","MO"
"59","39","52","40","0.4","0","Ternary","0","0","MO"
"60","14","26","40","0.4","0","Ternary","0","0","MO"
"61","36","44","40","0.4","0","Ternary","0","0","MO"
"62","27","42","40","0.4","0","Ternary","0","0","MO"
"63","25","31","40","0.4","0","Ternary","0","0","MO"
"64","68","73","40","0.4","0","Ternary","0","0","MO"
"65","28","32","40","0.4","0","Ternary","0","0","MO"
"66","54","60","40","0.4","0","Ternary","0","0","MO"
"67","29","36","40","0.4","0","Ternary","0","0","MO"
"68","56","75","40","0.4","0","Ternary","0","0","MO"
"69","28","37","40","0.4","0","Ternary","0","0","MO"
"70","72","74","40","0.4","0","Ternary","0","0","MO"
"71","53","58","40","0.4","0","Ternary","0","0","MO"
"72","66","80","40","0.4","0","Ternary","0","0","MO"
"73","57","74","40","0.4","0","Ternary","0","0","MO"
"74","28","40","40","0.4","0","Ternary","0","0","MO"
"75","47","53","40","0.4","0","Ternary","0","0","MO"
"76","54","73","40","0.4","0","Ternary","0","0","MO"
"77","23","40","40","0.4","0","Ternary","0","0","MO"
"78","30","49","40","0.4","0","Ternary","0","0","MO"
"79","24","36","40","0.4","0","Ternary","0","0","MO"
"80","26","47","40","0.4","0","Ternary","0","0","MO"
"81","31","36","40","0.4","0","Ternary","0","0","MO"
"82","37","45","40","0.4","0","Ternary","0","0","MO"
"83","47","75","40","0.4","0","Ternary","0","0","MO"
"84","60","75","40","0.4","0","Ternary","0","0","MO"
"85","43","51","40","0.4","0","Ternary","0","0","MO"
"86","35","43","40","0.4","0","Ternary","0","0","MO"
"87","33","40","40","0.4","0","Ternary","0","0","MO"
"88","74","82","40","0.4","0","Ternary","0","0","MO"
"89","70","82","40","0.4","0","Ternary","0","0","MO"
"90","26","35","40","0.4","0","Ternary","0","0","MO"
"91","41","48","40","0.4","0","Ternary","0","0","MO"
"92","49","50","40","0.4","0","Ternary","0","0","MO"
"93","25","34","40","0.4","0","Ternary","0","0","MO"
