"","inferred_pair","true_pair","sites","error","missing_index","Genotype","lost_rate","lost_br","Method"
"1","53","122","40","0.4","0","Ternary","0","0","MO"
"2","53","66","40","0.4","0","Ternary","0","0","MO"
"3","63","107","40","0.4","0","Ternary","0","0","MO"
"4","121","143","40","0.4","0","Ternary","0","0","MO"
"5","46","66","40","0.4","0","Ternary","0","0","MO"
"6","110","122","40","0.4","0","Ternary","0","0","MO"
"7","71","96","40","0.4","0","Ternary","0","0","MO"
"8","123","145","40","0.4","0","Ternary","0","0","MO"
"9","84","136","40","0.4","0","Ternary","0","0","MO"
"10","117","134","40","0.4","0","Ternary","0","0","MO"
"11","96","134","40","0.4","0","Ternary","0","0","MO"
"12","165","185","40","0.4","0","Ternary","0","0","MO"
"13","72","102","40","0.4","0","Ternary","0","0","MO"
"14","138","165","40","0.4","0","Ternary","0","0","MO"
"15","357","381","40","0.4","0","Ternary","0","0","MO"
"16","42","99","40","0.4","0","Ternary","0","0","MO"
"17","39","68","40","0.4","0","Ternary","0","0","MO"
"18","180","221","40","0.4","0","Ternary","0","0","MO"
"19","52","65","40","0.4","0","Ternary","0","0","MO"
"20","110","132","40","0.4","0","Ternary","0","0","MO"
"21","188","210","40","0.4","0","Ternary","0","0","MO"
"22","102","126","40","0.4","0","Ternary","0","0","MO"
"23","118","135","40","0.4","0","Ternary","0","0","MO"
"24","171","185","40","0.4","0","Ternary","0","0","MO"
"25","43","58","40","0.4","0","Ternary","0","0","MO"
"26","103","119","40","0.4","0","Ternary","0","0","MO"
"27","64","90","40","0.4","0","Ternary","0","0","MO"
"28","80","96","40","0.4","0","Ternary","0","0","MO"
"29","47","84","40","0.4","0","Ternary","0","0","MO"
"30","85","93","40","0.4","0","Ternary","0","0","MO"
"31","61","97","40","0.4","0","Ternary","0","0","MO"
"32","83","105","40","0.4","0","Ternary","0","0","MO"
"33","53","99","40","0.4","0","Ternary","0","0","MO"
"34","32","46","40","0.4","0","Ternary","0","0","MO"
"35","42","62","40","0.4","0","Ternary","0","0","MO"
"36","130","144","40","0.4","0","Ternary","0","0","MO"
"37","84","124","40","0.4","0","Ternary","0","0","MO"
"38","154","176","40","0.4","0","Ternary","0","0","MO"
"39","84","133","40","0.4","0","Ternary","0","0","MO"
"40","37","74","40","0.4","0","Ternary","0","0","MO"
"41","58","88","40","0.4","0","Ternary","0","0","MO"
"42","79","95","40","0.4","0","Ternary","0","0","MO"
"43","127","150","40","0.4","0","Ternary","0","0","MO"
"44","91","100","40","0.4","0","Ternary","0","0","MO"
"45","122","161","40","0.4","0","Ternary","0","0","MO"
"46","102","120","40","0.4","0","Ternary","0","0","MO"
"47","103","133","40","0.4","0","Ternary","0","0","MO"
"48","125","155","40","0.4","0","Ternary","0","0","MO"
