"","X1","X2","X3","X4","X5","X6","X7","X8","X9"
"1","0","20","0.05","0.01","0","Binary","0","0","MO"
"2","0","20","0.05","0.01","0","Binary","0","0","MO"
"3","0","20","0.05","0.01","0","Binary","0","0","MO"
"4","0","20","0.05","0.01","0","Binary","0","0","MO"
"5","0","20","0.05","0.01","0","Binary","0","0","MO"
"6","0","20","0.05","0.01","0","Binary","0","0","MO"
"7","0","20","0.05","0.01","0","Binary","0","0","MO"
"8","0","20","0.05","0.01","0","Binary","0","0","MO"
"9","0","20","0.05","0.01","0","Binary","0","0","MO"
"10","0","20","0.05","0.01","0","Binary","0","0","MO"
"11","0","20","0.05","0.01","0","Binary","0","0","MO"
"12","0","20","0.05","0.01","0","Binary","0","0","MO"
"13","0","20","0.05","0.01","0","Binary","0","0","MO"
"14","0","20","0.05","0.01","0","Binary","0","0","MO"
"15","1","20","0.05","0.01","0","Binary","0","0","MO"
"16","0","20","0.05","0.01","0","Binary","0","0","MO"
"17","0","20","0.05","0.01","0","Binary","0","0","MO"
"18","0","20","0.05","0.01","0","Binary","0","0","MO"
"19","1","20","0.05","0.01","0","Binary","0","0","MO"
"20","0","20","0.05","0.01","0","Binary","0","0","MO"
"21","0","20","0.05","0.01","0","Binary","0","0","MO"
"22","0","20","0.05","0.01","0","Binary","0","0","MO"
"23","0","20","0.05","0.01","0","Binary","0","0","MO"
"24","0","20","0.05","0.01","0","Binary","0","0","MO"
"25","0","20","0.05","0.01","0","Binary","0","0","MO"
"26","0","20","0.05","0.01","0","Binary","0","0","MO"
"27","0","20","0.05","0.01","0","Binary","0","0","MO"
"28","0","20","0.05","0.01","0","Binary","0","0","MO"
"29","0","20","0.05","0.01","0","Binary","0","0","MO"
"30","0","20","0.05","0.01","0","Binary","0","0","MO"
"31","0","20","0.05","0.01","0","Binary","0","0","MO"
"32","0","20","0.05","0.01","0","Binary","0","0","MO"
"33","0","20","0.05","0.01","0","Binary","0","0","MO"
"34","0","20","0.05","0.01","0","Binary","0","0","MO"
"35","0","20","0.05","0.01","0","Binary","0","0","MO"
"36","0","20","0.05","0.01","0","Binary","0","0","MO"
"37","0","20","0.05","0.01","0","Binary","0","0","MO"
"38","0","20","0.05","0.01","0","Binary","0","0","MO"
"39","1","20","0.05","0.01","0","Binary","0","0","MO"
"40","0","20","0.05","0.01","0","Binary","0","0","MO"
"41","0","20","0.05","0.01","0","Binary","0","0","MO"
"42","0","20","0.05","0.01","0","Binary","0","0","MO"
"43","0","20","0.05","0.01","0","Binary","0","0","MO"
"44","0","20","0.05","0.01","0","Binary","0","0","MO"
"45","0","20","0.05","0.01","0","Binary","0","0","MO"
"46","0","20","0.05","0.01","0","Binary","0","0","MO"
"47","0","20","0.05","0.01","0","Binary","0","0","MO"
"48","0","20","0.05","0.01","0","Binary","0","0","MO"
