"","inferred_correct","inferred_all","true","numSites","alpha_para","beta_para","missing_index","genotype_para","Method"
"1",11,16,16,18,0.05,0.05,0,"Binary","SCITE"
"2",13,16,16,18,0.05,0.05,0,"Binary","SCITE"
"3",9,16,16,18,0.05,0.05,0,"Binary","SCITE"
"4",9,16,16,18,0.05,0.05,0,"Binary","SCITE"
"5",5,16,16,18,0.05,0.05,0,"Binary","SCITE"
"6",9,16,16,18,0.05,0.05,0,"Binary","SCITE"
"7",8,16,16,18,0.05,0.05,0,"Binary","SCITE"
"8",13,16,16,18,0.05,0.05,0,"Binary","SCITE"
"9",11,16,16,18,0.05,0.05,0,"Binary","SCITE"
"10",3,16,16,18,0.05,0.05,0,"Binary","SCITE"
"11",11,16,16,18,0.05,0.05,0,"Binary","SCITE"
"12",13,16,16,18,0.05,0.05,0,"Binary","SCITE"
"13",5,16,16,18,0.05,0.05,0,"Binary","SCITE"
"14",13,16,16,18,0.05,0.05,0,"Binary","SCITE"
"15",8,17,16,18,0.05,0.05,0,"Binary","SCITE"
"16",6,16,16,18,0.05,0.05,0,"Binary","SCITE"
"17",11,16,16,18,0.05,0.05,0,"Binary","SCITE"
"18",10,16,16,18,0.05,0.05,0,"Binary","SCITE"
"19",6,17,16,18,0.05,0.05,0,"Binary","SCITE"
"20",13,16,16,18,0.05,0.05,0,"Binary","SCITE"
"21",8,16,16,18,0.05,0.05,0,"Binary","SCITE"
"22",8,16,16,18,0.05,0.05,0,"Binary","SCITE"
"23",15,16,16,18,0.05,0.05,0,"Binary","SCITE"
"24",8,16,16,18,0.05,0.05,0,"Binary","SCITE"
"25",5,16,16,18,0.05,0.05,0,"Binary","SCITE"
"26",7,16,16,18,0.05,0.05,0,"Binary","SCITE"
"27",12,16,16,18,0.05,0.05,0,"Binary","SCITE"
"28",12,16,16,18,0.05,0.05,0,"Binary","SCITE"
"29",10,16,16,18,0.05,0.05,0,"Binary","SCITE"
"30",13,16,16,18,0.05,0.05,0,"Binary","SCITE"
"31",7,15,16,18,0.05,0.05,0,"Binary","SCITE"
"32",12,16,16,18,0.05,0.05,0,"Binary","SCITE"
"33",13,16,16,18,0.05,0.05,0,"Binary","SCITE"
"34",16,16,16,18,0.05,0.05,0,"Binary","SCITE"
"35",5,16,16,18,0.05,0.05,0,"Binary","SCITE"
"36",9,16,16,18,0.05,0.05,0,"Binary","SCITE"
"37",13,16,16,18,0.05,0.05,0,"Binary","SCITE"
"38",9,16,16,18,0.05,0.05,0,"Binary","SCITE"
"39",11,16,16,18,0.05,0.05,0,"Binary","SCITE"
"40",9,16,16,18,0.05,0.05,0,"Binary","SCITE"
"41",10,16,16,18,0.05,0.05,0,"Binary","SCITE"
"42",12,17,16,18,0.05,0.05,0,"Binary","SCITE"
"43",9,16,16,18,0.05,0.05,0,"Binary","SCITE"
"44",6,16,16,18,0.05,0.05,0,"Binary","SCITE"
"45",3,17,16,18,0.05,0.05,0,"Binary","SCITE"
"46",9,15,16,18,0.05,0.05,0,"Binary","SCITE"
"47",11,16,16,18,0.05,0.05,0,"Binary","SCITE"
"48",3,17,16,18,0.05,0.05,0,"Binary","SCITE"
"49",12,15,16,18,0.05,0.05,0,"Binary","SCITE"
"50",13,16,16,18,0.05,0.05,0,"Binary","SCITE"
"51",9,16,16,18,0.05,0.05,0,"Binary","SCITE"
"52",14,16,16,18,0.05,0.05,0,"Binary","SCITE"
"53",11,16,16,18,0.05,0.05,0,"Binary","SCITE"
"54",8,15,16,18,0.05,0.05,0,"Binary","SCITE"
"55",10,16,16,18,0.05,0.05,0,"Binary","SCITE"
"56",14,16,16,18,0.05,0.05,0,"Binary","SCITE"
"57",14,16,16,18,0.05,0.05,0,"Binary","SCITE"
"58",11,16,16,18,0.05,0.05,0,"Binary","SCITE"
"59",9,16,16,18,0.05,0.05,0,"Binary","SCITE"
"60",6,16,16,18,0.05,0.05,0,"Binary","SCITE"
"61",7,16,16,18,0.05,0.05,0,"Binary","SCITE"
"62",11,16,16,18,0.05,0.05,0,"Binary","SCITE"
"63",13,16,16,18,0.05,0.05,0,"Binary","SCITE"
"64",6,16,16,18,0.05,0.05,0,"Binary","SCITE"
"65",7,16,16,18,0.05,0.05,0,"Binary","SCITE"
"66",8,16,16,18,0.05,0.05,0,"Binary","SCITE"
"67",8,16,16,18,0.05,0.05,0,"Binary","SCITE"
"68",13,16,16,18,0.05,0.05,0,"Binary","SCITE"
"69",11,16,16,18,0.05,0.05,0,"Binary","SCITE"
"70",12,16,16,18,0.05,0.05,0,"Binary","SCITE"
"71",11,16,16,18,0.05,0.05,0,"Binary","SCITE"
"72",8,16,16,18,0.05,0.05,0,"Binary","SCITE"
"73",9,16,16,18,0.05,0.05,0,"Binary","SCITE"
"74",11,16,16,18,0.05,0.05,0,"Binary","SCITE"
"75",3,17,16,18,0.05,0.05,0,"Binary","SCITE"
"76",15,16,16,18,0.05,0.05,0,"Binary","SCITE"
"77",12,17,16,18,0.05,0.05,0,"Binary","SCITE"
"78",8,16,16,18,0.05,0.05,0,"Binary","SCITE"
"79",13,16,16,18,0.05,0.05,0,"Binary","SCITE"
"80",6,16,16,18,0.05,0.05,0,"Binary","SCITE"
"81",11,16,16,18,0.05,0.05,0,"Binary","SCITE"
"82",12,16,16,18,0.05,0.05,0,"Binary","SCITE"
"83",14,17,16,18,0.05,0.05,0,"Binary","SCITE"
"84",8,17,16,18,0.05,0.05,0,"Binary","SCITE"
"85",13,17,16,18,0.05,0.05,0,"Binary","SCITE"
"86",11,16,16,18,0.05,0.05,0,"Binary","SCITE"
"87",7,15,16,18,0.05,0.05,0,"Binary","SCITE"
"88",12,16,16,18,0.05,0.05,0,"Binary","SCITE"
"89",11,16,16,18,0.05,0.05,0,"Binary","SCITE"
"90",14,16,16,18,0.05,0.05,0,"Binary","SCITE"
"91",12,16,16,18,0.05,0.05,0,"Binary","SCITE"
"92",11,16,16,18,0.05,0.05,0,"Binary","SCITE"
"93",8,17,16,18,0.05,0.05,0,"Binary","SCITE"
"94",12,16,16,18,0.05,0.05,0,"Binary","SCITE"
"95",13,16,16,18,0.05,0.05,0,"Binary","SCITE"
"96",10,16,16,18,0.05,0.05,0,"Binary","SCITE"
"97",8,16,16,18,0.05,0.05,0,"Binary","SCITE"
"98",10,16,16,18,0.05,0.05,0,"Binary","SCITE"
"99",14,16,16,18,0.05,0.05,0,"Binary","SCITE"
"100",9,16,16,18,0.05,0.05,0,"Binary","SCITE"
"101",5,15,16,18,0.1,0.05,0,"Binary","SCITE"
"102",6,17,16,18,0.1,0.05,0,"Binary","SCITE"
"103",6,16,16,18,0.1,0.05,0,"Binary","SCITE"
"104",14,16,16,18,0.1,0.05,0,"Binary","SCITE"
"105",2,16,16,18,0.1,0.05,0,"Binary","SCITE"
"106",4,16,16,18,0.1,0.05,0,"Binary","SCITE"
"107",10,16,16,18,0.1,0.05,0,"Binary","SCITE"
"108",9,16,16,18,0.1,0.05,0,"Binary","SCITE"
"109",8,16,16,18,0.1,0.05,0,"Binary","SCITE"
"110",7,16,16,18,0.1,0.05,0,"Binary","SCITE"
"111",6,16,16,18,0.1,0.05,0,"Binary","SCITE"
"112",8,16,16,18,0.1,0.05,0,"Binary","SCITE"
"113",2,16,16,18,0.1,0.05,0,"Binary","SCITE"
"114",4,16,16,18,0.1,0.05,0,"Binary","SCITE"
"115",13,16,16,18,0.1,0.05,0,"Binary","SCITE"
"116",4,17,16,18,0.1,0.05,0,"Binary","SCITE"
"117",3,16,16,18,0.1,0.05,0,"Binary","SCITE"
"118",3,16,16,18,0.1,0.05,0,"Binary","SCITE"
"119",8,16,16,18,0.1,0.05,0,"Binary","SCITE"
"120",11,16,16,18,0.1,0.05,0,"Binary","SCITE"
"121",10,16,16,18,0.1,0.05,0,"Binary","SCITE"
"122",12,16,16,18,0.1,0.05,0,"Binary","SCITE"
"123",3,16,16,18,0.1,0.05,0,"Binary","SCITE"
"124",7,16,16,18,0.1,0.05,0,"Binary","SCITE"
"125",9,16,16,18,0.1,0.05,0,"Binary","SCITE"
"126",6,16,16,18,0.1,0.05,0,"Binary","SCITE"
"127",7,16,16,18,0.1,0.05,0,"Binary","SCITE"
"128",10,16,16,18,0.1,0.05,0,"Binary","SCITE"
"129",3,16,16,18,0.1,0.05,0,"Binary","SCITE"
"130",9,16,16,18,0.1,0.05,0,"Binary","SCITE"
"131",6,16,16,18,0.1,0.05,0,"Binary","SCITE"
"132",3,16,16,18,0.1,0.05,0,"Binary","SCITE"
"133",11,16,16,18,0.1,0.05,0,"Binary","SCITE"
"134",11,16,16,18,0.1,0.05,0,"Binary","SCITE"
"135",9,16,16,18,0.1,0.05,0,"Binary","SCITE"
"136",2,16,16,18,0.1,0.05,0,"Binary","SCITE"
"137",8,16,16,18,0.1,0.05,0,"Binary","SCITE"
"138",8,16,16,18,0.1,0.05,0,"Binary","SCITE"
"139",10,16,16,18,0.1,0.05,0,"Binary","SCITE"
"140",7,17,16,18,0.1,0.05,0,"Binary","SCITE"
"141",12,16,16,18,0.1,0.05,0,"Binary","SCITE"
"142",5,17,16,18,0.1,0.05,0,"Binary","SCITE"
"143",6,16,16,18,0.1,0.05,0,"Binary","SCITE"
